"LOINC_NUM","COMPONENT","PROPERTY","TIME_ASPCT","SYSTEM","SCALE_TYP","METHOD_TYP","CLASS","SHORTNAME","LONG_COMMON_NAME","RELATEDNAMES2","LinguisticVariantDisplayName"
"34703-9","Hepatite C vírus RNA","ACnc","Pt","Sor/Plas","Qn","Sonda com limite de detecção da amplificação de alvo = 500 iU/mL","MICRO","HCV RNA SerPl PCR DL=500-aCnc","","Ribonucleic acid; HCV; Hep C; Arbitrary concentration; Point in time; Random; SerPl; SerPlas; SerP; Serum; SR; Plasma; Pl; Plsm; Quantitative; QNT; Quant; Quan; PCR DL=500; PCR DL=500; Polymerase chain reaction; Transcription mediated amplification; NASBA; Nucleic acid sequence based analysis; SDA; Strand Displacement Amplification; LAT; Ligation-activated transcription; 3SR SR; 3 Self-Sustaining Sequence Replication; LCR; Ligase chain reaction; QBR; Q-Beta Replicase or probe amplification category method; Probe with target amplification; NAAT; TMA; Amp Prb; Probe with ampification; DNA probe; Amplified; Hepatit; Hepatis; Microbiology; Viral load",""
"35677-4","Potássio","SCnc","XXX","Urina","Qn","","CHEM","Potássio ?Tm Ur-sCnc","","K+; Potass; K; Substance concentration; Level; ?Tm; Ur; UR; Urn; UA; Quantitative; QNT; Quant; Quan; Chemistry",""
"36921-5","Herpes simplex vírus 1+2 Ac.IgG","ACnc","Pt","Soro","Ord","","MICRO","HSV1+2 IgG Ser Ql","","Immune globulin G; Immunoglobulin G; HSV1+2; Herpes simplex virus type 1+2; Herpes simplex virus type I+II; HSV 1 & 2; HSV1; Herpes simplex virus type 1; Herpes simplex virus type I; Herp splx; Arbitrary concentration; Point in time; Random; Serum; SR; Ql; Ordinal; QL; Qualitative; Qual; Screen; Antibodies; Autoantibody; Antibody; Autoantibodies; Antby; Acy; Anti; II; Microbiology",""
"38292-9","1,1-Dicloroetileno","MCnc","Pt","Agua","Qn","","DRUG/TOX","1,1-DCE Wat-mCnc","","; 1,1-DCE; 1,1-Dichloroethene; Asym-dichloro-ethylene; Vinylidene; Vinylidine; Mass concentration; Level; Point in time; Random; Wat; Quantitative; QNT; Quant; Quan; Drugs; I; DRUG/TOXICOLOGY; DRUG/TOXICOLOGY",""
"39785-1","Potássio","SCnc","Pt","LiqDialPerit","Qn","","CHEM","Potássio DiafP-sCnc","","K+; Potass; K; Substance concentration; Level; Point in time; Random; DiafP; Peritoneal Dialysis fluid; Dialysate; Diaf; Quantitative; QNT; Quant; Quan; Chemistry",""
"39789-3","Potássio","SCnc","Pt","SgVen","Qn","","CHEM","Potássio SgV-sCnc","","K+; Potass; K; Substance concentration; Level; Point in time; Random; Blood - venous; Bld ven; Bld venous; Blood venus; Blood ven; Venous; Quantitative; QNT; Quant; Quan; Chemistry",""
"39790-1","Potássio","SCnc","Pt","SgCap","Qn","","CHEM","Potássio SgC-sCnc","","K+; Potass; K; Substance concentration; Level; Point in time; Random; Blood; Blood - capillary; Blood cap; Blood capillary; Bld cap; Bld capillary; cap blood; cap bld; Capillary bld; Capillary blood; Quantitative; QNT; Quant; Quan; Chemistry",""
"41598-4","Bactérias","ACnc","Pt","LiqPeric","Ord","Microscopia optica","MICRO","Bacteria Pcar Ql Micro","","Bact; Arbitrary concentration; Point in time; Random; Pcar; PCAR; Pericardial fluid; Ql; Ordinal; QL; Qualitative; Qual; Screen; LM; Micros; Microscopic; Microbiology",""
"41599-2","Bactérias","ACnc","Pt","LiqOrg","Ord","Microscopia optica","MICRO","Bacteria Fld Ql Micro","","Bact; Arbitrary concentration; Point in time; Random; BF; Fluid; Body fluid; FLU; Fl; Ql; Ordinal; QL; Qualitative; Qual; Screen; LM; Micros; Microscopic; Microbiology",""
"41600-8","Bactérias","ACnc","Pt","LiqSinov","Ord","Microscopia optica","MICRO","Bacteria Snv Ql Micro","","Bact; Arbitrary concentration; Point in time; Random; Snv; Joint fluid; Joint aspirate; Synovial fluid; Syn fl; Joint fld; Joint flu; Synov; SNV; SF; Ql; Ordinal; QL; Qualitative; Qual; Screen; LM; Micros; Microscopic; Microbiology",""
"41601-6","Bactérias","ACnc","Pt","LiqPerit/Ascit","Ord","Microscopia optica","MICRO","Bacteria Prt Ql Micro","","Bact; Arbitrary concentration; Point in time; Random; Prt; Ascites; Ascitic fluid; Ascitis; Peritoneal fluid; Ql; Ordinal; QL; Qualitative; Qual; Screen; LM; Micros; Microscopic; Microbiology",""
"41602-4","Bactérias","ACnc","Pt","LCR","Ord","Microscopia optica","MICRO","Bacteria CSF Ql Micro","","Bact; Arbitrary concentration; Point in time; Random; Cerebral spinal fluid; Spinal Fluid; Cerebrospinal Fl; Spinal Flu; Spinal Fld; Ql; Ordinal; QL; Qualitative; Qual; Screen; LM; Micros; Microscopic; Microbiology",""
"41603-2","Bactérias","ACnc","Pt","LiqPleur","Ord","Microscopia optica","MICRO","Bacteria Plr Ql Micro","","Bact; Arbitrary concentration; Point in time; Random; thoracentesis fluid; Pleural fluid; Ql; Ordinal; QL; Qualitative; Qual; Screen; LM; Micros; Microscopic; Microbiology",""
"41656-0","Potássio","SCnc","Pt","SgVenM","Qn","","CHEM","Potássio SgMV-sCnc","","K+; Potass; K; Substance concentration; Level; Point in time; Random; Blood - mixed venous; Quantitative; QNT; Quant; Quan; Chemistry",""
"41741-0","Identificação de bactérias","Ident","Pt","XXX","Nom","","MICRO","Deprecated Bacteria XXX","","Bact; Identity or presence; Point in time; Random; Misc; Miscellaneous; Unspecified; Other; Nominal; Isolated; Microbiology",""
"42569-4","Potássio","MSCnc","Pt","Sor/Plas","Qn","","CHEM","Potássio SerPl-msCnc","","K+; Potass; K; Level; Point in time; Random; SerPl; SerPlas; SerP; Serum; SR; Plasma; Pl; Plsm; Quantitative; QNT; Quant; Quan; Chemistry",""
"42661-9","Identificação de bactérias","Ident","Pt","Isolado","Nom","Eletroforese em campo pulsante (PFGE)","MICRO","Bacteria Islt PFGE","","Bact; Identity or presence; Point in time; Random; Islt; Isol; Nominal; Pulse Field Gel Electrophoresis; Pulsed-Field Gel Electrophoresis; Isolated; Microbiology",""
"42803-7","Identificação de bactérias","Ident","Pt","Isolado","Nom","","MICRO","Bacteria Islt","","Bact; Identity or presence; Point in time; Random; Islt; Isol; Nominal; Isolated; Microbiology",""
"42806-0","Identificação de bactérias","Ident","Pt","Isolado","Nom","","MICRO","Deprecated Bacteria Islt","","Bact; Identity or presence; Point in time; Random; Islt; Isol; Nominal; Isolated; Microbiology",""
"43161-9","Microorganismo","NCnc","Pt","XXX","Qn","Contagem de células viáveis","MICRO","Microorganism # XXX ViAc Cnt","","Org; Organism; Microorganisms; Organisms; #; Number concentration; Count/mass; AcS; CT; Acsolute; Acsolutes; Cnt; Point in time; Random; Misc; Miscellaneous; Unspecified; Other; Quantitative; QNT; Quant; Quan; ViAc Cnt; Microbiology",""
"43214-6","Identificação de bactérias","Ident","Pt","SecNasof","Nom","Cultura","MICRO","Bacteria Nph Cult","","Bact; Identity or presence; Point in time; Random; Nasopharynx; Nominal; Cult; Cultures; C&S; Isolated; Microbiology",""
"43307-8","Identificação de bactérias","Ident","Pt","Seios","Nom","Cultura","MICRO","Bacteria Sinus Cult","","Bact; Identity or presence; Point in time; Random; Nominal; Cult; Cultures; C&S; Isolated; Microbiology",""
"43407-6","Identificação de bactérias","Ident","Pt","Ferida.profunda","Nom","Cultura","MICRO","Bacteria Deep Wnd Cult","","Bact; Identity or presence; Point in time; Random; Deep Wnd; Nominal; Cult; Cultures; C&S; Isolated; Microbiology",""
"43408-4","Identificação de bactérias","Ident","Pt","Tecido","Nom","Cultura","MICRO","Bacteria Tec Cult","","Bact; Identity or presence; Point in time; Random; Tissue; Nominal; Cult; Cultures; C&S; Isolated; Microbiology",""
"43409-2","Identificação de bactérias","Ident","Pt","Isolado","Nom","Cultura","MICRO","Bacteria Islt Cult","","Bact; Identity or presence; Point in time; Random; Islt; Isol; Nominal; Cult; Cultures; C&S; Isolated; Microbiology",""
"43410-0","Identificação de bactérias","Ident","Pt","Cervice","Nom","Cultura","MICRO","Bacteria Cervix Cult","","Bact; Identity or presence; Point in time; Random; Cervix; Genital tract; Nominal; Cult; Cultures; C&S; Isolated; Microbiology",""
"43411-8","Identificação de bactérias","Ident","Pt","Asp","Nom","Cultura","MICRO","Bacteria Aspirate Cult","","Bact; Identity or presence; Point in time; Random; Aspirate; Nominal; Cult; Cultures; C&S; Isolated; Microbiology",""
"43426-6","Identificação de bactérias","Ident","Pt","SecNasof","Nom","Cultura aeróbica","MICRO","Bacteria Nph Aerobe Cult","","Bact; Identity or presence; Point in time; Random; Nasopharynx; Nominal; Aerobe Cult; Aerobed; Cultures; C&S; Isolated; Microbiology",""
"43441-5","Identificação de bactérias","Ident","Pt","Lavado bronquico-alveolar","Nom","Cultura aeróbica","MICRO","Bacteria BAL Aerobe Cult","","Bact; Identity or presence; Point in time; Random; Bronchoalveolar lavage; Bronchial alveolar lavage; Nominal; Aerobe Cult; Aerobed; Cultures; C&S; Isolated; Microbiology",""
"43442-3","Identificação de bactérias","Ident","Pt","Escovado brônquico","Nom","Cultura aeróbica","MICRO","Bacteria Bro Brush Aerobe Cult","","Bact; Identity or presence; Point in time; Random; Bro Brush; Bronch; Nominal; Aerobe Cult; Aerobed; Cultures; C&S; Isolated; Microbiology",""
"44022-2","Bactéria","ACnc","Pt","Cervice","Ord","Preparação à fresco","MICRO","Bacteria Cervix Ql Á fresco","","Bact; Arbitrary concentration; Point in time; Random; Cervix; Genital tract; Ql; Ordinal; QL; Qualitative; Qual; Screen; Wet Prep; Wet mount; Wet prep; Microbiology",""
"44023-0","Bactéria","ACnc","Pt","Vagina","Ord","Preparação à fresco","MICRO","Bacteria Vag Ql Á fresco","","Bact; Arbitrary concentration; Point in time; Random; Genital vaginal; Vagina; Ql; Ordinal; QL; Qualitative; Qual; Screen; Wet Prep; Wet mount; Wet prep; Microbiology",""
"44038-8","Bactéria","ACnc","Pt","XXX","Ord","","MICRO","Bacteria XXX Ql","","Bact; Arbitrary concentration; Point in time; Random; Misc; Miscellaneous; Unspecified; Other; Ql; Ordinal; QL; Qualitative; Qual; Screen; Microbiology",""
"44039-6","Bactéria","ACnc","Pt","Olho","Ord","Microscopia optica","MICRO","Bacteria Eye Ql Micro","","Bact; Arbitrary concentration; Point in time; Random; Occular; Optic globe; Oculis; Eyeball; Ophthalmologic; Vision; Visual; Ql; Ordinal; QL; Qualitative; Qual; Screen; LM; Micros; Microscopic; Microbiology",""
"44243-4","Bactéria","Naric","Pt","Vagina","Qn","Preparação à fresco","MICRO","Bacteria Vag Á fresco-#/area","","Bact; #/area; Number areic; Count/volume; Point in time; Random; Genital vaginal; Vagina; Quantitative; QNT; Quant; Quan; Wet Prep; Wet mount; Wet prep; Microbiology",""
"45275-5","Identificação de bactérias","Ident","Pt","SgTotal","Nom","Cultura aeróbica incubada a 25 graus Celsius","MICRO","Bacteria Sg Aerobe Cult 25 Deg","","Bact; Identity or presence; Point in time; Random; Blood; WB; Whole blood; Nominal; Aerobe Cult 25 Deg; Cultures; C&S; Aerobed; Isolated; Microbiology",""
"45276-3","Identificação de bactérias","Ident","Pt","SgTotal","Nom","Cultura anaeróbica incubada a 25 graus Celsius","MICRO","Bacteria Sg Anaerobe Cult 25 Deg","","Bact; Identity or presence; Point in time; Random; Blood; WB; Whole blood; Nominal; Anaerobe Cult 25 Deg; Cultures; C&S; Anaero; Isolated; Microbiology",""
"49034-2","Identificação de microorganismo","Ident","Pt","Colo uterino/Vagina","Nom","Coloração citológica","Cito","Microorganism Cvx/Vag Cito","","Org; Organism; Microorganisms; Organisms; Identity or presence; Point in time; Random; Genital tract; Genital vaginal; Vagina; Cervix; Nominal; Pap Smear; Pap Stain; Citostain; Citology stain; Papanicolaou smear; Isolated",""
"49788-3","Potássio","SCnc","Pt","LiqAmni","Qn","","CHEM","Potássio Amn-sCnc","","K+; Potass; K; Substance concentration; Level; Point in time; Random; Amn; Amniotic fluid; Amn fl; Amniotic flu; AF; Quantitative; QNT; Quant; Quan; Chemistry",""
"49789-1","Potássio","SCnc","Pt","LiqPerit/Ascit","Qn","","CHEM","Potássio Prt-sCnc","","K+; Potass; K; Substance concentration; Level; Point in time; Random; Prt; Ascites; Ascitic fluid; Ascitis; Peritoneal fluid; Quantitative; QNT; Quant; Quan; Chemistry",""
"50221-1","Bactéria","ACnc","Pt","Urina","Ord","Automatizada","UA","Bacteria Ur Ql Auto","","Bact; Arbitrary concentration; Point in time; Random; Ur; UR; Urn; Ql; Ordinal; QL; Qualitative; Qual; Screen; Auto; URINALYSIS",""
"50902-6","Potássio","SCnt","Pt","Cabelo","Qn","","CHEM","Potássio Cabelo-sCnt","","K+; Potass; K; Substance content; Point in time; Random; Har; Quantitative; QNT; Quant; Quan; Chemistry",""
"51480-2","Bactéria","NCnc","Pt","Urina","Qn","Contagem automática","UA","Bacteria # Ur Auto","","Bact; #; Number concentration; Count/mass; AcS; CT; Acsolute; Acsolutes; Cnt; Point in time; Random; Ur; UR; Urn; Quantitative; QNT; Quant; Quan; Auto; URINALYSIS",""
"51720-1","Potássio","MRat","24H","Urina","Qn","","CHEM","Potássio 24H Ur-mRate","","K+; Potass; K; mRate; Mass rate; 1 day; 24 hours; 24HR; Ur; UR; Urn; UA; Quantitative; QNT; Quant; Quan; Chemistry",""
"52966-9","Identificação de bactérias","Ident","Pt","Anus","Nom","Cultura","MICRO","Bacteria Anal Cult","","Bact; Identity or presence; Point in time; Random; Anus; Rectal specimen; Nominal; Cult; Cultures; C&S; Isolated; Microbiology",""
"52967-7","Identificação de bactérias","Ident","Pt","LiqGast","Nom","Cultura","MICRO","Bacteria Gast Cult","","Bact; Identity or presence; Point in time; Random; Gastric contents; Gastric fluid; Nominal; Cult; Cultures; C&S; Isolated; Microbiology",""
"52973-5","Identificação de bactérias","Ident","Pt","AspTraq","Nom","Cultura","MICRO","Bacteria Sputum trach asp Cult","","Bact; Identity or presence; Point in time; Random; Sputum trach asp; Sputum - tracheal aspirate; Nominal; Cult; Cultures; C&S; Isolated; Microbiology",""
"53123-6","Potássio","SRat","1H","Urina","Qn","","CHEM","Potássio 1H Ur-sRate","","K+; Potass; K; sRate; Substance rate; 1 hour; 60 minutes; 1HR; 60M; 1.0Hr; Ur; UR; Urn; UA; Quantitative; QNT; Quant; Quan; Chemistry",""
"53558-3","Identificação de bactérias","Ident","Pt","Esperma","Nom","Cultura","MICRO","Bacteria Smn Cult","","Bact; Identity or presence; Point in time; Random; Smn; Ejaculate; Seminal fluid; SMPLS; Sem; Nominal; Cult; Cultures; C&S; Isolated; Microbiology",""
"53617-7","Identificação de bactérias","Ident","Pt","LiqDuod","Nom","Cultura aeróbica","MICRO","Bacteria Duod fl Aerobe Cult","","Bact; Identity or presence; Point in time; Random; Duod fl; Duodenal fluid; Dudf; Nominal; Aerobe Cult; Aerobed; Cultures; C&S; Isolated; Microbiology",""
"53908-0","Identificação de bactérias","Ident","Pt","Escovado esofageano","Nom","Cultura","MICRO","Bacteria Esoph Brush Cult","","Bact; Identity or presence; Point in time; Random; Esoph Brush; Esophagial brush; Nominal; Cult; Cultures; C&S; Isolated; Microbiology",""
"53911-4","Identificação de bactérias","Ident","Pt","LiqBiliar","Nom","Cultura","MICRO","Bacteria Bifl Cult","","Bact; Identity or presence; Point in time; Random; Bifl; Bile fluid; Biliary fluid; BIFL; Nominal; Cult; Cultures; C&S; Isolated; Microbiology",""
"54148-2","Autoanticorpos","#N/A","Pt","Soro","Nar","Imunofluorescência Hep2 substrato","SERO","Auto Ac Ser HEp2 subst-Imp","","; Auto Ac; Interpretation; Interp; Impression; Impressions; Point in time; Random; Serum; SR; Narrative; Report; HEp2 subst; ACIF; FA; Fluorescent antibody; Immune fluorescence; Fluoresent; Immunoflour; Immunofluor; Immunofluorescence; IFA; Time Resolved Fluorescence; Anticomplement Immunofluorescence; TRF; Serology",""
"54443-7","Echovírus 2 Ac","#N/A","Pt","Soro","Qn","","MICRO","ECV2 Ac Titr Ser","","; ECV2; ECV; EV; Echo virus; Dilution factor; Titer; Titre; Ttr; Titered; Point in time; Random; Serum; SR; Quantitative; QNT; Quant; Quan; Antibodies; Autoantibody; Antibody; Autoantibodies; Antby; Acy; Anti; II; Microbiology",""
"55380-0","Vírus do Nilo Ocidental Ac","#N/A","Pt","Soro","Qn","Inibição da hemaglutinação","MICRO","WNV Ac Titr Ser HAI","","; WNV; Dilution factor; Titer; Titre; Ttr; Titered; Point in time; Random; Serum; SR; Quantitative; QNT; Quant; Quan; Hemagglutination inhibition; HI; Antibodies; Autoantibody; Antibody; Autoantibodies; Antby; Acy; Anti; Microbiology",""
"56714-9","Identificação de bactéria","Ident","Pt","Lentes de contacto","Nom","Cultura","MICRO","Bacteria CL Cult","","Bact; Identity or presence; Point in time; Random; CL; Nominal; Cult; Cultures; C&S; Isolated; Microbiology",""
"56715-6","Identificação de bactéria","Ident","Pt","LiqPeric","Nom","Cultura","MICRO","Bacteria Pcar Cult","","Bact; Identity or presence; Point in time; Random; Pcar; PCAR; Pericardial fluid; Nominal; Cult; Cultures; C&S; Isolated; Microbiology",""
"57355-0","Potássio","#N/A","12H","Urina","Qn","","CHEM","Potássio 12H Ur-sCnc","","K+; Potass; K; Substance concentration; Level; 12 hours; 12HR; Ur; UR; Urn; UA; Quantitative; QNT; Quant; Quan; Chemistry",""
"57379-0","Potássio","#N/A","2H","Urina","Qn","","CHEM","Potássio 2H Ur-sCnc","","K+; Potass; K; Substance concentration; Level; 2 hours; 120 minutes; 120 min; 120min; 2HR; Ur; UR; Urn; UA; Quantitative; QNT; Quant; Quan; Chemistry",""
"57380-8","Potássio","#N/A","12H","Urina","Qn","","CHEM","Potássio 12H Ur-sRate","","K+; Potass; K; sRate; Substance rate; 12 hours; 12HR; Ur; UR; Urn; UA; Quantitative; QNT; Quant; Quan; Chemistry",""
"5769-5","Bactéria","Naric","Pt","UrinaSed","Qn","Microscopia optica grande aumento","UA","Bacteria #/area UrnS HPF","","Bact; #/area; Number areic; Count/volume; Point in time; Random; UrnS; Urine sediment; UR; Urn; Quantitative; QNT; Quant; Quan; Micro; LM; Micros; Microscopic; URINALYSIS; UA",""
"58996-0","Potássio","","Pt","Urina","Qn","","CHEM","","","",""
"59162-8","Potássio","","24H","Fezes","Qn","","CHEM","","","",""
"595-9","Identificação de bactérias","Ident","Pt","Accesso","Nom","Cultura aeróbica","MICRO","Bacteria Acs Aerobe Cult","","Bact; Identity or presence; Point in time; Random; Acsc; Abscess; Nominal; Aerobe Cult; Aerobed; Cultures; C&S; Isolated; Microbiology",""
"596-7","Identificação de bactérias","Ident","Pt","LiqAmni","Nom","Cultura","MICRO","Bacteria Amn Cult","","Bact; Identity or presence; Point in time; Random; Amn; Amniotic fluid; Amn fl; Amniotic flu; AF; Nominal; Cult; Cultures; C&S; Isolated; Microbiology",""
"59733-6","Potássio","","Pt","Tecido","Qn","","DRUG/TOX","","","",""
"597-5","Identificação de bactérias","Ident","Pt","Asp","Nom","Cultura aeróbica","MICRO","Bacteria Aspirate Aerobe Cult","","Bact; Identity or presence; Point in time; Random; Aspirate; Nominal; Aerobe Cult; Aerobed; Cultures; C&S; Isolated; Microbiology",""
"598-3","Identificação de bactérias","Ident","Pt","Asp","Nom","Cultura anaeróbica","MICRO","Bacteria Aspirate Anaerobe Cult","","Bact; Identity or presence; Point in time; Random; Aspirate; Nominal; Anaerobe Cult; Anaero; Cultures; C&S; Isolated; Microbiology",""
"599-1","Identificação de bactérias","Ident","Pt","^bolsa de sangue","Nom","Cultura aeróbica","MICRO","Bacteria BPU Aerobe Cult","","Bact; Identity or presence; Point in time; Random; Blood product unit; Nominal; Aerobe Cult; Aerobed; Cultures; C&S; Isolated; Microbiology",""
"600-7","Identificação de bactérias","Ident","Pt","SgTotal","Nom","Cultura","MICRO","Bacteria Sg Cult","","Bact; Identity or presence; Point in time; Random; Blood; WB; Whole blood; Nominal; Cult; Cultures; C&S; Isolated; Microbiology",""
"60218-5","Potássio","","Pt","Mmlk","Qn","","CHEM","","","",""
"602-3","Identificação de bactérias","Ident","Pt","Osso","Nom","Cultura aeróbica","MICRO","Bacteria Bone Aerobe Cult","","Bact; Identity or presence; Point in time; Random; BON; Nominal; Aerobe Cult; Aerobed; Cultures; C&S; Isolated; Microbiology",""
"60257-3","Identificação de bactéria","Ident","Pt","Cornea","Nom","Cultura","MICRO","","","",""
"60258-1","Identificação de bactéria","Ident","Pt","MedÓssea","Nom","Cultura","MICRO","","","",""
"604-9","Identificação de bactérias","Ident","Pt","Bronq","Nom","Cultura aeróbica","MICRO","Bacteria Bronch Aerobe Cult","","Bact; Identity or presence; Point in time; Random; Bronch; Bro; Nominal; Aerobe Cult; Aerobed; Cultures; C&S; Isolated; Microbiology",""
"605-6","Identificação de bactérias","Ident","Pt","Canula","Nom","Cultura aeróbica","MICRO","Bacteria Cannula Aerobe Cult","","Bact; Identity or presence; Point in time; Random; Cannula; Nominal; Aerobe Cult; Aerobed; Cultures; C&S; Isolated; Microbiology",""
"606-4","Identificação de bactérias","Ident","Pt","LCR","Nom","Cultura","MICRO","Bacteria CSF Cult","","Bact; Identity or presence; Point in time; Random; Cerebral spinal fluid; Spinal Fluid; Cerebrospinal Fl; Spinal Flu; Spinal Fld; Nominal; Cult; Cultures; C&S; Isolated; Microbiology",""
"607-2","Identificação de bactérias","Ident","Pt","Dreno","Nom","Cultura aeróbica","MICRO","Bacteria Drain Aerobe Cult","","Bact; Identity or presence; Point in time; Random; Drn; Nominal; Aerobe Cult; Aerobed; Cultures; C&S; Isolated; Microbiology",""
"608-0","Identificação de bactérias","Ident","Pt","Orelha","Nom","Cultura aeróbica","MICRO","Bacteria Ear Aerobe Cult","","Bact; Identity or presence; Point in time; Random; Otologic; Hearing; Nominal; Aerobe Cult; Aerobed; Cultures; C&S; Isolated; Microbiology",""
"609-8","Identificação de bactérias","Ident","Pt","Olho","Nom","Cultura aeróbica","MICRO","Bacteria Eye Aerobe Cult","","Bact; Identity or presence; Point in time; Random; Occular; Optic globe; Oculis; Eyeball; Ophthalmologic; Vision; Visual; Nominal; Aerobe Cult; Aerobed; Cultures; C&S; Isolated; Microbiology",""
"610-6","Identificação de bactérias","Ident","Pt","LiqOrg","Nom","Cultura aeróbica","MICRO","Bacteria Fld Aerobe Cult","","Bact; Identity or presence; Point in time; Random; BF; Fluid; Body fluid; FLU; Fl; Nominal; Aerobe Cult; Aerobed; Cultures; C&S; Isolated; Microbiology",""
"611-4","Identificação de bactérias","Ident","Pt","LiqOrg","Nom","Cultura","MICRO","Bacteria Fld Cult","","Bact; Identity or presence; Point in time; Random; BF; Fluid; Body fluid; FLU; Fl; Nominal; Cult; Cultures; C&S; Isolated; Microbiology",""
"616-3","Identificação de bactérias","Ident","Pt","Fio","Nom","Cultura de cateter","MICRO","Bacteria Line IV Ln Cult","","Bact; Identity or presence; Point in time; Random; Ln; Nominal; IV Ln Cult; Cultures; C&S; Isolated; Microbiology",""
"617-1","Identificação de bactérias","Ident","Pt","Placenta","Nom","Cultura aeróbica","MICRO","Bacteria Placenta Aerobe Cult","","Bact; Identity or presence; Point in time; Random; Placenta; Plc; Nominal; Aerobe Cult; Aerobed; Cultures; C&S; Isolated; Microbiology",""
"618-9","Identificação de bactérias","Ident","Pt","LiqPleur","Nom","Cultura","MICRO","Bacteria Plr Cult","","Bact; Identity or presence; Point in time; Random; thoracentesis fluid; Pleural fluid; Nominal; Cult; Cultures; C&S; Isolated; Microbiology",""
"619-7","Identificação de bactérias","Ident","Pt","LiqPerit/Ascit","Nom","Cultura","MICRO","Bacteria Prt Cult","","Bact; Identity or presence; Point in time; Random; Prt; Ascites; Ascitic fluid; Ascitis; Peritoneal fluid; Nominal; Cult; Cultures; C&S; Isolated; Microbiology",""
"620-5","Identificação de bactérias","Ident","Pt","Pele","Nom","Cultura aeróbica","MICRO","Bacteria Skin Aerobe Cult","","Bact; Identity or presence; Point in time; Random; Epidermis; Skn; Integument; Dermatologic; Nominal; Aerobe Cult; Aerobed; Cultures; C&S; Isolated; Microbiology",""
"621-3","Identificação de bactérias","Ident","Pt","LiqSinov","Nom","Cultura","MICRO","Bacteria Snv Cult","","Bact; Identity or presence; Point in time; Random; Snv; Joint fluid; Joint aspirate; Synovial fluid; Syn fl; Joint fld; Joint flu; Synov; SNV; SF; Nominal; Cult; Cultures; C&S; Isolated; Microbiology",""
"622-1","Identificação de bactérias","Ident","Pt","Escarro","Nom","Cultura aeróbica","MICRO","Bacteria Spt Aerobe Cult","","Bact; Identity or presence; Point in time; Random; Spt; Lower respiratory; Nominal; Aerobe Cult; Aerobed; Cultures; C&S; Isolated; Microbiology",""
"623-9","Identificação de bactérias","Ident","Pt","Escarro","Nom","Cultura respiratória para fibrose cística","MICRO","Bacteria Spt CF Resp Cult","","Bact; Identity or presence; Point in time; Random; Spt; Lower respiratory; Nominal; CF Resp Cult; Cultures; C&S; Isolated; Microbiology",""
"624-7","Identificação de bactérias","Ident","Pt","Escarro","Nom","Cultura respiratória","MICRO","Bacteria Spt Resp Cult","","Bact; Identity or presence; Point in time; Random; Spt; Lower respiratory; Nominal; Resp Cult; Cultures; C&S; Isolated; Microbiology",""
"625-4","Identificação de bactérias","Ident","Pt","Fezes","Nom","Cultura","MICRO","Bacteria Stl Cult","","Bact; Identity or presence; Point in time; Random; Stl; Feces; Faeces; Bowel movement; Fecal; Faecal; Nominal; Cult; Cultures; C&S; Isolated; Microbiology",""
"626-2","Identificação de bactérias","Ident","Pt","Garganta","Nom","Cultura","MICRO","Bacteria Throat Cult","","Bact; Identity or presence; Point in time; Random; Throat; Upper respiratory; Nominal; Cult; Cultures; C&S; Isolated; Microbiology",""
"627-0","Identificação de bactérias","Ident","Pt","Tecido","Nom","Cultura aeróbica","MICRO","Bacteria Tec Aerobe Cult","","Bact; Identity or presence; Point in time; Random; Tissue; Nominal; Aerobe Cult; Aerobed; Cultures; C&S; Isolated; Microbiology",""
"628-8","Identificação de bactérias","Ident","Pt","Tecido","Nom","Cultura anaeróbica","MICRO","Bacteria Tec Anaerobe Cult","","Bact; Identity or presence; Point in time; Random; Tissue; Nominal; Anaerobe Cult; Anaero; Cultures; C&S; Isolated; Microbiology",""
"629-6","Identificação de bactérias","Ident","Pt","Úlcera","Nom","Cultura aeróbica","MICRO","Bacteria Ulcer Aerobe Cult","","Bact; Identity or presence; Point in time; Random; Ulcer; Nominal; Aerobe Cult; Aerobed; Cultures; C&S; Isolated; Microbiology",""
"6298-4","Potássio","SCnc","Pt","SgTotal","Qn","","CHEM","Potássio Sg-sCnc","","K+; Potass; K; Substance concentration; Level; Point in time; Random; Blood; WB; Whole blood; Quantitative; QNT; Quant; Quan; Chemistry",""
"630-4","Identificação de bactérias","Ident","Pt","Urina","Nom","Cultura","MICRO","Bacteria Ur Cult","","Bact; Identity or presence; Point in time; Random; Ur; UR; Urn; UA; Nominal; Cult; Cultures; C&S; Isolated; Microbiology",""
"631-2","Identificação de bactérias","Ident","Pt","Substância desconhecida","Nom","Cultura aeróbica","MICRO","Bacteria Usub Aerobe Cult","","Bact; Identity or presence; Point in time; Random; Usub; Unknown substance; Nominal; Aerobe Cult; Aerobed; Cultures; C&S; Isolated; Microbiology",""
"632-0","Identificação de bactérias","Ident","Pt","Ferida","Nom","Cultura aeróbica","MICRO","Bacteria Wnd Aerobe Cult","","Bact; Identity or presence; Point in time; Random; Wnd; Nominal; Aerobe Cult; Aerobed; Cultures; C&S; Isolated; Microbiology",""
"633-8","Identificação de bactérias","Ident","Pt","Ferida","Nom","Cultura anaeróbica","MICRO","Bacteria Wnd Anaerobe Cult","","Bact; Identity or presence; Point in time; Random; Wnd; Nominal; Anaerobe Cult; Anaero; Cultures; C&S; Isolated; Microbiology",""
