"LOINC_NUM","COMPONENT","PROPERTY","TIME_ASPCT","SYSTEM","SCALE_TYP","METHOD_TYP","CLASS","SHORTNAME","LONG_COMMON_NAME","RELATEDNAMES2","LinguisticVariantDisplayName"
"53558-3","Bacterias identificadas","Presencia o identidad","Punto temporal","Semen","Nominal","Cultura","","","Bacterias identificadas: Semen : Punto temporal: Presencia o identidad: Nominal: Cultura","",""
"53617-7","Bacterias identificadas","Presencia o identidad","Punto temporal","Líquido duodenal","Nominal","Cultura aerobia","","","Bacterias identificadas: Líquido duodenal : Punto temporal: Presencia o identidad: Nominal: Cultura aerobia","",""
"53911-4","Bacterias identificadas","Presencia o identidad","Punto temporal","Líquido biliar","Nominal","Cultura","","","Bacterias identificadas: Líquido biliar : Punto temporal: Presencia o identidad: Nominal: Cultura","",""
"53908-0","Bacterias identificadas","Presencia o identidad","Punto temporal","Cepillado esofágico","Nominal","Cultura","","","Bacterias identificadas: Cepillado esofágico : Punto temporal: Presencia o identidad: Nominal: Cultura","",""
"54148-2","Autoanticuerpos","Impresión / interpretación del estudio","Punto temporal","Suero","Narrativo","Sustrato de inmunofluorescencia (IF) Hep2","","","Autoanticuerpos: Suero : Punto temporal: Impresión / interpretación del estudio: Narrativo: Sustrato de inmunofluorescencia (IF) Hep2","",""
"54443-7","Ecovirus 2 Ab","Título","Punto temporal","Suero","Cuantitativo","","","","Ecovirus 2 Ab: Suero : Punto temporal: Título: Cuantitativo:","",""
"55380-0","Ab virus del Nilo Occidental","Título","Punto temporal","Suero","Cuantitativo","Inhibición de la hemaglutinación","","","Ab virus del Nilo Occidental: Suero : Punto temporal: Título: Cuantitativo: Inhibición de la hemaglutinación","",""
"56715-6","Bacterias identificadas","Presencia o identidad","Punto temporal","Líquido pericárdico","Nominal","Cultura","","","Bacterias identificadas: Líquido pericárdico : Punto temporal: Presencia o identidad: Nominal: Cultura","",""
"56714-9","Bacterias identificadas","Presencia o identidad","Punto temporal","Lentes de contacto","Nominal","Cultura","","","Bacterias identificadas: Lentes de contacto : Punto temporal: Presencia o identidad: Nominal: Cultura","",""
"57380-8","Potasio","Tasa de sustancia","12H","Orina","Cuantitativo","","","","Potasio: Orina : 12H: Tasa de sustancia: Cuantitativo:","",""
"57355-0","Potasio","Concentración de sustancias","12H","Orina","Cuantitativo","","","","Potasio: Orina : 12H: Concentración de sustancias: Cuantitativo:","",""
"57379-0","Potasio","Concentración de sustancias","2H","Orina","Cuantitativo","","","","Potasio: Orina : 2H: Concentración de sustancias: Cuantitativo:","",""
"5769-5","Bacterias","Número -área","Punto temporal","Sedimento de orina","Cuantitativo","Campo de alta potencia de microscopía","","","Bacterias: Sedimento de orina : Punto temporal: Número -área: Cuantitativo: Campo de alta potencia de microscopía","",""
"58940-8","Bacterias identificadas","Presencia o identidad","Punto temporal","Nutrición parental total","Nominal","Cultura","","","Bacterias identificadas: Nutrición parental total : Punto temporal: Presencia o identidad: Nominal: Cultura","",""
"58996-0","Potasio","Tasa de sustancia","18H","Orina","Cuantitativo","","","","Potasio: Orina : 18H: Tasa de sustancia: Cuantitativo:","",""
"59162-8","Potasio","Concentración de sustancias","24H","Heces","Cuantitativo","","","","Potasio: Heces : 24H: Concentración de sustancias: Cuantitativo:","",""
"5927-9","Potasio","Concentración de sustancias","Punto temporal","Líquido de diálisis","Cuantitativo","","","","Potasio: Líquido de diálisis : Punto temporal: Concentración de sustancias: Cuantitativo:","",""
"595-9","Bacterias identificadas","Presencia o identidad","Punto temporal","Absceso","Nominal","Cultura aerobia","","","Bacterias identificadas: Absceso : Punto temporal: Presencia o identidad: Nominal: Cultura aerobia","",""
"59733-6","Potasio","Contenido masivo","Punto temporal","Tejido y frotis","Cuantitativo","","","","Potasio: Tejido y frotis : Punto temporal: Contenido masivo: Cuantitativo:","",""
"596-7","Bacterias identificadas","Presencia o identidad","Punto temporal","Líquido amniótico","Nominal","Cultura","","","Bacterias identificadas: Líquido amniótico : Punto temporal: Presencia o identidad: Nominal: Cultura","",""
"597-5","Bacterias identificadas","Presencia o identidad","Punto temporal","Aspirar","Nominal","Cultura aerobia","","","Bacterias identificadas: Aspirar : Punto temporal: Presencia o identidad: Nominal: Cultura aerobia","",""
"598-3","Bacterias identificadas","Presencia o identidad","Punto temporal","Aspirar","Nominal","Cultura anaerobia","","","Bacterias identificadas: Aspirar : Punto temporal: Presencia o identidad: Nominal: Cultura anaerobia","",""
"599-1","Bacterias identificadas","Presencia o identidad","Punto temporal","^ Unidad de hemoderivado","Nominal","Cultura aerobia","","","Bacterias identificadas: Unidad de hemoderivado: Punto temporal: Presencia o identidad: Nominal: Cultura aerobia","",""
"60032-0","Bacterias identificadas","Presencia o identidad","Punto temporal","Líquido de diálisis peritoneal","Nominal","Cultura","","","Bacterias identificadas: Líquido de diálisis peritoneal : Punto temporal: Presencia o identidad: Nominal: Cultura","",""
"600-7","Bacterias identificadas","Presencia o identidad","Punto temporal","Sangre","Nominal","Cultura","","","Bacterias identificadas: Sangre : Punto temporal: Presencia o identidad: Nominal: Cultura","",""
"602-3","Bacterias identificadas","Presencia o identidad","Punto temporal","Hueso","Nominal","Cultura aerobia","","","Bacterias identificadas: Hueso : Punto temporal: Presencia o identidad: Nominal: Cultura aerobia","",""
"60218-5","Potasio","Concentración de sustancias","Punto temporal","La leche materna","Cuantitativo","","","","Potasio: La leche materna : Punto temporal: Concentración de sustancias: Cuantitativo:","",""
"60257-3","Bacterias identificadas","Presencia o identidad","Punto temporal","Córnea","Nominal","Cultura","","","Bacterias identificadas: Córnea : Punto temporal: Presencia o identidad: Nominal: Cultura","",""
"60258-1","Bacterias identificadas","Presencia o identidad","Punto temporal","Médula ósea","Nominal","Cultura","","","Bacterias identificadas: Médula ósea : Punto temporal: Presencia o identidad: Nominal: Cultura","",""
"603-1","Bacterias identificadas","Presencia o identidad","Punto temporal","Quemar","Nominal","Cultura","","","Bacterias identificadas: Quemar : Punto temporal: Presencia o identidad: Nominal: Cultura","",""
"604-9","Bacterias identificadas","Presencia o identidad","Punto temporal","Bronquial","Nominal","Cultura aerobia","","","Bacterias identificadas: Bronquial : Punto temporal: Presencia o identidad: Nominal: Cultura aerobia","",""
"605-6","Bacterias identificadas","Presencia o identidad","Punto temporal","Espécimen de cánula","Nominal","Cultura aerobia","","","Bacterias identificadas: Espécimen de cánula : Punto temporal: Presencia o identidad: Nominal: Cultura aerobia","",""
"606-4","Bacterias identificadas","Presencia o identidad","Punto temporal","Fluído espinal cerebral","Nominal","Cultura","","","Bacterias identificadas: Fluído espinal cerebral : Punto temporal: Presencia o identidad: Nominal: Cultura","",""
"607-2","Bacterias identificadas","Presencia o identidad","Punto temporal","Drenar","Nominal","Cultura aerobia","","","Bacterias identificadas: Drenar : Punto temporal: Presencia o identidad: Nominal: Cultura aerobia","",""
"608-0","Bacterias identificadas","Presencia o identidad","Punto temporal","Oído","Nominal","Cultura aerobia","","","Bacterias identificadas: Oído : Punto temporal: Presencia o identidad: Nominal: Cultura aerobia","",""
"609-8","Bacterias identificadas","Presencia o identidad","Punto temporal","Ojo","Nominal","Cultura aerobia","","","Bacterias identificadas: Ojo : Punto temporal: Presencia o identidad: Nominal: Cultura aerobia","",""
"610-6","Bacterias identificadas","Presencia o identidad","Punto temporal","Fluído corporal","Nominal","Cultura aerobia","","","Bacterias identificadas: Fluído corporal : Punto temporal: Presencia o identidad: Nominal: Cultura aerobia","",""
"611-4","Bacterias identificadas","Presencia o identidad","Punto temporal","Fluído corporal","Nominal","Cultura","","","Bacterias identificadas: Fluído corporal : Punto temporal: Presencia o identidad: Nominal: Cultura","",""
"617-1","Bacterias identificadas","Presencia o identidad","Punto temporal","Placenta","Nominal","Cultura aerobia","","","Bacterias identificadas: Placenta : Punto temporal: Presencia o identidad: Nominal: Cultura aerobia","",""
"616-3","Bacterias identificadas","Presencia o identidad","Punto temporal","Espécimen de línea","Nominal","Cultura IV Line","","","Bacterias identificadas: Espécimen de línea : Punto temporal: Presencia o identidad: Nominal: Cultura IV Line","",""
"620-5","Bacterias identificadas","Presencia o identidad","Punto temporal","Piel","Nominal","Cultura aerobia","","","Bacterias identificadas: Piel : Punto temporal: Presencia o identidad: Nominal: Cultura aerobia","",""
"618-9","Bacterias identificadas","Presencia o identidad","Punto temporal","Líquido pleural","Nominal","Cultura","","","Bacterias identificadas: Líquido pleural : Punto temporal: Presencia o identidad: Nominal: Cultura","",""
"619-7","Bacterias identificadas","Presencia o identidad","Punto temporal","Líquido peritoneal","Nominal","Cultura","","","Bacterias identificadas: Líquido peritoneal : Punto temporal: Presencia o identidad: Nominal: Cultura","",""
"622-1","Bacterias identificadas","Presencia o identidad","Punto temporal","Esputo","Nominal","Cultura aerobia","","","Bacterias identificadas: Esputo : Punto temporal: Presencia o identidad: Nominal: Cultura aerobia","",""
"623-9","Bacterias identificadas","Presencia o identidad","Punto temporal","Esputo","Nominal","Cultivo respiratorio de fibrosis quística","","","Bacterias identificadas: Esputo : Punto temporal: Presencia o identidad: Nominal: Cultivo respiratorio de fibrosis quística","",""
"624-7","Bacterias identificadas","Presencia o identidad","Punto temporal","Esputo","Nominal","Cultivo respiratorio","","","Bacterias identificadas: Esputo : Punto temporal: Presencia o identidad: Nominal: Cultivo respiratorio","",""
"625-4","Bacterias identificadas","Presencia o identidad","Punto temporal","Heces","Nominal","Cultura","","","Bacterias identificadas: Heces : Punto temporal: Presencia o identidad: Nominal: Cultura","",""
"62580-6","PhenX - salud bucal - protocolo de consumo de bebidas dulces 080201","-","Punto temporal","^ Paciente","-","PhenX","","","PhenX - salud bucal - protocolo de consumo de bebidas dulces 080201: Paciente:Punto temporal:-:-:PhenX","",""
"626-2","Bacterias identificadas","Presencia o identidad","Punto temporal","Garganta","Nominal","Cultura","","","Bacterias identificadas: Garganta : Punto temporal: Presencia o identidad: Nominal: Cultura","",""
"62600-2","PhenX - salud bucal - presencia de protocolo de fluorosis dental 081201","-","Punto temporal","^ Paciente","-","PhenX","","","PhenX - salud bucal - presencia de protocolo de fluorosis dental 081201: Paciente:Punto temporal:-:-:PhenX","",""
"627-0","Bacterias identificadas","Presencia o identidad","Punto temporal","Tejido y frotis","Nominal","Cultura aerobia","","","Bacterias identificadas: Tejido y frotis : Punto temporal: Presencia o identidad: Nominal: Cultura aerobia","",""
"628-8","Bacterias identificadas","Presencia o identidad","Punto temporal","Tejido y frotis","Nominal","Cultura anaerobia","","","Bacterias identificadas: Tejido y frotis : Punto temporal: Presencia o identidad: Nominal: Cultura anaerobia","",""
"629-6","Bacterias identificadas","Presencia o identidad","Punto temporal","Úlcera","Nominal","Cultura aerobia","","","Bacterias identificadas: Úlcera : Punto temporal: Presencia o identidad: Nominal: Cultura aerobia","",""
"6298-4","Potasio","Concentración de sustancias","Punto temporal","Sangre","Cuantitativo","","","","Potasio: Sangre : Punto temporal: Concentración de sustancias: Cuantitativo:","",""
"630-4","Bacterias identificadas","Presencia o identidad","Punto temporal","Orina","Nominal","Cultura","","","Bacterias identificadas: Orina : Punto temporal: Presencia o identidad: Nominal: Cultura","",""
"631-2","Bacterias identificadas","Presencia o identidad","Punto temporal","Sustancia desconocida","Nominal","Cultura aerobia","","","Bacterias identificadas: Sustancia desconocida : Punto temporal: Presencia o identidad: Nominal: Cultura aerobia","",""
"632-0","Bacterias identificadas","Presencia o identidad","Punto temporal","Herida","Nominal","Cultura aerobia","","","Bacterias identificadas: Herida : Punto temporal: Presencia o identidad: Nominal: Cultura aerobia","",""
"633-8","Bacterias identificadas","Presencia o identidad","Punto temporal","Herida","Nominal","Cultura anaerobia","","","Bacterias identificadas: Herida : Punto temporal: Presencia o identidad: Nominal: Cultura anaerobia","",""
"634-6","Bacterias identificadas","Presencia o identidad","Punto temporal","XXX","Nominal","Cultura aerobia","","","Bacterias identificadas: XXX : Punto temporal: Presencia o identidad: Nominal: Cultura aerobia","",""
"635-3","Bacterias identificadas","Presencia o identidad","Punto temporal","XXX","Nominal","Cultura anaerobia","","","Bacterias identificadas: XXX : Punto temporal: Presencia o identidad: Nominal: Cultura anaerobia","",""
"636-1","Bacterias identificadas","Presencia o identidad","Punto temporal","XXX","Nominal","Cultivo de fluidos corporales estériles","","","Bacterias identificadas: XXX : Punto temporal: Presencia o identidad: Nominal: Cultivo de fluidos corporales estériles","",""
"6459-2","Bacterias identificadas","Presencia o identidad","Punto temporal","Comida","Nominal","Cultura","","","Bacterias identificadas: Comida : Punto temporal: Presencia o identidad: Nominal: Cultura","",""
"6460-0","Bacterias identificadas","Presencia o identidad","Punto temporal","Esputo","Nominal","Cultura","","","Bacterias identificadas: Esputo : Punto temporal: Presencia o identidad: Nominal: Cultura","",""
"6461-8","Bacterias identificadas","Presencia o identidad","Punto temporal","Heces","Nominal","Cultura anaerobia","","","Bacterias identificadas: Heces : Punto temporal: Presencia o identidad: Nominal: Cultura anaerobia","",""
"6462-6","Bacterias identificadas","Presencia o identidad","Punto temporal","Herida","Nominal","Cultura","","","Bacterias identificadas: Herida : Punto temporal: Presencia o identidad: Nominal: Cultura","",""
"6463-4","Bacterias identificadas","Presencia o identidad","Punto temporal","XXX","Nominal","Cultura","","","Bacterias identificadas: XXX : Punto temporal: Presencia o identidad: Nominal: Cultura","",""
"6792-6","Potasio","Tasa de sustancia","24H","Heces","Cuantitativo","","","","Potasio: Heces : 24H: Tasa de sustancia: Cuantitativo:","",""
"68366-4","Bacterias identificadas","Presencia o identidad","Punto temporal","^ Unidad de hemoderivado","Nominal","Cultura","","","Bacterias identificadas: Unidad de hemoderivado: Punto temporal: Presencia o identidad: Nominal: Cultura","",""
"6940-1","Potasio","Tasa de sustancia","No especificado","Heces","Cuantitativo","","","","Potasio: Heces : No especificado: Tasa de sustancia: Cuantitativo:","",""
"72340-3","Bacterias","Presencia o umbral","Punto temporal","Fluido prostático","Ordinal","Microscopía óptica","","","Bacterias: Fluido prostático : Punto temporal: Presencia o umbral: Ordinal: Microscopía óptica","",""
"73960-7","Bacterias identificadas","Presencia o identidad","Punto temporal","Boca","Nominal","Cultura","","","Bacterias identificadas: Boca : Punto temporal: Presencia o identidad: Nominal: Cultura","",""
"74355-9","Bacterias identificadas","Presencia o identidad","Punto temporal","Quiste de Bartolino","Nominal","Cultura aerobia","","","Bacterias identificadas: Quiste de Bartolino : Punto temporal: Presencia o identidad: Nominal: Cultura aerobia","",""
"74348-4","Bacterias identificadas","Presencia o identidad","Punto temporal","Hueso ^ Donante","Nominal","Cultura aerobia","","","Bacterias identificadas: Hueso Donante: Punto temporal: Presencia o identidad: Nominal: Cultura aerobia","",""
"74356-7","Bacterias identificadas","Presencia o identidad","Punto temporal","Derivación ventriculoperitoneal (VP)","Nominal","Cultura","","","Bacterias identificadas: Derivación ventriculoperitoneal (VP) : Punto temporal: Presencia o identidad: Nominal: Cultura","",""
"74816-0","Bacterias identificadas","Presencia o identidad","Punto temporal","Ojo","Nominal","Cultura anaerobia + aerobia","","","Bacterias identificadas: Ojo : Punto temporal: Presencia o identidad: Nominal: Cultura anaerobia + aerobia","",""
"75359-0","Bacterias identificadas","Presencia o identidad","Punto temporal","Médula ósea","Nominal","Cultura anaerobia + aerobia","","","Bacterias identificadas: Médula ósea : Punto temporal: Presencia o identidad: Nominal: Cultura anaerobia + aerobia","",""
"75358-2","Bacterias identificadas","Presencia o identidad","Punto temporal","Hueso","Nominal","Cultura anaerobia + aerobia","","","Bacterias identificadas: Hueso : Punto temporal: Presencia o identidad: Nominal: Cultura anaerobia + aerobia","",""
"75518-1","Bacterias identificadas","Presencia o identidad","Punto temporal","Fluído espinal cerebral","Nominal","Aglutinación de látex","","","Bacterias identificadas: Fluído espinal cerebral : Punto temporal: Presencia o identidad: Nominal: Aglutinación de látex","",""
"75269-1","Bacterias identificadas","Presencia o identidad","Punto temporal","Genital","Nominal","Cultura anaerobia + aerobia","","","Bacterias identificadas: Genital : Punto temporal: Presencia o identidad: Nominal: Cultura anaerobia + aerobia","",""
"75357-4","Bacterias identificadas","Presencia o identidad","Punto temporal","Absceso","Nominal","Cultura anaerobia + aerobia","","","Bacterias identificadas: Absceso : Punto temporal: Presencia o identidad: Nominal: Cultura anaerobia + aerobia","",""
"75756-7","Bacterias identificadas","Presencia o identidad","Punto temporal","Aislado","Nominal","SRA. MALDI-TOF","","","Bacterias identificadas: Aislado : Punto temporal: Presencia o identidad: Nominal: SRA. MALDI-TOF","",""
"75940-7","Potasio","Concentración de masa","Punto temporal","Sangre","Cuantitativo","","","","Potasio: Sangre : Punto temporal: Concentración de masa: Cuantitativo:","",""
"76346-6","Microorganismo identificado","Presencia o identidad","Punto temporal","Aislado","Nominal","SRA. MALDI-TOF","","","Microorganismo identificado: Aislado : Punto temporal: Presencia o identidad: Nominal: SRA. MALDI-TOF","",""
"76693-1","Bacterias identificadas","Presencia o identidad","Punto temporal","^ Unidad de hemoderivado.autólogo","Nominal","Cultura","","","Bacterias identificadas: Unidad de hemoderivado.autólogo: Punto temporal: Presencia o identidad: Nominal: Cultura","",""
"77142-8","Potasio","Concentración de sustancias","Punto temporal","Suero, plasma o sangre","Cuantitativo","","","","Potasio: Suero, plasma o sangre : Punto temporal: Concentración de sustancias: Cuantitativo:","",""
"78356-3","Bacterias identificadas","Presencia o identidad","Punto temporal","Dispositivo implantado","Nominal","Cultura","","","Bacterias identificadas: Dispositivo implantado : Punto temporal: Presencia o identidad: Nominal: Cultura","",""
"79425-5","Bacterias identificadas","Presencia o identidad","Punto temporal","Muestra de vías respiratorias inferiores","Nominal","Cultivo respiratorio de fibrosis quística","","","Bacterias identificadas: Muestra de vías respiratorias inferiores : Punto temporal: Presencia o identidad: Nominal: Cultivo respiratorio de fibrosis quística","",""
"79710-0","Potasio","Contenido masivo","Punto temporal","Cabello","Cuantitativo","","","","Potasio: Cabello : Punto temporal: Contenido masivo: Cuantitativo:","",""
"82722-0","Potasio","Concentración de masa","Punto temporal","Eritrocitos","Cuantitativo","","","","Potasio: Eritrocitos : Punto temporal: Concentración de masa: Cuantitativo:","",""
"85818-3","Formación de coágulos + tiempo de coagulación","Tiempo (por ejemplo, segundos)","Punto temporal","Sangre","Cuantitativo","Tromboelastografía","","","Formación de coágulos + tiempo de coagulación: Sangre : Punto temporal: Tiempo (por ejemplo, segundos): Cuantitativo: Tromboelastografía","",""
"87455-2","Potasio","Contenido masivo","Punto temporal","XXX","Cuantitativo","","","","Potasio: XXX : Punto temporal: Contenido masivo: Cuantitativo:","",""
"87454-5","Potasio","Concentración de masa","Punto temporal","XXX","Cuantitativo","","","","Potasio: XXX : Punto temporal: Concentración de masa: Cuantitativo:","",""
"87829-8","Bacterias","Presencia o umbral","Punto temporal","Orina","Ordinal","","","","Bacterias: Orina : Punto temporal: Presencia o umbral: Ordinal:","",""
"87931-2","Bacterias identificadas","Presencia o identidad","Punto temporal","Dispositivo implantado","Nominal","Cultura aerobia","","","Bacterias identificadas: Dispositivo implantado : Punto temporal: Presencia o identidad: Nominal: Cultura aerobia","",""
"87933-8","Bacterias identificadas","Presencia o identidad","Punto temporal","Líquido amniótico","Nominal","Cultura anaerobia","","","Bacterias identificadas: Líquido amniótico : Punto temporal: Presencia o identidad: Nominal: Cultura anaerobia","",""
"87938-7","Bacterias identificadas","Presencia o identidad","Punto temporal","Dispositivo implantado","Nominal","Cultura anaerobia","","","Bacterias identificadas: Dispositivo implantado : Punto temporal: Presencia o identidad: Nominal: Cultura anaerobia","",""
"87943-7","Bacterias identificadas","Presencia o identidad","Punto temporal","Seno","Nominal","Cultura anaerobia","","","Bacterias identificadas: Seno : Punto temporal: Presencia o identidad: Nominal: Cultura anaerobia","",""
"87944-5","Bacterias identificadas","Presencia o identidad","Punto temporal","Líquido sinovial","Nominal","Cultura anaerobia","","","Bacterias identificadas: Líquido sinovial : Punto temporal: Presencia o identidad: Nominal: Cultura anaerobia","",""
"87955-1","Bacterias identificadas","Presencia o identidad","Punto temporal","Cordón de sangre","Nominal","Cultura anaerobia","","","Bacterias identificadas: Cordón de sangre : Punto temporal: Presencia o identidad: Nominal: Cultura anaerobia","",""
"87934-6","Bacterias identificadas","Presencia o identidad","Punto temporal","Líquido biliar","Nominal","Cultura anaerobia","","","Bacterias identificadas: Líquido biliar : Punto temporal: Presencia o identidad: Nominal: Cultura anaerobia","",""
"87936-1","Bacterias identificadas","Presencia o identidad","Punto temporal","Quemar","Nominal","Cultura anaerobia","","","Bacterias identificadas: Quemar : Punto temporal: Presencia o identidad: Nominal: Cultura anaerobia","",""
"87940-3","Bacterias identificadas","Presencia o identidad","Punto temporal","Líquido peritoneal","Nominal","Cultura anaerobia","","","Bacterias identificadas: Líquido peritoneal : Punto temporal: Presencia o identidad: Nominal: Cultura anaerobia","",""
"87856-1","Multisección ^ W contraste IV","Tipo","Punto temporal","Cabeza + Cuello> Círculo de Willis + Arterias carótidas","Documento","CT.angio","","","Multisección :Cabeza + Cuello> Círculo de Willis + Arterias carótidas :Punto temporal:Tipo:Documento:CT.angio","",""
"87929-6","Bacterias identificadas","Presencia o identidad","Punto temporal","Líquido amniótico","Nominal","Cultura aerobia","","","Bacterias identificadas: Líquido amniótico : Punto temporal: Presencia o identidad: Nominal: Cultura aerobia","",""
"87932-0","Bacterias identificadas","Presencia o identidad","Punto temporal","Seno","Nominal","Cultura aerobia","","","Bacterias identificadas: Seno : Punto temporal: Presencia o identidad: Nominal: Cultura aerobia","",""
"87935-3","Bacterias identificadas","Presencia o identidad","Punto temporal","^ Unidad de hemoderivado","Nominal","Cultura anaerobia","","","Bacterias identificadas: Unidad de hemoderivado: Punto temporal: Presencia o identidad: Nominal: Cultura anaerobia","",""
"87939-5","Bacterias identificadas","Presencia o identidad","Punto temporal","Líquido pericárdico","Nominal","Cultura anaerobia","","","Bacterias identificadas: Líquido pericárdico : Punto temporal: Presencia o identidad: Nominal: Cultura anaerobia","",""
"87954-4","Bacterias identificadas","Presencia o identidad","Punto temporal","Cordón de sangre","Nominal","Cultura aerobia","","","Bacterias identificadas: Cordón de sangre : Punto temporal: Presencia o identidad: Nominal: Cultura aerobia","",""
"87930-4","Bacterias identificadas","Presencia o identidad","Punto temporal","Quemar","Nominal","Cultura aerobia","","","Bacterias identificadas: Quemar : Punto temporal: Presencia o identidad: Nominal: Cultura aerobia","",""
"87937-9","Bacterias identificadas","Presencia o identidad","Punto temporal","Fluído espinal cerebral","Nominal","Cultura anaerobia","","","Bacterias identificadas: Fluído espinal cerebral : Punto temporal: Presencia o identidad: Nominal: Cultura anaerobia","",""
"87941-1","Bacterias identificadas","Presencia o identidad","Punto temporal","Placenta","Nominal","Cultura anaerobia","","","Bacterias identificadas: Placenta : Punto temporal: Presencia o identidad: Nominal: Cultura anaerobia","",""
"87942-9","Bacterias identificadas","Presencia o identidad","Punto temporal","Líquido pleural","Nominal","Cultura anaerobia","","","Bacterias identificadas: Líquido pleural : Punto temporal: Presencia o identidad: Nominal: Cultura anaerobia","",""
"88139-1","Bacterias identificadas","Presencia o identidad","Punto temporal","Fluido ocular","Nominal","Cultura anaerobia","","","Bacterias identificadas: Fluido ocular : Punto temporal: Presencia o identidad: Nominal: Cultura anaerobia","",""
"88141-7","Bacterias identificadas","Presencia o identidad","Punto temporal","Fluido ocular","Nominal","Cultura aerobia","","","Bacterias identificadas: Fluido ocular : Punto temporal: Presencia o identidad: Nominal: Cultura aerobia","",""
"88142-5","Bacterias identificadas","Presencia o identidad","Punto temporal","Córnea o conjuntiva","Nominal","Cultura aerobia","","","Bacterias identificadas: Córnea o conjuntiva : Punto temporal: Presencia o identidad: Nominal: Cultura aerobia","",""
"88236-5","Bacterias identificadas","Presencia o identidad","Punto temporal","Fluído espinal cerebral","Nominal","Cultura aerobia","","","Bacterias identificadas: Fluído espinal cerebral : Punto temporal: Presencia o identidad: Nominal: Cultura aerobia","",""
"88683-8","Bacterias identificadas","Presencia o identidad","Punto temporal","Lavado broncoalveolar","Nominal","Cultura anaerobia","","","Bacterias identificadas: Lavado broncoalveolar : Punto temporal: Presencia o identidad: Nominal: Cultura anaerobia","",""
"89248-9","Microorganismo identificado","Tipo","Punto temporal","Caso índice ^ Evento","Nominal","","","","Microorganismo identificado:Caso índice Evento:Punto temporal:Tipo:Nominal:","",""
"89344-6","Cells.CD38 + IgM- / 100 Cells.CD19","Fracción numérica","Punto temporal","Sangre","Cuantitativo","","","","Cells.CD38 + IgM- / 100 Cells.CD19: Sangre : Punto temporal: Fracción numérica: Cuantitativo:","",""
"89644-9","Bacterias identificadas","Presencia o identidad","Punto temporal","Muestra de vías respiratorias inferiores","Nominal","Cultura anaerobia","","","Bacterias identificadas: Muestra de vías respiratorias inferiores : Punto temporal: Presencia o identidad: Nominal: Cultura anaerobia","",""
"89643-1","Bacterias identificadas","Presencia o identidad","Punto temporal","Muestra de vías respiratorias inferiores","Nominal","Cultura aerobia","","","Bacterias identificadas: Muestra de vías respiratorias inferiores : Punto temporal: Presencia o identidad: Nominal: Cultura aerobia","",""
"90270-0","Bacterias identificadas","Presencia o identidad","Punto temporal","Líquido biliar","Nominal","Cultura aerobia","","","Bacterias identificadas: Líquido biliar : Punto temporal: Presencia o identidad: Nominal: Cultura aerobia","",""
"90274-2","Bacterias identificadas","Presencia o identidad","Punto temporal","Punta del catéter","Nominal","Cultura aerobia","","","Bacterias identificadas: Punta del catéter : Punto temporal: Presencia o identidad: Nominal: Cultura aerobia","",""
"90276-7","Bacterias identificadas","Presencia o identidad","Punto temporal","Semen","Nominal","Cultura anaerobia","","","Bacterias identificadas: Semen : Punto temporal: Presencia o identidad: Nominal: Cultura anaerobia","",""
"90278-3","Bacterias identificadas","Presencia o identidad","Punto temporal","Líquido sinovial","Nominal","Cultura aerobia","","","Bacterias identificadas: Líquido sinovial : Punto temporal: Presencia o identidad: Nominal: Cultura aerobia","",""
"90277-5","Bacterias identificadas","Presencia o identidad","Punto temporal","Líquido de diálisis peritoneal","Nominal","Cultura anaerobia","","","Bacterias identificadas: Líquido de diálisis peritoneal : Punto temporal: Presencia o identidad: Nominal: Cultura anaerobia","",""
"90279-1","Bacterias identificadas","Presencia o identidad","Punto temporal","Semen","Nominal","Cultura aerobia","","","Bacterias identificadas: Semen : Punto temporal: Presencia o identidad: Nominal: Cultura aerobia","",""
"90280-9","Bacterias identificadas","Presencia o identidad","Punto temporal","Líquido de diálisis peritoneal","Nominal","Cultura aerobia","","","Bacterias identificadas: Líquido de diálisis peritoneal : Punto temporal: Presencia o identidad: Nominal: Cultura aerobia","",""
"90281-7","Bacterias identificadas","Presencia o identidad","Punto temporal","Líquido peritoneal","Nominal","Cultura aerobia","","","Bacterias identificadas: Líquido peritoneal : Punto temporal: Presencia o identidad: Nominal: Cultura aerobia","",""
"90271-8","Bacterias identificadas","Presencia o identidad","Punto temporal","Líquido pericárdico","Nominal","Cultura aerobia","","","Bacterias identificadas: Líquido pericárdico : Punto temporal: Presencia o identidad: Nominal: Cultura aerobia","",""
"90273-4","Bacterias identificadas","Presencia o identidad","Punto temporal","Punta del catéter","Nominal","Cultura anaerobia","","","Bacterias identificadas: Punta del catéter : Punto temporal: Presencia o identidad: Nominal: Cultura anaerobia","",""
"90324-5","ADN de Mycoplasma hyopneumoniae","Presencia o umbral","Punto temporal","XXX","Ordinal","Amplificación de ácidos nucleicos con detección de sonda","","","ADN de Mycoplasma hyopneumoniae: XXX : Punto temporal: Presencia o umbral: Ordinal: Amplificación de ácidos nucleicos con detección de sonda","",""
"90444-1","Dietilpropión","Concentración de masa","Punto temporal","Suero, plasma o sangre","Cuantitativo","Confirmar","","","Dietilpropión: Suero, plasma o sangre : Punto temporal: Concentración de masa: Cuantitativo: Confirmar","",""
