"LOINC_NUM","COMPONENT","PROPERTY","TIME_ASPCT","SYSTEM","SCALE_TYP","METHOD_TYP","CLASS","SHORTNAME","LONG_COMMON_NAME","RELATEDNAMES2","LinguisticVariantDisplayName"
"32367-5","Bactérie","Identification","Ponctuel","Isolat","Résultat nominal","Culture aérobie","Microbiologie","","Bactérie [Identification] Isolat ; Résultat nominal ; Culture aérobie","",""
"32550-6","Potassium","Substance","Temps non précisé","Urine","Numérique","","Biochimie","","Potassium [Substance] Temps non précisé ; Urine ; Numérique","",""
"32713-0","Potassium","Moles/Volume","Ponctuel","Sang artériel","Numérique","","Biochimie","","Potassium [Moles/Volume] Sang artériel ; Numérique","",""
"32763-5","Bactérie","Présence/Seuil","Ponctuel","Milieux divers","Qualitatif","État frais","Microbiologie","","Bactérie [Présence/Seuil] Milieux divers ; Qualitatif ; État frais","",""
"32810-4","Bactérie","Identification","Ponctuel","Prélèvement bronchopulmonaire","Résultat nominal","","Microbiologie","","Bactérie [Identification] Prélèvement bronchopulmonaire ; Résultat nominal","",""
"33218-9","Bactérie","Nombre/Champ","Ponctuel","Sédiments urinaires","Numérique","Comptage automate","Analyses urinaires","","Bactérie [Nombre/Champ] Sédiments urinaires ; Numérique ; Comptage automate","",""
"34703-9","Hépatite C virus ARN","Arbitraire/Volume","Ponctuel","Sérum/Plasma","Numérique","PCR amplification de cible,limite de détection=500 UI/mL","Microbiologie","","Hépatite C virus ARN [Arbitraire/Volume] Sérum/Plasma ; Numérique ; PCR amplification de cible,limite de détection=500 UI/mL","",""
"35677-4","Potassium","Moles/Volume","Temps non précisé","Urine","Numérique","","Biochimie","","Potassium [Moles/Volume] Temps non précisé ; Urine ; Numérique","",""
"36921-5","Herpes simplex virus 1+2 Ac IgG","Présence/Seuil","Ponctuel","Sérum","Qualitatif","","Microbiologie","","Herpes simplex virus 1+2 Ac IgG [Présence/Seuil] Sérum ; Qualitatif","",""
"38292-9","1,1-dichloroéthylène","Masse/Volume","Ponctuel","Eau","Numérique","","Toxicologie","","1,1-dichloroéthylène [Masse/Volume] Eau ; Numérique","",""
"39785-1","Potassium","Moles/Volume","Ponctuel","Liquide de dialyse péritonéale","Numérique","","Biochimie","","Potassium [Moles/Volume] Liquide de dialyse péritonéale ; Numérique","",""
"39789-3","Potassium","Moles/Volume","Ponctuel","Sang veineux","Numérique","","Biochimie","","Potassium [Moles/Volume] Sang veineux ; Numérique","",""
"39790-1","Potassium","Moles/Volume","Ponctuel","Sang capillaire","Numérique","","Biochimie","","Potassium [Moles/Volume] Sang capillaire ; Numérique","",""
"41598-4","Bactérie","Présence/Seuil","Ponctuel","Liquide péricardique","Qualitatif","Microscopie optique","Microbiologie","","Bactérie [Présence/Seuil] Liquide péricardique ; Qualitatif ; Microscopie optique","",""
"41599-2","Bactérie","Présence/Seuil","Ponctuel","Liquide biologique","Qualitatif","Microscopie optique","Microbiologie","","Bactérie [Présence/Seuil] Liquide biologique ; Qualitatif ; Microscopie optique","",""
"41600-8","Bactérie","Présence/Seuil","Ponctuel","Liquide synovial","Qualitatif","Microscopie optique","Microbiologie","","Bactérie [Présence/Seuil] Liquide synovial ; Qualitatif ; Microscopie optique","",""
"41601-6","Bactérie","Présence/Seuil","Ponctuel","Ascite","Qualitatif","Microscopie optique","Microbiologie","","Bactérie [Présence/Seuil] Ascite ; Qualitatif ; Microscopie optique","",""
"41602-4","Bactérie","Présence/Seuil","Ponctuel","Liquide céphalorachidien","Qualitatif","Microscopie optique","Microbiologie","","Bactérie [Présence/Seuil] Liquide céphalorachidien ; Qualitatif ; Microscopie optique","",""
"41603-2","Bactérie","Présence/Seuil","Ponctuel","Liquide pleural","Qualitatif","Microscopie optique","Microbiologie","","Bactérie [Présence/Seuil] Liquide pleural ; Qualitatif ; Microscopie optique","",""
"41656-0","Potassium","Moles/Volume","Ponctuel","Sang mêlé veineux","Numérique","","Biochimie","","Potassium [Moles/Volume] Sang mêlé veineux ; Numérique","",""
"42661-9","Bactérie","Identification","Ponctuel","Isolat","Résultat nominal","Électrophorèse en champs pulsés","Microbiologie","","Bactérie [Identification] Isolat ; Résultat nominal ; Électrophorèse en champs pulsés","",""
"42803-7","Bactérie","Identification","Ponctuel","Isolat","Résultat nominal","","Microbiologie","","Bactérie [Identification] Isolat ; Résultat nominal","",""
"43161-9","Microorganisme","Nombre/Volume","Ponctuel","Milieux divers","Numérique","Viabilité","Microbiologie","","Microorganisme [Nombre/Volume] Milieux divers ; Numérique ; Viabilité","",""
"43214-6","Bactérie","Identification","Ponctuel","Nasopharynx","Résultat nominal","Culture","Microbiologie","","Bactérie [Identification] Nasopharynx ; Résultat nominal ; Culture","",""
"43307-8","Bactérie","Identification","Ponctuel","Sinus","Résultat nominal","Culture","Microbiologie","","Bactérie [Identification] Sinus ; Résultat nominal ; Culture","",""
"43407-6","Bactérie","Identification","Ponctuel","Plaie profonde","Résultat nominal","Culture","Microbiologie","","Bactérie [Identification] Plaie profonde ; Résultat nominal ; Culture","",""
"43408-4","Bactérie","Identification","Ponctuel","Tissu","Résultat nominal","Culture","Microbiologie","","Bactérie [Identification] Tissu ; Résultat nominal ; Culture","",""
"43409-2","Bactérie","Identification","Ponctuel","Isolat","Résultat nominal","Culture","Microbiologie","","Bactérie [Identification] Isolat ; Résultat nominal ; Culture","",""
"43410-0","Bactérie","Identification","Ponctuel","Col de l'utérus","Résultat nominal","Culture","Microbiologie","","Bactérie [Identification] Col de l'utérus ; Résultat nominal ; Culture","",""
"43411-8","Bactérie","Identification","Ponctuel","Liquide d'aspiration","Résultat nominal","Culture","Microbiologie","","Bactérie [Identification] Liquide d'aspiration ; Résultat nominal ; Culture","",""
"43426-6","Bactérie","Identification","Ponctuel","Nasopharynx","Résultat nominal","Culture aérobie","Microbiologie","","Bactérie [Identification] Nasopharynx ; Résultat nominal ; Culture aérobie","",""
"43441-5","Bactérie","Identification","Ponctuel","Liquide bronchoalvéolaire","Résultat nominal","Culture aérobie","Microbiologie","","Bactérie [Identification] Liquide bronchoalvéolaire ; Résultat nominal ; Culture aérobie","",""
"43442-3","Bactérie","Identification","Ponctuel","Brosse bronchique","Résultat nominal","Culture aérobie","Microbiologie","","Bactérie [Identification] Brosse bronchique ; Résultat nominal ; Culture aérobie","",""
"44022-2","Bactérie","Présence/Seuil","Ponctuel","Col de l'utérus","Qualitatif","État frais","Microbiologie","","Bactérie [Présence/Seuil] Col de l'utérus ; Qualitatif ; État frais","",""
"44023-0","Bactérie","Présence/Seuil","Ponctuel","Prélèvement vaginal","Qualitatif","État frais","Microbiologie","","Bactérie [Présence/Seuil] Prélèvement vaginal ; Qualitatif ; État frais","",""
"44038-8","Bactérie","Présence/Seuil","Ponctuel","Milieux divers","Qualitatif","","Microbiologie","","Bactérie [Présence/Seuil] Milieux divers ; Qualitatif","",""
"44039-6","Bactérie","Présence/Seuil","Ponctuel","Oeil","Qualitatif","Microscopie optique","Microbiologie","","Bactérie [Présence/Seuil] Oeil ; Qualitatif ; Microscopie optique","",""
"44243-4","Bactérie","Nombre/Champ","Ponctuel","Prélèvement vaginal","Numérique","État frais","Microbiologie","","Bactérie [Nombre/Champ] Prélèvement vaginal ; Numérique ; État frais","",""
"45275-5","Bactérie","Identification","Ponctuel","Sang","Résultat nominal","Culture aérobie+incubation à 25°C","Microbiologie","","Bactérie [Identification] Sang ; Résultat nominal ; Culture aérobie+incubation à 25°C","",""
"45276-3","Bactérie","Identification","Ponctuel","Sang","Résultat nominal","Culture anaérobie+incubation à 25°C","Microbiologie","","Bactérie [Identification] Sang ; Résultat nominal ; Culture anaérobie+incubation à 25°C","",""
"49034-2","Microorganisme","Identification","Ponctuel","Prélèvement cervicovaginal","Résultat nominal","Coloration cellulaire","Cytologie","","Microorganisme [Identification] Prélèvement cervicovaginal ; Résultat nominal ; Coloration cellulaire","",""
"49788-3","Potassium","Moles/Volume","Ponctuel","Liquide amniotique","Numérique","","Biochimie","","Potassium [Moles/Volume] Liquide amniotique ; Numérique","",""
"49789-1","Potassium","Moles/Volume","Ponctuel","Ascite","Numérique","","Biochimie","","Potassium [Moles/Volume] Ascite ; Numérique","",""
"50221-1","Bactérie","Présence/Seuil","Ponctuel","Urine","Qualitatif","Technique automatisée","Analyses urinaires","","Bactérie [Présence/Seuil] Urine ; Qualitatif ; Technique automatisée","",""
"50902-6","Potassium","Moles/Masse","Ponctuel","Cheveux","Numérique","","Biochimie","","Potassium [Moles/Masse] Cheveux ; Numérique","",""
"51480-2","Bactérie","Nombre/Volume","Ponctuel","Urine","Numérique","Comptage automate","Analyses urinaires","","Bactérie [Nombre/Volume] Urine ; Numérique ; Comptage automate","",""
"51720-1","Potassium","Masse/Temps","24H","Urine","Numérique","","Biochimie","","Potassium [Masse/Temps] 24H ; Urine ; Numérique","",""
"52966-9","Bactérie","Identification","Ponctuel","Prélèvement anal","Résultat nominal","Culture","Microbiologie","","Bactérie [Identification] Prélèvement anal ; Résultat nominal ; Culture","",""
"52967-7","Bactérie","Identification","Ponctuel","Liquide gastrique","Résultat nominal","Culture","Microbiologie","","Bactérie [Identification] Liquide gastrique ; Résultat nominal ; Culture","",""
"52973-5","Bactérie","Identification","Ponctuel","Crachat,aspiration trachéale","Résultat nominal","Culture","Microbiologie","","Bactérie [Identification] Crachat,aspiration trachéale ; Résultat nominal ; Culture","",""
"53123-6","Potassium","Moles/Temps","01H","Urine","Numérique","","Biochimie","","Potassium [Moles/Temps] 01H ; Urine ; Numérique","",""
"53558-3","Bactérie","Identification","Ponctuel","Sperme","Résultat nominal","Culture","Microbiologie","","Bactérie [Identification] Sperme ; Résultat nominal ; Culture","",""
"53617-7","Bactérie","Identification","Ponctuel","Liquide duodénal","Résultat nominal","Culture aérobie","Microbiologie","","Bactérie [Identification] Liquide duodénal ; Résultat nominal ; Culture aérobie","",""
"53908-0","Bactérie","Identification","Ponctuel","Brosse oesophagienne","Résultat nominal","Culture","Microbiologie","","Bactérie [Identification] Brosse oesophagienne ; Résultat nominal ; Culture","",""
"53911-4","Bactérie","Identification","Ponctuel","Bile","Résultat nominal","Culture","Microbiologie","","Bactérie [Identification] Bile ; Résultat nominal ; Culture","",""
"54148-2","Auto anticorps","Interprétation","Ponctuel","Sérum","Résultat textuel","Immunofluorescence Substrat Hep2","Auto-immunité","","Auto anticorps [Interprétation] Sérum ; Résultat textuel ; Immunofluorescence Substrat Hep2","",""
"54443-7","Échovirus 2 Ac","Titre","Ponctuel","Sérum","Semi-Quantitatif","","Microbiologie","","Échovirus 2 Ac [Titre] Sérum ; Semi-Quantitatif","",""
"55380-0","West Nile virus Ac","Titre","Ponctuel","Sérum","Semi-Quantitatif","Hémagglutination indirecte","Microbiologie","","West Nile virus Ac [Titre] Sérum ; Semi-Quantitatif ; Hémagglutination indirecte","",""
"56714-9","Bactérie","Identification","Ponctuel","Lentille de contact","Résultat nominal","Culture","Microbiologie","","Bactérie [Identification] Lentille de contact ; Résultat nominal ; Culture","",""
"56715-6","Bactérie","Identification","Ponctuel","Liquide péricardique","Résultat nominal","Culture","Microbiologie","","Bactérie [Identification] Liquide péricardique ; Résultat nominal ; Culture","",""
"57355-0","Potassium","Moles/Volume","12H","Urine","Numérique","","Biochimie","","Potassium [Moles/Volume] 12H ; Urine ; Numérique","",""
"57379-0","Potassium","Moles/Volume","02H","Urine","Numérique","","Biochimie","","Potassium [Moles/Volume] 02H ; Urine ; Numérique","",""
"57380-8","Potassium","Moles/Temps","12H","Urine","Numérique","","Biochimie","","Potassium [Moles/Temps] 12H ; Urine ; Numérique","",""
"5769-5","Bactérie","Nombre/Champ","Ponctuel","Sédiments urinaires","Numérique","Microscopie HPF","Analyses urinaires","","Bactérie [Nombre/Champ] Sédiments urinaires ; Numérique ; Microscopie HPF","",""
"58940-8","Bactérie","Identification","Ponctuel","Nutrition parentérale","Résultat nominal","Culture","Microbiologie","","Bactérie [Identification] Nutrition parentérale ; Résultat nominal ; Culture","",""
"58996-0","Potassium","Moles/Temps","18H","Urine","Numérique","","Biochimie","","Potassium [Moles/Temps] 18H ; Urine ; Numérique","",""
"59162-8","Potassium","Moles/Volume","24H","Selle","Numérique","","Biochimie","","Potassium [Moles/Volume] 24H ; Selle ; Numérique","",""
"595-9","Bactérie","Identification","Ponctuel","Abcès","Résultat nominal","Culture aérobie","Microbiologie","","Bactérie [Identification] Abcès ; Résultat nominal ; Culture aérobie","",""
"596-7","Bactérie","Identification","Ponctuel","Liquide amniotique","Résultat nominal","Culture","Microbiologie","","Bactérie [Identification] Liquide amniotique ; Résultat nominal ; Culture","",""
"59733-6","Potassium","Masse/Masse","Ponctuel","Tissu","Numérique","","Toxicologie","","Potassium [Masse/Masse] Tissu ; Numérique","",""
"597-5","Bactérie","Identification","Ponctuel","Liquide d'aspiration","Résultat nominal","Culture aérobie","Microbiologie","","Bactérie [Identification] Liquide d'aspiration ; Résultat nominal ; Culture aérobie","",""
"598-3","Bactérie","Identification","Ponctuel","Liquide d'aspiration","Résultat nominal","Culture anaérobie","Microbiologie","","Bactérie [Identification] Liquide d'aspiration ; Résultat nominal ; Culture anaérobie","",""
"599-1","Bactérie","Identification","Ponctuel","Poche","Résultat nominal","Culture aérobie","Microbiologie","","Bactérie [Identification] Poche ; Résultat nominal ; Culture aérobie","",""
"60032-0","Bactérie","Identification","Ponctuel","Liquide de dialyse péritonéale","Résultat nominal","Culture","Microbiologie","","Bactérie [Identification] Liquide de dialyse péritonéale ; Résultat nominal ; Culture","",""
"600-7","Bactérie","Identification","Ponctuel","Sang","Résultat nominal","Culture","Microbiologie","","Bactérie [Identification] Sang ; Résultat nominal ; Culture","",""
"60218-5","Potassium","Moles/Volume","Ponctuel","Lait maternel","Numérique","","Biochimie","","Potassium [Moles/Volume] Lait maternel ; Numérique","",""
"602-3","Bactérie","Identification","Ponctuel","Os","Résultat nominal","Culture aérobie","Microbiologie","","Bactérie [Identification] Os ; Résultat nominal ; Culture aérobie","",""
"60257-3","Bactérie","Identification","Ponctuel","Cornée","Résultat nominal","Culture","Microbiologie","","Bactérie [Identification] Cornée ; Résultat nominal ; Culture","",""
"60258-1","Bactérie","Identification","Ponctuel","Moelle osseuse","Résultat nominal","Culture","Microbiologie","","Bactérie [Identification] Moelle osseuse ; Résultat nominal ; Culture","",""
"603-1","Bactérie","Identification","Ponctuel","Brûlure","Résultat nominal","Culture","Microbiologie","","Bactérie [Identification] Brûlure ; Résultat nominal ; Culture","",""
"604-9","Bactérie","Identification","Ponctuel","Prélèvement bronchopulmonaire","Résultat nominal","Culture aérobie","Microbiologie","","Bactérie [Identification] Prélèvement bronchopulmonaire ; Résultat nominal ; Culture aérobie","",""
"605-6","Bactérie","Identification","Ponctuel","Canule","Résultat nominal","Culture aérobie","Microbiologie","","Bactérie [Identification] Canule ; Résultat nominal ; Culture aérobie","",""
"606-4","Bactérie","Identification","Ponctuel","Liquide céphalorachidien","Résultat nominal","Culture","Microbiologie","","Bactérie [Identification] Liquide céphalorachidien ; Résultat nominal ; Culture","",""
"607-2","Bactérie","Identification","Ponctuel","Drain","Résultat nominal","Culture aérobie","Microbiologie","","Bactérie [Identification] Drain ; Résultat nominal ; Culture aérobie","",""
"608-0","Bactérie","Identification","Ponctuel","Oreille","Résultat nominal","Culture aérobie","Microbiologie","","Bactérie [Identification] Oreille ; Résultat nominal ; Culture aérobie","",""
"609-8","Bactérie","Identification","Ponctuel","Oeil","Résultat nominal","Culture aérobie","Microbiologie","","Bactérie [Identification] Oeil ; Résultat nominal ; Culture aérobie","",""
"610-6","Bactérie","Identification","Ponctuel","Liquide biologique","Résultat nominal","Culture aérobie","Microbiologie","","Bactérie [Identification] Liquide biologique ; Résultat nominal ; Culture aérobie","",""
"611-4","Bactérie","Identification","Ponctuel","Liquide biologique","Résultat nominal","Culture","Microbiologie","","Bactérie [Identification] Liquide biologique ; Résultat nominal ; Culture","",""
"616-3","Bactérie","Identification","Ponctuel","Dispositif intravasculaire (DIV)","Résultat nominal","Culture axe intravasculaire","Microbiologie","","Bactérie [Identification] Dispositif intravasculaire (DIV) ; Résultat nominal ; Culture axe intravasculaire","",""
"617-1","Bactérie","Identification","Ponctuel","Placenta","Résultat nominal","Culture aérobie","Microbiologie","","Bactérie [Identification] Placenta ; Résultat nominal ; Culture aérobie","",""
"618-9","Bactérie","Identification","Ponctuel","Liquide pleural","Résultat nominal","Culture","Microbiologie","","Bactérie [Identification] Liquide pleural ; Résultat nominal ; Culture","",""
"619-7","Bactérie","Identification","Ponctuel","Ascite","Résultat nominal","Culture","Microbiologie","","Bactérie [Identification] Ascite ; Résultat nominal ; Culture","",""
"620-5","Bactérie","Identification","Ponctuel","Peau","Résultat nominal","Culture aérobie","Microbiologie","","Bactérie [Identification] Peau ; Résultat nominal ; Culture aérobie","",""
"621-3","Bactérie","Identification","Ponctuel","Liquide synovial","Résultat nominal","Culture","Microbiologie","","Bactérie [Identification] Liquide synovial ; Résultat nominal ; Culture","",""
"622-1","Bactérie","Identification","Ponctuel","Crachat","Résultat nominal","Culture aérobie","Microbiologie","","Bactérie [Identification] Crachat ; Résultat nominal ; Culture aérobie","",""
"623-9","Bactérie","Identification","Ponctuel","Crachat","Résultat nominal","Culture de fibrose kystique respiratoire","Microbiologie","","Bactérie [Identification] Crachat ; Résultat nominal ; Culture de fibrose kystique respiratoire","",""
"624-7","Bactérie","Identification","Ponctuel","Crachat","Résultat nominal","Culture respiratoire","Microbiologie","","Bactérie [Identification] Crachat ; Résultat nominal ; Culture respiratoire","",""
"625-4","Bactérie","Identification","Ponctuel","Selle","Résultat nominal","Culture","Microbiologie","","Bactérie [Identification] Selle ; Résultat nominal ; Culture","",""
"626-2","Bactérie","Identification","Ponctuel","Gorge","Résultat nominal","Culture","Microbiologie","","Bactérie [Identification] Gorge ; Résultat nominal ; Culture","",""
"627-0","Bactérie","Identification","Ponctuel","Tissu","Résultat nominal","Culture aérobie","Microbiologie","","Bactérie [Identification] Tissu ; Résultat nominal ; Culture aérobie","",""
"628-8","Bactérie","Identification","Ponctuel","Tissu","Résultat nominal","Culture anaérobie","Microbiologie","","Bactérie [Identification] Tissu ; Résultat nominal ; Culture anaérobie","",""
"629-6","Bactérie identifiée","Identification","Ponctuel","Ulcère","Résultat textuel","Culture aérobie","Microbiologie","","Bactérie identifiée [Identification] Ulcère ; Résultat textuel ; Culture aérobie","",""
"6298-4","Potassium","Moles/Volume","Ponctuel","Sang","Numérique","","Biochimie","","Potassium [Moles/Volume] Sang ; Numérique","",""
"630-4","Bactérie","Identification","Ponctuel","Urine","Résultat nominal","Culture","Microbiologie","","Bactérie [Identification] Urine ; Résultat nominal ; Culture","",""
"631-2","Bactérie","Identification","Ponctuel","Substance inconnue","Résultat nominal","Culture aérobie","Microbiologie","","Bactérie [Identification] Substance inconnue ; Résultat nominal ; Culture aérobie","",""
"632-0","Bactérie","Identification","Ponctuel","Plaie","Résultat nominal","Culture aérobie","Microbiologie","","Bactérie [Identification] Plaie ; Résultat nominal ; Culture aérobie","",""
"633-8","Bactérie","Identification","Ponctuel","Plaie","Résultat nominal","Culture anaérobie","Microbiologie","","Bactérie [Identification] Plaie ; Résultat nominal ; Culture anaérobie","",""
"634-6","Bactérie","Identification","Ponctuel","Milieux divers","Résultat nominal","Culture aérobie","Microbiologie","","Bactérie [Identification] Milieux divers ; Résultat nominal ; Culture aérobie","",""
"635-3","Bactérie","Identification","Ponctuel","Milieux divers","Résultat nominal","Culture anaérobie","Microbiologie","","Bactérie [Identification] Milieux divers ; Résultat nominal ; Culture anaérobie","",""
"636-1","Bactérie","Identification","Ponctuel","Milieux divers","Résultat nominal","Culture stérile liquide","Microbiologie","","Bactérie [Identification] Milieux divers ; Résultat nominal ; Culture stérile liquide","",""
"6459-2","Bactérie","Identification","Ponctuel","Aliment","Résultat nominal","Culture","Microbiologie","","Bactérie [Identification] Aliment ; Résultat nominal ; Culture","",""
"6460-0","Bactérie","Identification","Ponctuel","Crachat","Résultat nominal","Culture","Microbiologie","","Bactérie [Identification] Crachat ; Résultat nominal ; Culture","",""
"6461-8","Bactérie","Identification","Ponctuel","Selle","Résultat nominal","Culture anaérobie","Microbiologie","","Bactérie [Identification] Selle ; Résultat nominal ; Culture anaérobie","",""
"6462-6","Bactérie","Identification","Ponctuel","Plaie","Résultat nominal","Culture","Microbiologie","","Bactérie [Identification] Plaie ; Résultat nominal ; Culture","",""
"6463-4","Bactérie","Identification","Ponctuel","Milieux divers","Résultat nominal","Culture","Microbiologie","","Bactérie [Identification] Milieux divers ; Résultat nominal ; Culture","",""
"6792-6","Potassium","Moles/Temps","24H","Selle","Numérique","","Biochimie","","Potassium [Moles/Temps] 24H ; Selle ; Numérique","",""
"68366-4","Bactérie","Identification","Ponctuel","Poche","Résultat nominal","Culture","Microbiologie","","Bactérie [Identification] Poche ; Résultat nominal ; Culture","",""
"6940-1","Potassium","Moles/Temps","Temps non précisé","Selle","Numérique","","Biochimie","","Potassium [Moles/Temps] Temps non précisé ; Selle ; Numérique","",""
"72340-3","Bactérie","Présence/Seuil","Ponctuel","Liquide prostatique","Qualitatif","Microscopie optique","Hématologie","","Bactérie [Présence/Seuil] Liquide prostatique ; Qualitatif ; Microscopie optique","",""
"73960-7","Bactérie","Identification","Ponctuel","Bouche","Résultat nominal","Culture","Microbiologie","","Bactérie [Identification] Bouche ; Résultat nominal ; Culture","",""
"74348-4","Bactérie","Identification","Ponctuel","Moelle osseuse du donneur","Résultat nominal","Culture aérobie","Microbiologie","","Bactérie [Identification] Moelle osseuse du donneur ; Résultat nominal ; Culture aérobie","",""
"74355-9","Bactérie","Identification","Ponctuel","Kyste de Bartholin","Résultat nominal","Culture aérobie","Microbiologie","","Bactérie [Identification] Kyste de Bartholin ; Résultat nominal ; Culture aérobie","",""
"74356-7","Bactérie","Identification","Ponctuel","Dérivation ventriculo-péritonéale","Résultat nominal","Culture","Microbiologie","","Bactérie [Identification] Dérivation ventriculo-péritonéale ; Résultat nominal ; Culture","",""
"74816-0","Bactérie","Identification","Ponctuel","Oeil","Résultat nominal","Culture anaérobie+aérobie","Microbiologie","","Bactérie [Identification] Oeil ; Résultat nominal ; Culture anaérobie+aérobie","",""
"75269-1","Bactérie","Identification","Ponctuel","Prélèvement génital","Résultat nominal","Culture anaérobie+aérobie","Microbiologie","","Bactérie [Identification] Prélèvement génital ; Résultat nominal ; Culture anaérobie+aérobie","",""
"75357-4","Bactérie","Identification","Ponctuel","Abcès","Résultat nominal","Culture anaérobie+aérobie","Microbiologie","","Bactérie [Identification] Abcès ; Résultat nominal ; Culture anaérobie+aérobie","",""
"75358-2","Bactérie","Identification","Ponctuel","Os","Résultat nominal","Culture anaérobie+aérobie","Microbiologie","","Bactérie [Identification] Os ; Résultat nominal ; Culture anaérobie+aérobie","",""
"75359-0","Bactérie","Identification","Ponctuel","Moelle osseuse","Résultat nominal","Culture anaérobie+aérobie","Microbiologie","","Bactérie [Identification] Moelle osseuse ; Résultat nominal ; Culture anaérobie+aérobie","",""
"75518-1","Bactérie","Identification","Ponctuel","Liquide céphalorachidien","Résultat nominal","Agglutination latex","Microbiologie","","Bactérie [Identification] Liquide céphalorachidien ; Résultat nominal ; Agglutination latex","",""
"75756-7","Bactérie","Identification","Ponctuel","Isolat","Résultat nominal","Spectrométrie MALDI-TOF","Microbiologie","","Bactérie [Identification] Isolat ; Résultat nominal ; Spectrométrie MALDI-TOF","",""
"75940-7","Potassium","Masse/Volume","Ponctuel","Sang","Numérique","","Biochimie","","Potassium [Masse/Volume] Sang ; Numérique","",""
"76346-6","Microorganisme","Identification","Ponctuel","Isolat","Résultat nominal","Spectrométrie MALDI-TOF","Microbiologie","","Microorganisme [Identification] Isolat ; Résultat nominal ; Spectrométrie MALDI-TOF","",""
"76693-1","Bactérie","Identification","Ponctuel","Poche de sang autologue","Résultat nominal","Culture","Microbiologie","","Bactérie [Identification] Poche de sang autologue ; Résultat nominal ; Culture","",""
"77142-8","Potassium","Moles/Volume","Ponctuel","Sérum/Plasma/Sang","Numérique","","Biochimie","","Potassium [Moles/Volume] Sérum/Plasma/Sang ; Numérique","",""
"77193-1","Bactérie","Identification","Ponctuel","Utérus","Résultat nominal","Culture","Microbiologie","","Bactérie [Identification] Utérus ; Résultat nominal ; Culture","",""
"78356-3","Bactérie","Identification","Ponctuel","Matériel implanté","Résultat nominal","Culture","Microbiologie","","Bactérie [Identification] Matériel implanté ; Résultat nominal ; Culture","",""
"79425-5","Bactérie","Identification","Ponctuel","Échantillon du système respiratoire inférieur","Résultat nominal","Culture de fibrose kystique respiratoire","Microbiologie","","Bactérie [Identification] Échantillon du système respiratoire inférieur ; Résultat nominal ; Culture de fibrose kystique respiratoire","",""
"79710-0","Potassium","Masse/Masse","Ponctuel","Cheveux","Numérique","","Biochimie","","Potassium [Masse/Masse] Cheveux ; Numérique","",""
"82722-0","Potassium","Masse/Volume","Ponctuel","Érythrocytes","Numérique","","Biochimie","","Potassium [Masse/Volume] Érythrocytes ; Numérique","",""
"87935-3","Bactérie","Identification","Ponctuel","Poche","Résultat nominal","Culture anaérobie","Microbiologie","","Bactérie [Identification] Poche ; Résultat nominal ; Culture anaérobie","",""
"9482-1","Potassium","Masse/Volume","Ponctuel","Eau","Numérique","","Biochimie","","Potassium [Masse/Volume] Eau ; Numérique","",""
"9822-8","Bactérie","Identification","Ponctuel","Liquide de dialyse","Résultat nominal","Culture","Microbiologie","","Bactérie [Identification] Liquide de dialyse ; Résultat nominal ; Culture","",""
"100906-7","Bactérie","Nombre/Volume","Ponctuel","Urine","Numérique","Culture","Microbiologie","","Bactérie [Nombre/Volume] Urine ; Numérique ; Culture","",""
"100041-3","Aminoglycoside","Sensibilité","Ponctuel","Isolat","Alphanumérique","","Antibiogramme","","Aminoglycoside [Sensibilité] Isolat ; Alphanumérique","",""
"99932-6","Bactérie","Présence/Seuil","Ponctuel","Liquide biologique","Qualitatif","Technique automatisée","Microbiologie","","Bactérie [Présence/Seuil] Liquide biologique ; Qualitatif ; Technique automatisée","",""
"101421-6","Coronavirus humain NL63 ARN","Présence/Seuil","Ponctuel","Échantillon du système respiratoire","Qualitatif","PCR amplification de cible","Microbiologie","","Coronavirus humain NL63 ARN [Présence/Seuil] Échantillon du système respiratoire ; Qualitatif ; PCR amplification de cible","",""
"101448-9","CASPR1 anticorps IgG","Présence/Seuil","Ponctuel","Sérum/Plasma","Qualitatif","Immunofluorescence CBA","Auto-immunité","","CASPR1 anticorps IgG [Présence/Seuil] Sérum/Plasma ; Qualitatif ; Immunofluorescence CBA","",""
