"LOINC_NUM","COMPONENT","PROPERTY","TIME_ASPCT","SYSTEM","SCALE_TYP","METHOD_TYP","CLASS","SHORTNAME","LONG_COMMON_NAME","RELATEDNAMES2","LinguisticVariantDisplayName"
"44243-4","Batteri","Naric","Pt","Vaginale","Qn","Preparazione umida","MICRO","","","Microbiologia Numero Areico (per area) Punto nel tempo (episodio) Vaginale",""
"45275-5","Batteri","Prid","Pt","Sangue","Nom","Coltura aerobica, incubazione a 25 °C","MICRO","","","Coltura aerobi Incubazione di coltura aerobi a 25 gradi C Microbiologia Presenza o Identità Punto nel tempo (episodio) Sangue",""
"45276-3","Batteri","Prid","Pt","Sangue","Nom","Coltura anaerobica, incubazione a 25 °C","MICRO","","","Coltura anaerobi Incubazione di coltura anaerobi a 25 gradi C Microbiologia Presenza o Identità Punto nel tempo (episodio) Sangue",""
"95675-5","Febbre gialla, virus Ab.IgG","PrThr","Pt","XXX","Ord","IA","MICRO","","","anticorpi IgG anticorpo Immunoassay Microbiologia Presenza o Soglia Punto nel tempo (episodio) Virus della febbre gialla",""
"49034-2","Microrganismo","Prid","Pt","Cvx/Vag","Nom","Colorazione citoplasmatica","CITOLOGIA","","","Cervice o Vagina Cervice uterina Citologia Presenza o Identità Punto nel tempo (episodio) Vaginale",""
"49788-3","Potassio","SCnc","Pt","Liquido amniotico","Qn","","CHIM","","","Chimica Concentrazione di Sostanza Liquido amniotico Punto nel tempo (episodio)",""
"49789-1","Potassio","SCnc","Pt","Liquido peritoneale","Qn","","CHIM","","","Chimica Concentrazione di Sostanza Liquido peritoneale Punto nel tempo (episodio)",""
"50221-1","Batteri","PrThr","Pt","Urine","Ord","Automatico","ANALISI URINE","","","Analisi delle urine Presenza o Soglia Punto nel tempo (episodio)",""
"50902-6","Potassio","SCnt","Pt","Pelo","Qn","","CHIM","","","Chimica Contenuto di Sostanza Punto nel tempo (episodio)",""
"51480-2","Batteri","NCnc","Pt","Urine","Qn","Conta automatica","ANALISI URINE","","","Analisi delle urine Concentrazione Numerica Punto nel tempo (episodio)",""
"51720-1","Potassio","MRat","24h","Urine","Qn","","CHIM","","","24 Ore Chimica Indice di Massa",""
"52966-9","Batteri","Prid","Pt","Anale","Nom","Coltura","MICRO","","","Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"52967-7","Batteri","Prid","Pt","Gast fld","Nom","Coltura","MICRO","","","Microbiologia Presenza o Identità Punto nel tempo (episodio) Succo gastrico",""
"52973-5","Batteri","Prid","Pt","Sptt","Nom","Coltura","MICRO","","","Liquido d''aspirazione tracheale Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"53123-6","Potassio","SRat","1h","Urine","Qn","","CHIM","","","1 ora Chimica Tasso di sostanza",""
"53558-3","Batteri","Prid","Pt","Liquido seminale","Nom","Coltura","MICRO","","","Microbiologia Presenza o Identità Punto nel tempo (episodio) Sperma;seme",""
"53617-7","Batteri","Prid","Pt","Duod fld","Nom","Coltura aerobica","MICRO","","","Coltura aerobi Microbiologia Presenza o Identità Punto nel tempo (episodio) Succo duodenale",""
"53908-0","Batteri","Prid","Pt","Brush esofageo","Nom","Coltura","MICRO","","","Microbiologia Presenza o Identità Punto nel tempo (episodio) Spazzolamento esofageo",""
"53911-4","Batteri","Prid","Pt","Liquido biliare","Nom","Coltura","MICRO","","","Liquido biliare Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"54148-2","Autoanticorpi","Imp","Pt","Siero","Nar","IF substrato Hep2","SIEROLOGIA","","","Immunofluorescenza (IF) Immunofluorescenza (IF) substrato Hep2 Impressione/interpretazione di studio Punto nel tempo (episodio) Siero Sierologia (anticorpi e la maggior parte degli ant Substrato Hep2",""
"56714-9","Batteri","Prid","Pt","Lenti a contatto","Nom","Coltura","MICRO","","","Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"56715-6","Batteri","Prid","Pt","Liquido pericardico","Nom","Coltura","MICRO","","","Liquido pericardico Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"57355-0","Potassio","SCnc","12h","Urine","Qn","","CHIM","","","12 Ore Chimica Concentrazione di Sostanza",""
"57379-0","Potassio","SCnc","2h","Urine","Qn","","CHIM","","","2 Ore Chimica Concentrazione di Sostanza",""
"57380-8","Potassio","SRat","12h","Urine","Qn","","CHIM","","","12 Ore Chimica Tasso di sostanza",""
"5769-5","Batteri","Naric","Pt","Urina, sedimento","Qn","Microscopia.ottica.HPF","ANALISI URINE","","","Analisi delle urine Microscopia campo ad alto ingrandimento Microscopia ottica Numero Areico (per area) Punto nel tempo (episodio) Sedimento urinario",""
"58940-8","Batteri","Prid","Pt","TPN","Nom","Coltura","MICRO","","","Microbiologia Nutrizione parenterale totale Presenza o Identità Punto nel tempo (episodio)",""
"58996-0","Potassio","SRat","18h","Urine","Qn","","CHIM","","","18 ore Chimica Tasso di sostanza",""
"59162-8","Potassio","SCnc","24h","Feci","Qn","","CHIM","","","24 Ore Chimica Concentrazione di Sostanza",""
"5927-9","Potassio","SCnc","Pt","Liquido di dialisi","Qn","","CHIM","","","Chimica Concentrazione di Sostanza Dialisato Punto nel tempo (episodio)",""
"595-9","Batteri","Prid","Pt","Ascesso","Nom","Coltura aerobica","MICRO","","","Ascesso Coltura aerobi Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"596-7","Batteri","Prid","Pt","Liquido amniotico","Nom","Coltura","MICRO","","","Liquido amniotico Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"59733-6","Potassio","MCnt","Pt","Tessuto","Qn","","FARMACOLOGIA/TOSSICOLOGIA","","","Contenuto di Massa Livelli farmacologici e tossicologia Punto nel tempo (episodio) Tessuto &amp; Strisci",""
"597-5","Batteri","Prid","Pt","Aspirato","Nom","Coltura aerobica","MICRO","","","Aspirato Coltura aerobi Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"598-3","Batteri","Prid","Pt","Aspirato","Nom","Coltura anaerobica","MICRO","","","Aspirato Coltura anaerobi Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"599-1","Batteri","Prid","Pt","^Unità prodotto sangue","Nom","Coltura aerobica","MICRO","","","Coltura aerobi Microbiologia Presenza o Identità Punto nel tempo (episodio) Unità di prodotto sangue",""
"60032-0","Batteri","Prid","Pt","Liquido di dialisi peritoneale","Nom","Coltura","MICRO","","","Dialisato Liquido di dialisi peritoneale Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"600-7","Batteri","Prid","Pt","Sangue","Nom","Coltura","MICRO","","","Microbiologia Presenza o Identità Punto nel tempo (episodio) Sangue",""
"60218-5","Potassio","SCnc","Pt","Mmlk","Qn","","CHIM","","","Chimica Concentrazione di Sostanza Latte materno Punto nel tempo (episodio)",""
"602-3","Batteri","Prid","Pt","Osso","Nom","Coltura aerobica","MICRO","","","Coltura aerobi Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"60257-3","Batteri","Prid","Pt","Cornea","Nom","Coltura","MICRO","","","Cornea Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"60258-1","Batteri","Prid","Pt","Mid oss","Nom","Coltura","MICRO","","","Microbiologia Midollo osseo Presenza o Identità Punto nel tempo (episodio)",""
"603-1","Batteri","Prid","Pt","Ustione","Nom","Coltura","MICRO","","","Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"604-9","Batteri","Prid","Pt","Bronchiale","Nom","Coltura aerobica","MICRO","","","Coltura aerobi Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"605-6","Batteri","Prid","Pt","Cannula","Nom","Coltura aerobica","MICRO","","","Campione da cannula Coltura aerobi Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"606-4","Batteri","Prid","Pt","LCS","Nom","Coltura","MICRO","","","Liquido cerebrospinale Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"607-2","Batteri","Prid","Pt","Drenaggio","Nom","Coltura aerobica","MICRO","","","Coltura aerobi Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"608-0","Batteri","Prid","Pt","Orecchio","Nom","Coltura aerobica","MICRO","","","Coltura aerobi Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"609-8","Batteri","Prid","Pt","Occhio","Nom","Coltura aerobica","MICRO","","","Coltura aerobi Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"610-6","Batteri","Prid","Pt","Liquido corporeo","Nom","Coltura aerobica","MICRO","","","Coltura aerobi Liquido corporeo Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"611-4","Batteri","Prid","Pt","Liquido corporeo","Nom","Coltura","MICRO","","","Liquido corporeo Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"616-3","Batteri","Prid","Pt","Linea intravenosa","Nom","Coltura di catetere intravascolare","MICRO","","","Campione da linea endovenosa Coltura di catetere IV Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"617-1","Batteri","Prid","Pt","Placenta","Nom","Coltura aerobica","MICRO","","","Coltura aerobi Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"618-9","Batteri","Prid","Pt","Liquido pleurico","Nom","Coltura","MICRO","","","Liquido pleurico Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"619-7","Batteri","Prid","Pt","Liquido peritoneale","Nom","Coltura","MICRO","","","Liquido peritoneale Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"620-5","Batteri","Prid","Pt","Pelle","Nom","Coltura aerobica","MICRO","","","Coltura aerobi Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"621-3","Batteri","Prid","Pt","Liquido sinoviale","Nom","Coltura","MICRO","","","Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"622-1","Batteri","Prid","Pt","Espettorato","Nom","Coltura aerobica","MICRO","","","Coltura aerobi Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"623-9","Batteri","Prid","Pt","Espettorato","Nom","Fibrosi cistica, coltura dell'espettorato","MICRO","","","Coltura dell''espettorato per fibrosi cistica Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"624-7","Batteri","Prid","Pt","Espettorato","Nom","Coltura respiratoria","MICRO","","","Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"625-4","Batteri","Prid","Pt","Feci","Nom","Coltura","MICRO","","","Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"626-2","Batteri","Prid","Pt","Gola","Nom","Coltura","MICRO","","","Gola Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"627-0","Batteri","Prid","Pt","Tessuto","Nom","Coltura aerobica","MICRO","","","Coltura aerobi Microbiologia Presenza o Identità Punto nel tempo (episodio) Tessuto &amp; Strisci",""
"628-8","Batteri","Prid","Pt","Tessuto","Nom","Coltura anaerobica","MICRO","","","Coltura anaerobi Microbiologia Presenza o Identità Punto nel tempo (episodio) Tessuto &amp; Strisci",""
"629-6","Batteri","Prid","Pt","Ulcera","Nom","Coltura aerobica","MICRO","","","Coltura aerobi Microbiologia Presenza o Identità Punto nel tempo (episodio) Ulcera",""
"6298-4","Potassio","SCnc","Pt","Sangue","Qn","","CHIM","","","Chimica Concentrazione di Sostanza Punto nel tempo (episodio) Sangue",""
"630-4","Batteri","Prid","Pt","Urine","Nom","Coltura","MICRO","","","Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"631-2","Batteri","Prid","Pt","Sostanza sconosciuta","Nom","Coltura aerobica","MICRO","","","Coltura aerobi Microbiologia Presenza o Identità Punto nel tempo (episodio) Sostanza sconosciuta",""
"632-0","Batteri","Prid","Pt","Ferita","Nom","Coltura aerobica","MICRO","","","Coltura aerobi Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"633-8","Batteri","Prid","Pt","Ferita","Nom","Coltura anaerobica","MICRO","","","Coltura anaerobi Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"634-6","Batteri","Prid","Pt","XXX","Nom","Coltura aerobica","MICRO","","","Coltura aerobi Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"635-3","Batteri","Prid","Pt","XXX","Nom","Coltura anaerobica","MICRO","","","Coltura anaerobi Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"636-1","Batteri","Prid","Pt","XXX","Nom","Liquido corporeo sterile, coltura","MICRO","","","Coltura di liquido corporeo sterile Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"6459-2","Batteri","Prid","Pt","Alimenti","Nom","Coltura","MICRO","","","Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"6460-0","Batteri","Prid","Pt","Espettorato","Nom","Coltura","MICRO","","","Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"6461-8","Batteri","Prid","Pt","Feci","Nom","Coltura anaerobica","MICRO","","","Coltura anaerobi Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"6462-6","Batteri","Prid","Pt","Ferita","Nom","Coltura","MICRO","","","Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"6463-4","Batteri","Prid","Pt","XXX","Nom","Coltura","MICRO","","","Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"6792-6","Potassio","SRat","24h","Feci","Qn","","CHIM","","","24 Ore Chimica Tasso di sostanza",""
"68366-4","Batteri","Prid","Pt","^Unità prodotto sangue","Nom","Coltura","MICRO","","","Microbiologia Presenza o Identità Punto nel tempo (episodio) Unità di prodotto sangue",""
"6940-1","Potassio","SRat","XXX","Feci","Qn","","CHIM","","","Chimica Non specificato Tasso di sostanza",""
"72340-3","Batteri","PrThr","Pt","Liquido prostatico.estratto","Ord","Microscopia.ottica","EMATOLOGIA/EMOCROMO","","","Ematologia (coagulazione) conta differenziale Microscopia ottica Presenza o Soglia Punto nel tempo (episodio)",""
"62600-2","PhenX - salute orale - presenza di fluorosi dentale, protocollo","-","Pt","^Paziente","-","PhenX","PANEL.PHENX","","","Panel PhenX paziente PhenX Punto nel tempo (episodio)",""
"73960-7","Batteri","Prid","Pt","Bocca","Nom","Coltura","MICRO","","","Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"74348-4","Batteri","Prid","Pt","Osso^donatore","Nom","Coltura aerobica","MICRO","","","Coltura aerobi Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"74355-9","Batteri","Prid","Pt","cisti di Bartolini","Nom","Coltura aerobica","MICRO","","","Coltura aerobi Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"74356-7","Batteri","Prid","Pt","shunt VP","Nom","Coltura","MICRO","","","Microbiologia Presenza o Identità Punto nel tempo (episodio) shunt ventricolo-peritoneale",""
"74816-0","Batteri","Prid","Pt","Occhio","Nom","Coltura Anaerobica+Aerobica","MICRO","","","Coltura aerobi Coltura Anaerobi+Aerobi Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"75269-1","Batteri","Prid","Pt","Genitale","Nom","Coltura Anaerobica+Aerobica","MICRO","","","Coltura aerobi Coltura Anaerobi+Aerobi Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"75357-4","Batteri","Prid","Pt","Ascesso","Nom","Coltura Anaerobica+Aerobica","MICRO","","","Ascesso Coltura aerobi Coltura Anaerobi+Aerobi Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"75358-2","Batteri","Prid","Pt","Osso","Nom","Coltura Anaerobica+Aerobica","MICRO","","","Coltura aerobi Coltura Anaerobi+Aerobi Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"75359-0","Batteri","Prid","Pt","Mid oss","Nom","Coltura Anaerobica+Aerobica","MICRO","","","Coltura aerobi Coltura Anaerobi+Aerobi Microbiologia Midollo osseo Presenza o Identità Punto nel tempo (episodio)",""
"75518-1","Batteri","Prid","Pt","LCS","Nom","LA","MICRO","","","Agglutinazione al lattice Liquido cerebrospinale Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"75756-7","Batteri","Prid","Pt","Isolato","Nom","MS.MALDI-TOF","MICRO","","","Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"75940-7","Potassio","MCnc","Pt","Sangue","Qn","","CHIM","","","Chimica Concentrazione di Massa Punto nel tempo (episodio) Sangue",""
"76346-6","Microrganismo","Prid","Pt","Isolato","Nom","MS.MALDI-TOF","MICRO","","","Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"76693-1","Batteri","Prid","Pt","^Unità prodotto sangue.autologo","Nom","Coltura","MICRO","","","Microbiologia Presenza o Identità Punto nel tempo (episodio) Unità di prodotto sangue Unità di prodotto sangue.autologo",""
"77142-8","Potassio","SCnc","Pt","Siero/Plasma/Sangue","Qn","","CHIM","","","Chimica Concentrazione di Sostanza Plasma Plasma o Sangue Punto nel tempo (episodio) Sangue Siero Siero o Plasma Siero,Plasma o Sangue",""
"77193-1","Batteri","Prid","Pt","Utero","Nom","Coltura","MICRO","","","Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"78356-3","Batteri","Prid","Pt","Dispositivo impiantato","Nom","Coltura","MICRO","","","Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"79710-0","Potassio","MCnt","Pt","Pelo","Qn","","CHIM","","","Chimica Contenuto di Massa Punto nel tempo (episodio)",""
"82722-0","Potassio","MCnc","Pt","RBC","Qn","","CHIM","","","Chimica Concentrazione di Massa Globuli rossi Punto nel tempo (episodio)",""
"89248-9","Microrganismo","Prid","Pt","Caso indice^Evento","Nom","","SANITA_PUBBLICA","","","Presenza o Identità Punto nel tempo (episodio) Sanità pubblica",""
"85818-3","Coagulo, formazione+Tempo di coagulazione","Tempo","Pt","Sangue","Qn","Tromboelastografia","COAG","","","Formazione del coagulo Punto nel tempo (episodio) Sangue Studio di coagulazione TEG Tempo (e.g. secondi)",""
"87454-5","Potassio","MCnc","Pt","XXX","Qn","","CHIM","","","Chimica Concentrazione di Massa Punto nel tempo (episodio)",""
"87455-2","Potassio","MCnt","Pt","XXX","Qn","","CHIM","","","Chimica Contenuto di Massa Punto nel tempo (episodio)",""
"87829-8","Batteri","PrThr","Pt","Urine","Ord","","ANALISI URINE","","","Analisi delle urine Presenza o Soglia Punto nel tempo (episodio)",""
"87929-6","Batteri","Prid","Pt","Liquido amniotico","Nom","Coltura aerobica","MICRO","","","Coltura aerobi Liquido amniotico Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"87930-4","Batteri","Prid","Pt","Ustione","Nom","Coltura aerobica","MICRO","","","Coltura aerobi Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"87931-2","Batteri","Prid","Pt","Dispositivo impiantato","Nom","Coltura aerobica","MICRO","","","Coltura aerobi Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"87932-0","Batteri","Prid","Pt","Seno","Nom","Coltura aerobica","MICRO","","","Coltura aerobi Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"87933-8","Batteri","Prid","Pt","Liquido amniotico","Nom","Coltura anaerobica","MICRO","","","Coltura anaerobi Liquido amniotico Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"87934-6","Batteri","Prid","Pt","Liquido biliare","Nom","Coltura anaerobica","MICRO","","","Coltura anaerobi Liquido biliare Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"87935-3","Batteri","Prid","Pt","^Unità prodotto sangue","Nom","Coltura anaerobica","MICRO","","","Coltura anaerobi Microbiologia Presenza o Identità Punto nel tempo (episodio) Unità di prodotto sangue",""
"87936-1","Batteri","Prid","Pt","Ustione","Nom","Coltura anaerobica","MICRO","","","Coltura anaerobi Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"87937-9","Batteri","Prid","Pt","LCS","Nom","Coltura anaerobica","MICRO","","","Coltura anaerobi Liquido cerebrospinale Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"87938-7","Batteri","Prid","Pt","Dispositivo impiantato","Nom","Coltura anaerobica","MICRO","","","Coltura anaerobi Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"87939-5","Batteri","Prid","Pt","Liquido pericardico","Nom","Coltura anaerobica","MICRO","","","Coltura anaerobi Liquido pericardico Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"87940-3","Batteri","Prid","Pt","Liquido peritoneale","Nom","Coltura anaerobica","MICRO","","","Coltura anaerobi Liquido peritoneale Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"87941-1","Batteri","Prid","Pt","Placenta","Nom","Coltura anaerobica","MICRO","","","Coltura anaerobi Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"87942-9","Batteri","Prid","Pt","Liquido pleurico","Nom","Coltura anaerobica","MICRO","","","Coltura anaerobi Liquido pleurico Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"87943-7","Batteri","Prid","Pt","Seno","Nom","Coltura anaerobica","MICRO","","","Coltura anaerobi Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"87944-5","Batteri","Prid","Pt","Liquido sinoviale","Nom","Coltura anaerobica","MICRO","","","Coltura anaerobi Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"87954-4","Batteri","Prid","Pt","Sangue cordone ombelicale","Nom","Coltura aerobica","MICRO","","","Coltura aerobi Microbiologia Presenza o Identità Punto nel tempo (episodio) Sangue di cordone ombelicale",""
"87955-1","Batteri","Prid","Pt","Sangue cordone ombelicale","Nom","Coltura anaerobica","MICRO","","","Coltura anaerobi Microbiologia Presenza o Identità Punto nel tempo (episodio) Sangue di cordone ombelicale",""
"88139-1","Batteri","Prid","Pt","Liquido oculare","Nom","Coltura anaerobica","MICRO","","","Coltura anaerobi Liquido oculare Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"88141-7","Batteri","Prid","Pt","Liquido oculare","Nom","Coltura aerobica","MICRO","","","Coltura aerobi Liquido oculare Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"88236-5","Batteri","Prid","Pt","LCS","Nom","Coltura aerobica","MICRO","","","Coltura aerobi Liquido cerebrospinale Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"9482-1","Potassio","MCnc","Pt","Acqua","Qn","","CHIM","","","Chimica Concentrazione di Massa Punto nel tempo (episodio)",""
"9822-8","Batteri","Prid","Pt","Liquido di dialisi","Nom","Coltura","MICRO","","","Dialisato Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"105051-7","Batteri","Naric","Pt","Urina, sedimento","Qn","Microscopia","MICRO","","","Microbiologia Numero Areico (per area) Punto nel tempo (episodio) Sedimento urinario",""
"10525-4","Osservazione","Prid","Pt","XXX","Nom","Colorazione citoplasmatica","CITOLOGIA","","","Citologia Presenza o Identità Punto nel tempo (episodio)",""
"105052-5","Batteri","PrThr","Pt","Urina, sedimento","Ord","Microscopia","MICRO","","","Microbiologia Presenza o Soglia Punto nel tempo (episodio) Sedimento urinario",""
"104553-3","Microrganismo","Prid","Pt","Emocolture positive","Nom","MS.MALDI-TOF","MICRO","","","Microbiologia Presenza o Identità Punto nel tempo (episodio) Sangue",""
"104597-0","Glucosio","MCnc","Pt","Sangue ven","Qn","Glucometro","CHIM","","","Chimica Concentrazione di Massa Punto nel tempo (episodio) Sangue venoso",""
"105932-8","Batteri","Prid","Pt","Bronchiale","Nom","Coltura","MICRO","","","Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"105907-0","Batteri","NCnc","Pt","Urine","Qn","","ANALISI URINE","","","Analisi delle urine Concentrazione Numerica Punto nel tempo (episodio)",""
"105908-8","Batteri","Naric","Pt","Urina, sedimento","Qn","","ANALISI URINE","","","Analisi delle urine Numero Areico (per area) Punto nel tempo (episodio) Sedimento urinario",""
"55380-0","Nilo occidentale, virus Ab","Titr","Pt","Siero","SemiQn","HAI","MICRO","","","anticorpo Inibizione dell''emoagglutinazione Microbiologia Punto nel tempo (episodio) Siero Titolo Virus del Nilo occidentale",""
"93432-3","Blastomyces sp, Ag","MCnc","Pt","BAL","Qn","IA","MICRO","","","Concentrazione di Massa Immunoassay Lavaggio Bronco Alveolare Microbiologia Punto nel tempo (episodio)",""
"93429-9","Blastomyces sp, Ag","MCnc","Pt","Urine","Qn","IA","MICRO","","","Concentrazione di Massa Immunoassay Microbiologia Punto nel tempo (episodio)",""
"100906-7","Batteri","NCnc","Pt","Urine","Qn","Coltura","MICRO","","","Concentrazione Numerica Microbiologia Punto nel tempo (episodio)",""
"100865-5","Schistosomi aviari DNA","PrThr","Pt","XXX","Ord","Sonda.amp.tar","MICRO","","","Microbiologia Presenza o Soglia Punto nel tempo (episodio) Sonda con amplificazione Sonda con amplificazione del target Sonda di DNA",""
"104684-6","1,1-Dimetossi-(9Z)ottadecano","MCnc","Pt","Sangue.su carta da filtro","Qn","","CHIM","","","1,1-Dimetossi-(9Z)ottadecano (DMA 18:1) Chimica Concentrazione di Massa Punto nel tempo (episodio) Sangue Spot sangue secco",""
"11702-8","Velocità del flusso sanguigno.sistolico.massimo","Vel","Pt","Arteria cerebrale media","Qn","Eco.doppler","OSTETRICIA.ECO","","","Eco Ecografia ostetrica Ecografia.doppler Massimo Punto nel tempo (episodio) Velocità (distanza/tempo)",""
"11704-4","Velocità del flusso sanguigno.sistolico.massimo","Vel","Pt","Dotto arterioso","Qn","Eco.doppler","OSTETRICIA.ECO","","","Eco Ecografia ostetrica Ecografia.doppler Massimo Punto nel tempo (episodio) Velocità (distanza/tempo)",""
"62580-6","PhenX - salute orale - consumo di bevande dolci, protocollo","-","Pt","^Paziente","-","PhenX","PANEL.PHENX","","","Panel PhenX paziente PhenX Punto nel tempo (episodio)",""
"94841-4","Potassio","SCnc","Pt","Urine^feto","Qn","","CHIM","","","Chimica Concentrazione di Sostanza Punto nel tempo (episodio)",""
"95084-0","C peptide^2h post prandiale","MCnc","Pt","Siero/Plasma","Qn","","PROVOCAZIONE","","","2 ore dopo pasto Concentrazione di Massa dopo pasto Plasma Punto nel tempo (episodio) Siero Siero o Plasma Test di provocazione",""
"95074-1","Batteri","PrThr","Pt","BAL","Ord","Microscopia.ottica","MICRO","","","Lavaggio Bronco Alveolare Microbiologia Microscopia ottica Presenza o Soglia Punto nel tempo (episodio)",""
"95095-6","Glucagone^2h post prandiale","MCnc","Pt","Siero/Plasma","Qn","","PROVOCAZIONE","","","2 ore dopo pasto Concentrazione di Massa dopo pasto Plasma Punto nel tempo (episodio) Siero Siero o Plasma Test di provocazione",""
"99932-6","Batteri","PrThr","Pt","Liquido corporeo","Ord","Automatico","MICRO","","","Liquido corporeo Microbiologia Presenza o Soglia Punto nel tempo (episodio)",""
"95594-8","Calcidiolo","MCnc","Pt","Sangue capill","Qn","","CHIM","","","Chimica Concentrazione di Massa Punto nel tempo (episodio) Sangue capillare",""
"96352-0","Nota","Osservazione","Pt","Paziente esterno","Doc","Ferita, gestione della cura","DOC.ONTOLOGIA","","","Documentazione dell''ontologia Gestione della cura della ferita Osservazione Paziente ambulatoriale;Paziente non ricoverato Punto nel tempo (episodio)",""
"54443-7","Echovirus 2 Ab","Titr","Pt","Siero","SemiQn","","MICRO","","","anticorpo Microbiologia Punto nel tempo (episodio) Siero Titolo",""
"101448-9","Proteina associata alla contactina 1 Ab.IgG","PrThr","Pt","Siero/Plasma","Ord","CBA IFA","SIEROLOGIA","","","anticorpi IgG anticorpo Fluorescenza indiretta degli anticorpi (IFA) Plasma Presenza o Soglia Punto nel tempo (episodio) Siero Siero o Plasma Sierologia (anticorpi e la maggior parte degli ant",""
"106032-6","Batteri","Prid","Pt","Pus","Nom","Coltura","MICRO","","","Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
"106033-4","Batteri","Prid","Pt","Pus","Nom","Coltura anaerobica","MICRO","","","Coltura anaerobi Microbiologia Presenza o Identità Punto nel tempo (episodio)",""
