"LOINC_NUM","COMPONENT","PROPERTY","TIME_ASPCT","SYSTEM","SCALE_TYP","METHOD_TYP","CLASS","SHORTNAME","LONG_COMMON_NAME","RELATEDNAMES2","LinguisticVariantDisplayName"
"74816-0","Bactéries","Présence ou identité","Temps ponctuel","Oeil","Nominal","Culture anaérobique+aérobique","Microbiologie","","","",""
"75269-1","Bactéries","Présence ou identité","Temps ponctuel","Génital","Nominal","Culture anaérobique+aérobique","Microbiologie","","","",""
"75357-4","Bactéries","Présence ou identité","Temps ponctuel","Abcès","Nominal","Culture anaérobique+aérobique","Microbiologie","","","",""
"75358-2","Bactéries","Présence ou identité","Temps ponctuel","Os","Nominal","Culture anaérobique+aérobique","Microbiologie","","","",""
"75359-0","Bactéries","Présence ou identité","Temps ponctuel","Moelle osseuse","Nominal","Culture anaérobique+aérobique","Microbiologie","","","",""
"75518-1","Bactéries","Présence ou identité","Temps ponctuel","LCR","Nominal","Agglutination au latex","Microbiologie","","","",""
"75940-7","Potassium","Concentration de masse","Temps ponctuel","Sang","Quantitatif","","Chimie","","","K+",""
"77142-8","Potassium","Concentration de substance","Temps ponctuel","Sérum/Plasma/Sang","Quantitatif","","Chimie","","","K+",""
"79710-0","Potassium","Contenu de masse","Temps ponctuel","Cheveu","Quantitatif","","Chimie","","","K+",""
"82722-0","Potassium","Concentration de masse","Temps ponctuel","GR","Quantitatif","","Chimie","","","K+",""
"87454-5","Potassium","Concentration de masse","Temps ponctuel","XXX","Quantitatif","","Chimie","","","K+",""
"87455-2","Potassium","Contenu de masse","Temps ponctuel","XXX","Quantitatif","","Chimie","","","K+",""
"87829-8","Bactéries","PrThr","Temps ponctuel","Urine","Ordinal","","Analyse d'urine","","","",""
"87929-6","Bactéries","Présence ou identité","Temps ponctuel","Liquide amniotique","Nominal","Culture aérobie","Microbiologie","","","",""
"87930-4","Bactéries","Présence ou identité","Temps ponctuel","Brûlure","Nominal","Culture aérobie","Microbiologie","","","",""
"87932-0","Bactéries","Présence ou identité","Temps ponctuel","Sinus","Nominal","Culture aérobie","Microbiologie","","","",""
"87933-8","Bactéries","Présence ou identité","Temps ponctuel","Liquide amniotique","Nominal","Culture anaérobique","Microbiologie","","","",""
"87934-6","Bactéries","Présence ou identité","Temps ponctuel","Liquide biliaire","Nominal","Culture anaérobique","Microbiologie","","","",""
"87935-3","Bactéries","Présence ou identité","Temps ponctuel","^Unité de produit sanguin","Nominal","Culture anaérobique","Microbiologie","","","",""
"87936-1","Bactéries","Présence ou identité","Temps ponctuel","Brûlure","Nominal","Culture anaérobique","Microbiologie","","","",""
"87937-9","Bactéries","Présence ou identité","Temps ponctuel","LCR","Nominal","Culture anaérobique","Microbiologie","","","",""
"87939-5","Bactéries","Présence ou identité","Temps ponctuel","Liquide péricardique","Nominal","Culture anaérobique","Microbiologie","","","",""
"87940-3","Bactéries","Présence ou identité","Temps ponctuel","Liquide péritonéal","Nominal","Culture anaérobique","Microbiologie","","","",""
"87942-9","Bactéries","Présence ou identité","Temps ponctuel","Liquide pleural","Nominal","Culture anaérobique","Microbiologie","","","",""
"87943-7","Bactéries","Présence ou identité","Temps ponctuel","Sinus","Nominal","Culture anaérobique","Microbiologie","","","",""
"87944-5","Bactéries","Présence ou identité","Temps ponctuel","Liquide synovial","Nominal","Culture anaérobique","Microbiologie","","","",""
"87954-4","Bactéries","Présence ou identité","Temps ponctuel","Sang de cordon","Nominal","Culture aérobie","Microbiologie","","","",""
"87955-1","Bactéries","Présence ou identité","Temps ponctuel","Sang de cordon","Nominal","Culture anaérobique","Microbiologie","","","",""
"88139-1","Bactéries","Présence ou identité","Temps ponctuel","Liquide oculaire","Nominal","Culture anaérobique","Microbiologie","","","",""
"88141-7","Bactéries","Présence ou identité","Temps ponctuel","Liquide oculaire","Nominal","Culture aérobie","Microbiologie","","","",""
"88236-5","Bactéries","Présence ou identité","Temps ponctuel","LCR","Nominal","Culture aérobie","Microbiologie","","","",""
"9482-1","Potassium","Concentration de masse","Temps ponctuel","Eau","Quantitatif","","Chimie","","","K+",""
"9822-8","Bactéries","Présence ou identité","Temps ponctuel","Solution de dialyse","Nominal","Culture","Microbiologie","","","",""
"100906-7","Bactéries","Concentration numérique","Temps ponctuel","Urine","Quantitatif","Culture","Microbiologie","","","",""
"95084-0","Peptide C^2 h postprandial","Concentration de masse","Temps ponctuel","Sérum/Plasma","Quantitatif","","Tests de provocation","","","C-Peptide",""
"94841-4","Potassium","Concentration de substance","Temps ponctuel","Urine^Foetus","Quantitatif","","Chimie","","","K+",""
"95095-6","Glucagon^2 h postprandial","Concentration de masse","Temps ponctuel","Sérum/Plasma","Quantitatif","","Tests de provocation","","","",""
"105051-7","Bactéries","Nombre par unité de surface","Temps ponctuel","Sédiment urinaire","Quantitatif","Microscopie","Microbiologie","","","",""
"106042-5","Bactéries","Présence ou identité","Temps ponctuel","Lait maternel","Nominal","Culture","Microbiologie","","","",""
"107188-5","Bactéries","Présence ou identité","Temps ponctuel","Abcès","Nominal","Culture anaérobique","Microbiologie","","","",""
"106032-6","Bactéries","Présence ou identité","Temps ponctuel","Pus","Nominal","Culture","Microbiologie","","","",""
