"LOINC_NUM","COMPONENT","PROPERTY","TIME_ASPCT","SYSTEM","SCALE_TYP","METHOD_TYP","CLASS","SHORTNAME","LONG_COMMON_NAME","RELATEDNAMES2","LinguisticVariantDisplayName"
"50221-1","Βακτήριο","PrThr","Pt","Ούρα","Ord","Αυτόματη","UA","","","PrThr Βακτήριο",""
"51720-1","Κάλιο","MRat","24H","Ούρα","Qn","","CHEM","","","MRat Κάλιο",""
"52973-5","Βακτήριο","Prid","Pt","Sptt","Nom","Καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"53123-6","Κάλιο","SRat","1H","Ούρα","Qn","","CHEM","","","SRat Κάλιο",""
"53558-3","Βακτήριο","Prid","Pt","Σπέρμα","Nom","Καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"53617-7","Βακτήριο","Prid","Pt","Υγρό δωδεκαδακτύλου","Nom","Αερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"53908-0","Βακτήριο","Prid","Pt","Οισοφαγική ψήκτρα","Nom","Καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"53911-4","Βακτήριο","Prid","Pt","Υγρό χολής","Nom","Καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"54148-2","Αυτοαντισώματα","Imp","Pt","Ορός","Nar","Ανοσοφθορισμός σε υπόστρωμα ηπατίτιδας 2","SERO","","","Imp Αυτοαντισώματα",""
"54443-7","Ιός Echo 2 Αντίσωμα","Titr","Pt","Ορός","Ημιποσοτική","","MICRO","","","Titr Ιός Echo Ιός Echo 2",""
"57355-0","Κάλιο","SCnc","12H","Ούρα","Qn","","CHEM","","","SCnc Κάλιο",""
"57379-0","Κάλιο","SCnc","2H","Ούρα","Qn","","CHEM","","","SCnc Κάλιο",""
"57380-8","Κάλιο","SRat","12H","Ούρα","Qn","","CHEM","","","SRat Κάλιο",""
"5769-5","Βακτήριο","Naric","Pt","Ίζημα ούρων","Qn","Μικροσκόπηση.φωτος.υψηλοπερατό φίλτρο","UA","","","Naric Βακτήριο",""
"58940-8","Βακτήριο","Prid","Pt","TPN","Nom","Καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"58996-0","Κάλιο","SRat","18H","Ούρα","Qn","","CHEM","","","SRat Κάλιο",""
"5927-9","Κάλιο","SCnc","Pt","Περιτοναϊκό υγρό","Qn","","CHEM","","","SCnc Κάλιο",""
"598-3","Βακτήριο","Prid","Pt","Asp","Nom","Αναερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"597-5","Βακτήριο","Prid","Pt","Asp","Nom","Αερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"59733-6","Κάλιο","MCnt","Pt","Ιστός","Qn","","DRUG/TOX","","","MCnt Κάλιο",""
"60032-0","Βακτήριο","Prid","Pt","Περιτοναϊκό υγρό prt","Nom","Καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"599-1","Βακτήριο","Prid","Pt","^Μονάδα Προϊόντος Αίματος","Nom","Αερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"60257-3","Βακτήριο","Prid","Pt","Crn","Nom","Καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"60218-5","Κάλιο","SCnc","Pt","Μητρικό γάλα","Qn","","CHEM","","","SCnc Κάλιο",""
"602-3","Βακτήριο","Prid","Pt","Οστό","Nom","Αερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"607-2","Βακτήριο","Prid","Pt","Παροχέτευση","Nom","Αερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"604-9","Βακτήριο","Prid","Pt","Βρογχικό","Nom","Αερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"608-0","Βακτήριο","Prid","Pt","Αυτί","Nom","Αερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"616-3","Βακτήριο","Prid","Pt","Γραμμή","Nom","Καλλιέργεια ενδοαγγειακής γραμμής","MICRO","","","Prid Βακτήριο",""
"623-9","Βακτήριο","Prid","Pt","Πτύελα","Nom","Αναπνευστική καλλιέργεια κυστικής ίνωσης","MICRO","","","Prid Βακτήριο",""
"617-1","Βακτήριο","Prid","Pt","Πλακούντας","Nom","Αερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"62580-6","PhenX - στοματική υγεία - κατανάλωση γλυκών ποτών πρωτόκολλο 080201","-","Pt","^Ασθενής","-","PhenX","PANEL.PHENX","","","PhenX - στοματική υγεία - κατανάλωση γλυκών ποτών πρωτόκολλο 080201",""
"62600-2","PhenX - στοματική υγεία - παρουσία οδοντικής φθορίωσης πρωτόκολλο 081201","-","Pt","^Ασθενής","-","PhenX","PANEL.PHENX","","","PhenX - στοματική υγεία - παρουσία οδοντικής φθορίωσης πρωτόκολλο 081201",""
"629-6","Βακτήριο","Prid","Pt","Έλκος","Nom","Αερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"636-1","Βακτήριο","Prid","Pt","XXX","Nom","Στείρα καλλιέργεια σωματικών υγρών","MICRO","","","Prid Βακτήριο",""
"6459-2","Βακτήριο","Prid","Pt","Τροφή","Nom","Καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"68366-4","Βακτήριο","Prid","Pt","^Μονάδα Προϊόντος Αίματος","Nom","Καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"6940-1","Κάλιο","SRat","XXX","Κόπρανα","Qn","","CHEM","","","SRat Κάλιο",""
"72340-3","Βακτήριο","PrThr","Pt","Προστατικό υγρό","Ord","Μικροσκόπηση.φωτός","HEM/BC","","","PrThr Βακτήριο",""
"73960-7","Βακτήριο","Prid","Pt","Στόμα","Nom","Καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"74816-0","Βακτήριο","Prid","Pt","Οφθαλμός","Nom","Αναερόβια+Αερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"75269-1","Βακτήριο","Prid","Pt","Γεννητικά","Nom","Αναερόβια+Αερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"75357-4","Βακτήριο","Prid","Pt","Απόστημα","Nom","Αναερόβια+Αερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"75359-0","Βακτήριο","Prid","Pt","Μυελός των οστών","Nom","Αναερόβια+Αερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"75358-2","Βακτήριο","Prid","Pt","Οστό","Nom","Αναερόβια+Αερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"75756-7","Βακτήριο","Prid","Pt","Απομονωμένο στέλεχος","Nom","MS.MALDI-TOF","MICRO","","","Prid Βακτήριο",""
"76346-6","Μικροοργανισμός","Prid","Pt","Απομονωμένο στέλεχος","Nom","MS.MALDI-TOF","MICRO","","","Prid Μικροοργανισμός",""
"76693-1","Βακτήριο","Prid","Pt","^Μονάδα Προϊόντος Αίματος.αυτόλογου","Nom","Καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"77142-8","Κάλιο","SCnc","Pt","Ορός/Πλάσμα/Αίμα","Qn","","CHEM","","","SCnc Κάλιο",""
"77193-1","Βακτήριο","Prid","Pt","Μήτρα","Nom","Καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"78356-3","Βακτήριο","Prid","Pt","Εμφυτευμένη συσκευή","Nom","Καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"79425-5","Βακτήριο","Prid","Pt","Δείγμα αναπνευστικού συστήματος.κατώτερο","Nom","Αναπνευστική καλλιέργεια κυστικής ίνωσης","MICRO","","","Prid Βακτήριο",""
"79710-0","Κάλιο","MCnt","Pt","Μαλλιά","Qn","","CHEM","","","MCnt Κάλιο",""
"85818-3","Σχηματισμός θρόμβου+Χρόνος πήξης","Time","Pt","Αίμα","Qn","Θρομβοελαστογραφία","COAG","","","Time Θρόμβος Σχηματισμός θρόμβου Σχηματισμός θρόμβου+Χρόνος πήξης Χρόνος πήξης",""
"87455-2","Κάλιο","MCnt","Pt","XXX","Qn","","CHEM","","","MCnt Κάλιο",""
"87932-0","Βακτήριο","Prid","Pt","Ιγμόρειο","Nom","Αερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"87955-1","Βακτήριο","Prid","Pt","BldCo","Nom","Αναερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"87856-1","Πολυτομική εξέταση^Με σκιαγραφικό ενδοφλεβίως","Εύρεση","Pt","Κεφαλή+Αυχένας>Κύκλος του Willis+Καρωτιδικές αρτηρίες","Doc","Αξονική τομογραφία.αγγειο","RAD","","","(Πολυτομική εξέταση Εύρεση Πολυτομική εξέταση",""
"87934-6","Βακτήριο","Prid","Pt","Υγρό χολής","Nom","Αναερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"87936-1","Βακτήριο","Prid","Pt","Έγκαυμα","Nom","Αναερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"87939-5","Βακτήριο","Prid","Pt","Περικαρδιακό υγρό","Nom","Αναερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"87933-8","Βακτήριο","Prid","Pt","Αμνιακό υγρό","Nom","Αναερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"87938-7","Βακτήριο","Prid","Pt","Εμφυτευμένη συσκευή","Nom","Αναερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"87943-7","Βακτήριο","Prid","Pt","Ιγμόρειο","Nom","Αναερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"87954-4","Βακτήριο","Prid","Pt","BldCo","Nom","Αερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"87929-6","Βακτήριο","Prid","Pt","Αμνιακό υγρό","Nom","Αερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"87930-4","Βακτήριο","Prid","Pt","Έγκαυμα","Nom","Αερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"87931-2","Βακτήριο","Prid","Pt","Εμφυτευμένη συσκευή","Nom","Αερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"87935-3","Βακτήριο","Prid","Pt","^Μονάδα Προϊόντος Αίματος","Nom","Αναερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"87941-1","Βακτήριο","Prid","Pt","Πλακούντας","Nom","Αναερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"87942-9","Βακτήριο","Prid","Pt","Υπεζωκοτικό υγρό","Nom","Αναερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"88139-1","Βακτήριο","Prid","Pt","Οφθαλμικό υγρό","Nom","Αναερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"88141-7","Βακτήριο","Prid","Pt","Οφθαλμικό υγρό","Nom","Αερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"88142-5","Βακτήριο","Prid","Pt","Κερατοειδής χιτώνας/Επιπεφυκότας","Nom","Αερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"88683-8","Βακτήριο","Prid","Pt","BAL","Nom","Αναερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"89248-9","Μικροοργανισμός","Prid","Pt","Περιστατικό ευρετηρίου^Συμβάν","Nom","","PUBLICHEALTH","","","Prid Μικροοργανισμός",""
"89643-1","Βακτήριο","Prid","Pt","Δείγμα αναπνευστικού συστήματος.κατώτερο","Nom","Αερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"89644-9","Βακτήριο","Prid","Pt","Δείγμα αναπνευστικού συστήματος.κατώτερο","Nom","Αναερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"90280-9","Βακτήριο","Prid","Pt","Περιτοναϊκό υγρό prt","Nom","Αερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"90444-1","Διαιθυλοπροπιονη","MCnc","Pt","Ορός/Πλάσμα/Αίμα","Qn","Επιβεβαίωση","DRUG/TOX","","","MCnc Διαιθυλοπροπιονη",""
"90271-8","Βακτήριο","Prid","Pt","Περικαρδιακό υγρό","Nom","Αερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"90277-5","Βακτήριο","Prid","Pt","Περιτοναϊκό υγρό prt","Nom","Αναερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"90279-1","Βακτήριο","Prid","Pt","Σπέρμα","Nom","Αερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"90324-5","Mycoplasma hyopneumoniae (Μυκοπλασματική ενζωκοτική πνευμονία) DNA","PrThr","Pt","XXX","Ord","Ανιχνευτής.ενίσχυση.στόχου","MICRO","","","DNA Mycoplasma hyopneumoniae (Μυκοπλασματική ενζωκοτική πνευμονία) PrThr",""
"90270-0","Βακτήριο","Prid","Pt","Υγρό χολής","Nom","Αερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"90276-7","Βακτήριο","Prid","Pt","Σπέρμα","Nom","Αναερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"91063-8","Βακτήριο","Prid","Pt","Αιμοπετάλια^Μονάδα Προϊόντος Αίματος","Nom","Αερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"91062-0","Βακτήριο","Prid","Pt","Αιμοπετάλια^Μονάδα Προϊόντος Αίματος","Nom","Αναερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"91818-5","Βακτήριο","Prid","Pt","Δείγμα αναπνευστικού συστήματος.ανώτερο","Nom","Αναερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"91819-3","Βακτήριο","Prid","Pt","Δείγμα αναπνευστικού συστήματος.ανώτερο","Nom","Αερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"91866-4","Βακτήριο","Prid","Pt","Στόμα","Nom","Αερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"92253-4","Μικροοργανισμός","Prid","Pt","Απομονωθέν στέλεχος/Δείγμα","Nom","Μοριακή γενετική","MICRO","","","Prid Μικροοργανισμός",""
"93429-9","Blastomyces sp Αντιγόνο","MCnc","Pt","Ούρα","Qn","IA","MICRO","","","Blastomyces sp MCnc",""
"93432-3","Blastomyces sp Αντιγόνο","MCnc","Pt","BAL","Qn","IA","MICRO","","","Blastomyces sp MCnc",""
"94841-4","Κάλιο","SCnc","Pt","Ούρα^Έμβρυο","Qn","","CHEM","","","SCnc Κάλιο",""
"95084-0","Πεπτίδιο C^2 ώρες μετά το γεύμα","MCnc","Pt","Ορός/Πλάσμα","Qn","","CHAL","","","C MCnc Πεπτίδιο C",""
"9482-1","Κάλιο","MCnc","Pt","Νερό","Qn","","CHEM","","","MCnc Κάλιο",""
"95074-1","Βακτήριο","PrThr","Pt","BAL","Ord","Μικροσκόπηση.φωτός","MICRO","","","PrThr Βακτήριο",""
"95095-6","Γλυκαγόνη^2 ώρες μετά το γεύμα","MCnc","Pt","Ορός/Πλάσμα","Qn","","CHAL","","","MCnc Γλυκαγόνη",""
"95675-5","Ιός κίτρινου πυρετού Αντισώματα IgG","PrThr","Pt","XXX","Ord","IA","MICRO","","","PrThr Ανοσοσφαιρίνη G Ιός Ιός κίτρινου πυρετού Πυρετός",""
"96352-0","Σημείωση","Εύρεση","Pt","Εξωτερικός ασθενής","Doc","Διαχείριση φροντίδας τραύματος","DOC.ONTOLOGY","","","Εύρεση Σημείωση",""
"9822-8","Βακτήριο","Prid","Pt","Περιτοναϊκό υγρό","Nom","Καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"99932-6","Βακτήριο","PrThr","Pt","Σωματικό υγρό","Ord","Αυτόματη","MICRO","","","PrThr Βακτήριο",""
