"LOINC_NUM","COMPONENT","PROPERTY","TIME_ASPCT","SYSTEM","SCALE_TYP","METHOD_TYP","CLASS","SHORTNAME","LONG_COMMON_NAME","RELATEDNAMES2","LinguisticVariantDisplayName"
"20878-5","细菌","存在与否或特征标识","时间点","分离株","名义型","厌氧微生物培养","微生物学试验类","","","分离物;分离菌;分离菌株;隔离种群 分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 厌氧生物培养;厌氧菌培养;嫌气微生物培养;嫌气细菌培养 培养方法 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌",""
"20879-3","细菌","存在与否或特征标识","时间点","乳","名义型","需氧微生物培养","微生物学试验类","","","乳汁;奶 分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 好氧微生物培养;需气培养;需氧培养;需氧菌培养 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌",""
"21020-3","细菌","存在与否或特征标识","时间点","XXX","名义型","厌氧微生物培养+需氧微生物培养","微生物学试验类","","","不明的;其他;将在相应消息内其他部分之中加以详细说明;未作详细说明的;未作说明的;未做说明的标本;未加规定的;未加说明的标本;杂项 分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 厌氧培养+需氧培养;厌氧菌培养+需氧菌培养 培养方法 好氧微生物培养;需气培养;需氧培养;需氧菌培养 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌",""
"21476-7","钾","物质的量浓度","24小时","尿液","定量型","","化学试验类","","","1天;1日;24.0小时;一天;一日;二十四个小时;二十四小时 K;K+;钾离子 克分子浓度;克分子浓度(单位体积);摩尔浓度;摩尔浓度(单位体积);物质的量浓度(单位体积) 化学;化学检验项目;化学检验项目类;化学类;化学试验;非刺激耐受型化学检验项目;非刺激耐受型化学检验项目类;非刺激耐受型化学试验;非刺激耐受型化学试验类 可用数量表示的;定量性;数值型;数量型;连续数值型标尺 尿;小便;下泉",""
"22760-3","钾","质量浓度","时间点","血清/血浆","定量型","","化学试验类","","","K;K+;钾离子 化学;化学检验项目;化学检验项目类;化学类;化学试验;非刺激耐受型化学检验项目;非刺激耐受型化学检验项目类;非刺激耐受型化学试验;非刺激耐受型化学试验类 可用数量表示的;定量性;数值型;数量型;连续数值型标尺 时刻;随机;随意;瞬间 水平;浓度;质量浓度(单位体积) 血清或血浆",""
"23667-9","细菌","存在与否或特征标识","时间点","XXX","名义型","","微生物学试验类","","","不明的;其他;将在相应消息内其他部分之中加以详细说明;未作详细说明的;未作说明的;未做说明的标本;未加规定的;未加说明的标本;杂项 分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌",""
"25145-4","细菌","存在情况或阈值","时间点","尿沉渣","序数型","显微镜检查.光学","尿液分析类","","","依次型;分类顺序型;定性的;序数型（或称等级型）;性质上的;有序型;有序性分类应答;有序性分类结果;秩次型;等级型;筛查;顺序型 光学显微镜方法;光学显微镜方法.光学;光学显微镜检;光学显微镜检.光学;光学显微镜检查;光镜检查;光镜检查.光学;光镜法;显微镜检查.普通光学;普通光学显微镜检查;镜检;镜检.光学 存在情况;存在;存在与否;是否存在;阈值;界值;界限;阀值;临界值;存在情况（存在、存在与否、是否存在）或阈值（界值、界限、阀值、临界值） 尿;小便;下泉 尿显微镜检 尿显微镜检查 尿液分析;尿液分析检测;尿液分析检测类;尿液分析检验;尿液分析检验类;尿液分析检验项目类;尿液分析测试;尿液分析测试类 尿液显微镜检 尿液沉渣 尿液镜检 尿镜检 时刻;随机;随意;瞬间 显微学;显微术;显微镜学;显微镜检术;显微镜检查;显微镜检查方法;显微镜检查法;显微镜检查类方法;显微镜检查类检验方法;显微镜法;镜检;镜检术;镜检法 细菌类;菌",""
"25506-7","钾","物质的量含量","时间点","大便","定量型","","化学试验类","","","K;K+;钾离子 便;大肠运动;排便;粪便;肠运动 克分子含量;克分子含量(单位质量);摩尔含量;摩尔含量(单位质量);物质的量含量(单位质量) 化学;化学检验项目;化学检验项目类;化学类;化学试验;非刺激耐受型化学检验项目;非刺激耐受型化学检验项目类;非刺激耐受型化学试验;非刺激耐受型化学试验类 可用数量表示的;定量性;数值型;数量型;连续数值型标尺 时刻;随机;随意;瞬间",""
"27441-5","钾","物质的量含量","24小时","大便","定量型","","化学试验类","","","1天;1日;24.0小时;一天;一日;二十四个小时;二十四小时 K;K+;钾离子 便;大肠运动;排便;粪便;肠运动 克分子含量;克分子含量(单位质量);摩尔含量;摩尔含量(单位质量);物质的量含量(单位质量) 化学;化学检验项目;化学检验项目类;化学类;化学试验;非刺激耐受型化学检验项目;非刺激耐受型化学检验项目类;非刺激耐受型化学试验;非刺激耐受型化学试验类 可用数量表示的;定量性;数值型;数量型;连续数值型标尺",""
"2819-1","钾","物质的量浓度","时间点","脑脊液","定量型","","化学试验类","","","CSF CSF;脊髓液;Cerebral spinal fluid;脑脊髓液 K;K+;钾离子 克分子浓度;克分子浓度(单位体积);摩尔浓度;摩尔浓度(单位体积);物质的量浓度(单位体积) 化学;化学检验项目;化学检验项目类;化学类;化学试验;非刺激耐受型化学检验项目;非刺激耐受型化学检验项目类;非刺激耐受型化学试验;非刺激耐受型化学试验类 可用数量表示的;定量性;数值型;数量型;连续数值型标尺 时刻;随机;随意;瞬间 脊液 脊髓液 脑脊液（Cerebral spinal fluid，CSF） 脑脊髓液",""
"2820-9","钾","物质的量浓度","时间点","透析液","定量型","","化学试验类","","","K;K+;钾离子 克分子浓度;克分子浓度(单位体积);摩尔浓度;摩尔浓度(单位体积);物质的量浓度(单位体积) 化学;化学检验项目;化学检验项目类;化学类;化学试验;非刺激耐受型化学检验项目;非刺激耐受型化学检验项目类;非刺激耐受型化学试验;非刺激耐受型化学试验类 可用数量表示的;定量性;数值型;数量型;连续数值型标尺 时刻;随机;随意;瞬间 渗析液;透析物",""
"2821-7","钾","物质的量浓度","时间点","体液","定量型","","化学试验类","","","K;K+;钾离子 克分子浓度;克分子浓度(单位体积);摩尔浓度;摩尔浓度(单位体积);物质的量浓度(单位体积) 化学;化学检验项目;化学检验项目类;化学类;化学试验;非刺激耐受型化学检验项目;非刺激耐受型化学检验项目类;非刺激耐受型化学试验;非刺激耐受型化学试验类 可用数量表示的;定量性;数值型;数量型;连续数值型标尺 时刻;随机;随意;瞬间 物体",""
"2822-5","钾","物质的量浓度","时间点","胃液","定量型","","化学试验类","","","K;K+;钾离子 克分子浓度;克分子浓度(单位体积);摩尔浓度;摩尔浓度(单位体积);物质的量浓度(单位体积) 化学;化学检验项目;化学检验项目类;化学类;化学试验;非刺激耐受型化学检验项目;非刺激耐受型化学检验项目类;非刺激耐受型化学试验;非刺激耐受型化学试验类 可用数量表示的;定量性;数值型;数量型;连续数值型标尺 时刻;随机;随意;瞬间 胃内容物",""
"2823-3","钾","物质的量浓度","时间点","血清/血浆","定量型","","化学试验类","","","K;K+;钾离子 克分子浓度;克分子浓度(单位体积);摩尔浓度;摩尔浓度(单位体积);物质的量浓度(单位体积) 化学;化学检验项目;化学检验项目类;化学类;化学试验;非刺激耐受型化学检验项目;非刺激耐受型化学检验项目类;非刺激耐受型化学试验;非刺激耐受型化学试验类 可用数量表示的;定量性;数值型;数量型;连续数值型标尺 时刻;随机;随意;瞬间 血清或血浆",""
"2824-1","钾","物质的量浓度","时间点","红细胞","定量型","","化学试验类","","","K;K+;钾离子 RBC;RBCS;红血球;红血细胞;赤血球 克分子浓度;克分子浓度(单位体积);摩尔浓度;摩尔浓度(单位体积);物质的量浓度(单位体积) 化学;化学检验项目;化学检验项目类;化学类;化学试验;非刺激耐受型化学检验项目;非刺激耐受型化学检验项目类;非刺激耐受型化学试验;非刺激耐受型化学试验类 可用数量表示的;定量性;数值型;数量型;连续数值型标尺 时刻;随机;随意;瞬间",""
"2825-8","钾","物质的量浓度","时间点","唾液","定量型","","化学试验类","","","K;K+;钾离子 克分子浓度;克分子浓度(单位体积);摩尔浓度;摩尔浓度(单位体积);物质的量浓度(单位体积) 化学;化学检验项目;化学检验项目类;化学类;化学试验;非刺激耐受型化学检验项目;非刺激耐受型化学检验项目类;非刺激耐受型化学试验;非刺激耐受型化学试验类 可用数量表示的;定量性;数值型;数量型;连续数值型标尺 时刻;随机;随意;瞬间 津;津液;涎",""
"2826-6","钾","物质的量速率","72小时","大便","定量型","","化学试验类","","","3天;3日;72.0小时;七十二个小时;七十二小时;三天;三日 K;K+;钾离子 便;大肠运动;排便;粪便;肠运动 克分子速率;克分子速率(单位时间);摩尔速率;摩尔速率(单位时间);物质的量速率(单位时间) 化学;化学检验项目;化学检验项目类;化学类;化学试验;非刺激耐受型化学检验项目;非刺激耐受型化学检验项目类;非刺激耐受型化学试验;非刺激耐受型化学试验类 可用数量表示的;定量性;数值型;数量型;连续数值型标尺",""
"2827-4","钾","物质的量浓度","时间点","汗液","定量型","","化学试验类","","","K;K+;钾离子 克分子浓度;克分子浓度(单位体积);摩尔浓度;摩尔浓度(单位体积);物质的量浓度(单位体积) 化学;化学检验项目;化学检验项目类;化学类;化学试验;非刺激耐受型化学检验项目;非刺激耐受型化学检验项目类;非刺激耐受型化学试验;非刺激耐受型化学试验类 可用数量表示的;定量性;数值型;数量型;连续数值型标尺 时刻;随机;随意;瞬间 汗",""
"2828-2","钾","物质的量浓度","时间点","尿液","定量型","","化学试验类","","","K;K+;钾离子 克分子浓度;克分子浓度(单位体积);摩尔浓度;摩尔浓度(单位体积);物质的量浓度(单位体积) 化学;化学检验项目;化学检验项目类;化学类;化学试验;非刺激耐受型化学检验项目;非刺激耐受型化学检验项目类;非刺激耐受型化学试验;非刺激耐受型化学试验类 可用数量表示的;定量性;数值型;数量型;连续数值型标尺 尿;小便;下泉 时刻;随机;随意;瞬间",""
"2829-0","钾","物质的量速率","24小时","尿液","定量型","","化学试验类","","","1天;1日;24.0小时;一天;一日;二十四个小时;二十四小时 K;K+;钾离子 克分子速率;克分子速率(单位时间);摩尔速率;摩尔速率(单位时间);物质的量速率(单位时间) 化学;化学检验项目;化学检验项目类;化学类;化学试验;非刺激耐受型化学检验项目;非刺激耐受型化学检验项目类;非刺激耐受型化学试验;非刺激耐受型化学试验类 可用数量表示的;定量性;数值型;数量型;连续数值型标尺 尿;小便;下泉",""
"2830-8","钾 肾脏清除率","体积速率","24小时","尿液+血清/血浆","定量型","","化学试验类","","","1天;1日;24.0小时;一天;一日;二十四个小时;二十四小时 K;K+;钾离子 体积速率(单位时间);单位时间内体积的变化速率;流量 关于肾脏的 化学;化学检验项目;化学检验项目类;化学类;化学试验;非刺激耐受型化学检验项目;非刺激耐受型化学检验项目类;非刺激耐受型化学试验;非刺激耐受型化学试验类 可用数量表示的;定量性;数值型;数量型;连续数值型标尺 尿 &amp; 血清或血浆;尿+血清/血浆;尿与血清或血浆;尿液 &amp; 血清或血浆;尿液与血清或血浆 尿;小便;下泉 廓清 廓清;清除率;廓清率 廓清率 清除率 肾 肾;肾脏的;肾的;与肾脏相关的 肾清除;肾清除率;肾脏清除 肾的 肾脏的 血清或血浆",""
"30549-0","钾","物质的量浓度","时间点","全面父母营养","定量型","","化学试验类","","","K;K+;钾离子 克分子浓度;克分子浓度(单位体积);摩尔浓度;摩尔浓度(单位体积);物质的量浓度(单位体积) 全面父母营养（Total parental nutrition，TPN） 化学;化学检验项目;化学检验项目类;化学类;化学试验;非刺激耐受型化学检验项目;非刺激耐受型化学检验项目类;非刺激耐受型化学试验;非刺激耐受型化学试验类 可用数量表示的;定量性;数值型;数量型;连续数值型标尺 时刻;随机;随意;瞬间",""
"3105-4","尿胆素原","存在情况或阈值","时间点","大便","序数型","","化学试验类","","","UBG;半胆红素;尿后胆色素;尿后胆色素原;尿胆原 依次型;分类顺序型;定性的;序数型（或称等级型）;性质上的;有序型;有序性分类应答;有序性分类结果;秩次型;等级型;筛查;顺序型 便;大肠运动;排便;粪便;肠运动 化学;化学检验项目;化学检验项目类;化学类;化学试验;非刺激耐受型化学检验项目;非刺激耐受型化学检验项目类;非刺激耐受型化学试验;非刺激耐受型化学试验类 存在情况;存在;存在与否;是否存在;阈值;界值;界限;阀值;临界值;存在情况（存在、存在与否、是否存在）或阈值（界值、界限、阀值、临界值） 时刻;随机;随意;瞬间",""
"31157-1","碳氧血红蛋白","质量浓度","时间点","全血","定量型","","化学试验类","","","CO 血红蛋白;CO.血红蛋白;COHb;COHgb;一氧化碳.血红蛋白;羧络血红朊;羧络血红蛋白;羧血蛋白;羰络血红朊 化学;化学检验项目;化学检验项目类;化学类;化学试验;非刺激耐受型化学检验项目;非刺激耐受型化学检验项目类;非刺激耐受型化学试验;非刺激耐受型化学试验类 可用数量表示的;定量性;数值型;数量型;连续数值型标尺 时刻;随机;随意;瞬间 水平;浓度;质量浓度(单位体积) 血;血液",""
"31219-9","猫阿菲波菌 抗体.IgM","任意型浓度","时间点","血清","定量型","","微生物学试验类","","","Ab.IgM;IgM;抗体 IgM Ab;自身抗体 任意型浓度(单位体积);任意浓度;单位体积的任意单位数;人工型浓度 免疫球蛋白 M 可用数量表示的;定量性;数值型;数量型;连续数值型标尺 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 猫抓热;猫抓病 猫阿菲波菌 Ab 猫阿菲波菌 Ab.IgM 猫阿菲波菌 IgM",""
"31750-3","牛内耳 抗原","存在情况或阈值","时间点","血清/血浆","序数型","","血清学试验类","","","Ag 依次型;分类顺序型;定性的;序数型（或称等级型）;性质上的;有序型;有序性分类应答;有序性分类结果;秩次型;等级型;筛查;顺序型 存在情况;存在;存在与否;是否存在;阈值;界值;界限;阀值;临界值;存在情况（存在、存在与否、是否存在）或阈值（界值、界限、阀值、临界值） 时刻;随机;随意;瞬间 牛内耳 Ag 牛的 牛科 牛科的 血清;血清学;血清学检验项目;血清学检验项目 (非微生物学);血清学检验项目（非微生物学）;血清学检验项目类;血清学检验项目类 (非微生物学);血清学类;血清学类检验项目;血清学类检验项目 (非微生物学);血清学类试验;血清学类试验 (非微生物学);血清学试验;血清学试验 (非微生物学);血清学试验（非微生物学）;血清学试验类 (非微生物学);血清类 血清或血浆",""
"32336-0","钾","物质的量浓度","时间点","XXX","定量型","","化学试验类","","","K;K+;钾离子 不明的;其他;将在相应消息内其他部分之中加以详细说明;未作详细说明的;未作说明的;未做说明的标本;未加规定的;未加说明的标本;杂项 克分子浓度;克分子浓度(单位体积);摩尔浓度;摩尔浓度(单位体积);物质的量浓度(单位体积) 化学;化学检验项目;化学检验项目类;化学类;化学试验;非刺激耐受型化学检验项目;非刺激耐受型化学检验项目类;非刺激耐受型化学试验;非刺激耐受型化学试验类 可用数量表示的;定量性;数值型;数量型;连续数值型标尺 时刻;随机;随意;瞬间",""
"32355-0","细菌","存在与否或特征标识","时间点","XXX","名义型","呼吸系统标本培养","微生物学试验类","","","Null 不明的;其他;将在相应消息内其他部分之中加以详细说明;未作详细说明的;未作说明的;未做说明的标本;未加规定的;未加说明的标本;杂项 分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌",""
"32367-5","细菌","存在与否或特征标识","时间点","分离株","名义型","需氧微生物培养","微生物学试验类","","","分离物;分离菌;分离菌株;隔离种群 分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 培养方法 好氧微生物培养;需气培养;需氧培养;需氧菌培养 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 细菌类;菌",""
"32550-6","钾","物质的量","XXX","尿液","定量型","","化学试验类","","","K;K+;钾离子 不做说明的时间;不明时间;未作详细说明的时间;未作说明的时间 克分子;摩尔;物质总量（摩尔数） 化学;化学检验项目;化学检验项目类;化学类;化学试验;非刺激耐受型化学检验项目;非刺激耐受型化学检验项目类;非刺激耐受型化学试验;非刺激耐受型化学试验类 可用数量表示的;定量性;数值型;数量型;连续数值型标尺 尿;小便;下泉",""
"32713-0","钾","物质的量浓度","时间点","动脉全血","定量型","","化学试验类","","","K;K+;钾离子 克分子浓度;克分子浓度(单位体积);摩尔浓度;摩尔浓度(单位体积);物质的量浓度(单位体积) 动脉血 化学;化学检验项目;化学检验项目类;化学类;化学试验;非刺激耐受型化学检验项目;非刺激耐受型化学检验项目类;非刺激耐受型化学试验;非刺激耐受型化学试验类 可用数量表示的;定量性;数值型;数量型;连续数值型标尺 时刻;随机;随意;瞬间",""
"32763-5","细菌","存在情况或阈值","时间点","XXX","序数型","湿片法","微生物学试验类","","","不明的;其他;将在相应消息内其他部分之中加以详细说明;未作详细说明的;未作说明的;未做说明的标本;未加规定的;未加说明的标本;杂项 依次型;分类顺序型;定性的;序数型（或称等级型）;性质上的;有序型;有序性分类应答;有序性分类结果;秩次型;等级型;筛查;顺序型 准备 准备工作 制剂 制备 前处理 存在情况;存在;存在与否;是否存在;阈值;界值;界限;阀值;临界值;存在情况（存在、存在与否、是否存在）或阈值（界值、界限、阀值、临界值） 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 标本 湿片;湿片制备;湿片制备法 细菌类;菌 配制 预先加工 预加工 预备",""
"32810-4","细菌","存在与否或特征标识","时间点","支气管来源的标本","名义型","","微生物学试验类","","","分类型应答;分类型结果;名义性;名称型;名词型;名词性;标称性;没有自然次序的名义型或分类型应答 存在;存在与否;特征标识;身份;身份标识 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 支气管来源 时刻;随机;随意;瞬间 细菌类;菌",""
"33218-9","细菌","单位面积数量或计数","时间点","尿沉渣","定量型","自动化计数方法","尿液分析类","","","单位面积的数量;单位面积的计数;计数/数量 可用数量表示的;定量性;数值型;数量型;连续数值型标尺 尿;小便;下泉 尿液分析;尿液分析检测;尿液分析检测类;尿液分析检验;尿液分析检验类;尿液分析检验项目类;尿液分析测试;尿液分析测试类 尿液沉渣 时刻;随机;随意;瞬间 电子化 细菌类;菌 自动 自动化计数;自动化计数类实验室方法;自动化计数类方法;自动化计数类检验方法;自动计数;自动计数方法;自动计数法;自动计数类实验室方法;自动计数类方法;自动计数类检验方法 自动型 自动法;自动化",""
"34703-9","丙型肝炎病毒 RNA","任意型浓度","时间点","血清/血浆","定量型","探针法.基因扩增.靶向 - 检测极限 = 500 国际单位/毫升","微生物学试验类","","","C 型;丙;丙型 HCV RNA HCV;Hep C;丙型肝炎;丙肝;丙肝病毒;肝炎病毒 C 型 Hep C RNA 丙肝病毒 RNA 任意型浓度(单位体积);任意浓度;单位体积的任意单位数;人工型浓度 传染性肝炎 传染毒;传染毒素;滤过性病原体;病毒类;过滤性病原体 借助扩增的探针方法;借助扩增的探针法;探针法.扩增 借助靶向扩增的探针方法 - 检测极限 = 500 IU/mL;探针法.基因扩增.靶向 - 检测极限 = 500 IU/mL;探针法.扩增.靶向 - 检测极限 = 500 IU/mL;探针法.扩增.靶向 - 检测极限 = 500 国际单位/毫升 借助靶向扩增的探针方法;借助靶向扩增的探针法;探针法.扩增.靶向 可用数量表示的;定量性;数值型;数量型;连续数值型标尺 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 扩增型 扩增性 探针靶向扩增定量型任意浓度 时刻;随机;随意;瞬间 核糖核酸;Ribonucleic acid 病毒载量 经过扩增的 肝 肝炎病毒 C 型 RNA 脱氧核糖核酸探针 血清或血浆",""
"35677-4","钾","物质的量浓度","XXX","尿液","定量型","","化学试验类","","","K;K+;钾离子 不做说明的时间;不明时间;未作详细说明的时间;未作说明的时间 克分子浓度;克分子浓度(单位体积);摩尔浓度;摩尔浓度(单位体积);物质的量浓度(单位体积) 化学;化学检验项目;化学检验项目类;化学类;化学试验;非刺激耐受型化学检验项目;非刺激耐受型化学检验项目类;非刺激耐受型化学试验;非刺激耐受型化学试验类 可用数量表示的;定量性;数值型;数量型;连续数值型标尺 尿;小便;下泉",""
"36921-5","单纯疱疹病毒 1+2 型 抗体.IgG","存在情况或阈值","时间点","血清","序数型","","微生物学试验类","","","Ⅰ Ⅱ Ab.IgG;IgG;抗体 IgG Ab;自身抗体 HSV 1 &amp; 2 Ab HSV 1 &amp; 2 Ab.IgG HSV 1 &amp; 2 抗体 HSV 1 &amp; 2 抗体.IgG HSV 1 &amp; 2;单纯疱疹病毒 1 与 2 型 HSV;Herpes simplex virus;单疱病毒;单疱 HSV1;单纯疱疹病毒 I 型 HSV1+2 Ab HSV1+2 Ab.IgG HSV1+2 抗体 HSV1+2 抗体.IgG HSV1+2;单纯疱疹病毒 I+II 型 I II 传染毒;传染毒素;滤过性病原体;病毒类;过滤性病原体 依次型;分类顺序型;定性的;序数型（或称等级型）;性质上的;有序型;有序性分类应答;有序性分类结果;秩次型;等级型;筛查;顺序型 免疫球蛋白 G 单纯疱疹病毒 1 &amp; 2 型 Ab 单纯疱疹病毒 1 &amp; 2 型 Ab.IgG 单纯疱疹病毒 1 与 2 型 Ab 单纯疱疹病毒 1 与 2 型 Ab.IgG 单纯疱疹病毒 1 与 2 型 IgG 单纯疱疹病毒 1 与 2 型抗体 单纯疱疹病毒 1 与 2 型抗体.IgG 单纯疱疹病毒 1+2 型 Ab 单纯疱疹病毒 1+2 型 Ab.IgG 单纯疱疹病毒 1+2 型 IgG 单纯疱疹病毒 I+II 型 Ab 单纯疱疹病毒 I+II 型 Ab.IgG 单纯疱疹病毒 I+II 型抗体 单纯疱疹病毒 I+II 型抗体.IgG 存在情况;存在;存在与否;是否存在;阈值;界值;界限;阀值;临界值;存在情况（存在、存在与否、是否存在）或阈值（界值、界限、阀值、临界值） 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间",""
"38292-9","1,1-二氯乙烯","质量浓度","时间点","水","定量型","","药物/毒理学试验类","","","1,1-DCE;Asym-二氯-乙烯;不对称-二氯-乙烯;乙烯叉;亚乙烯基;非对称-二氯-乙烯 Ⅰ H2O I 可用数量表示的;定量性;数值型;数量型;连续数值型标尺 时刻;随机;随意;瞬间 毒品 毒品类 水平;浓度;质量浓度(单位体积) 药品类 药物 药物/毒理学;药物/毒理学试验;药物毒理学试验;药物毒理学试验类 药物类",""
"39785-1","钾","物质的量浓度","时间点","腹膜透析液","定量型","","化学试验类","","","K;K+;钾离子 克分子浓度;克分子浓度(单位体积);摩尔浓度;摩尔浓度(单位体积);物质的量浓度(单位体积) 化学;化学检验项目;化学检验项目类;化学类;化学试验;非刺激耐受型化学检验项目;非刺激耐受型化学检验项目类;非刺激耐受型化学试验;非刺激耐受型化学试验类 可用数量表示的;定量性;数值型;数量型;连续数值型标尺 时刻;随机;随意;瞬间 渗析液;透析物",""
"39789-3","钾","物质的量浓度","时间点","静脉全血","定量型","","化学试验类","","","K;K+;钾离子 克分子浓度;克分子浓度(单位体积);摩尔浓度;摩尔浓度(单位体积);物质的量浓度(单位体积) 化学;化学检验项目;化学检验项目类;化学类;化学试验;非刺激耐受型化学检验项目;非刺激耐受型化学检验项目类;非刺激耐受型化学试验;非刺激耐受型化学试验类 可用数量表示的;定量性;数值型;数量型;连续数值型标尺 时刻;随机;随意;瞬间 静脉血",""
"39790-1","钾","物质的量浓度","时间点","毛细血管全血","定量型","","化学试验类","","","K;K+;钾离子 克分子浓度;克分子浓度(单位体积);摩尔浓度;摩尔浓度(单位体积);物质的量浓度(单位体积) 化学;化学检验项目;化学检验项目类;化学类;化学试验;非刺激耐受型化学检验项目;非刺激耐受型化学检验项目类;非刺激耐受型化学试验;非刺激耐受型化学试验类 可用数量表示的;定量性;数值型;数量型;连续数值型标尺 时刻;随机;随意;瞬间 毛细血管血",""
"41598-4","细菌","存在情况或阈值","时间点","心包液","序数型","显微镜检查.光学","微生物学试验类","","","依次型;分类顺序型;定性的;序数型（或称等级型）;性质上的;有序型;有序性分类应答;有序性分类结果;秩次型;等级型;筛查;顺序型 光学显微镜方法;光学显微镜方法.光学;光学显微镜检;光学显微镜检.光学;光学显微镜检查;光镜检查;光镜检查.光学;光镜法;显微镜检查.普通光学;普通光学显微镜检查;镜检;镜检.光学 存在情况;存在;存在与否;是否存在;阈值;界值;界限;阀值;临界值;存在情况（存在、存在与否、是否存在）或阈值（界值、界限、阀值、临界值） 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 心包积液;心包腔积液 时刻;随机;随意;瞬间 显微学;显微术;显微镜学;显微镜检术;显微镜检查;显微镜检查方法;显微镜检查法;显微镜检查类方法;显微镜检查类检验方法;显微镜法;镜检;镜检术;镜检法 细菌类;菌",""
"41599-2","细菌","存在情况或阈值","时间点","体液","序数型","显微镜检查.光学","微生物学试验类","","","依次型;分类顺序型;定性的;序数型（或称等级型）;性质上的;有序型;有序性分类应答;有序性分类结果;秩次型;等级型;筛查;顺序型 光学显微镜方法;光学显微镜方法.光学;光学显微镜检;光学显微镜检.光学;光学显微镜检查;光镜检查;光镜检查.光学;光镜法;显微镜检查.普通光学;普通光学显微镜检查;镜检;镜检.光学 存在情况;存在;存在与否;是否存在;阈值;界值;界限;阀值;临界值;存在情况（存在、存在与否、是否存在）或阈值（界值、界限、阀值、临界值） 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 显微学;显微术;显微镜学;显微镜检术;显微镜检查;显微镜检查方法;显微镜检查法;显微镜检查类方法;显微镜检查类检验方法;显微镜法;镜检;镜检术;镜检法 物体 细菌类;菌",""
"41600-8","细菌","存在情况或阈值","时间点","滑液","序数型","显微镜检查.光学","微生物学试验类","","","依次型;分类顺序型;定性的;序数型（或称等级型）;性质上的;有序型;有序性分类应答;有序性分类结果;秩次型;等级型;筛查;顺序型 光学显微镜方法;光学显微镜方法.光学;光学显微镜检;光学显微镜检.光学;光学显微镜检查;光镜检查;光镜检查.光学;光镜法;显微镜检查.普通光学;普通光学显微镜检查;镜检;镜检.光学 关节吸出液;关节抽出液;关节液;骨膜液;滑膜腔积液;关节腔积液 存在情况;存在;存在与否;是否存在;阈值;界值;界限;阀值;临界值;存在情况（存在、存在与否、是否存在）或阈值（界值、界限、阀值、临界值） 微生物学;微生物学试验;微生物学试验（培养、DNA、抗原及抗体） 时刻;随机;随意;瞬间 显微学;显微术;显微镜学;显微镜检术;显微镜检查;显微镜检查方法;显微镜检查法;显微镜检查类方法;显微镜检查类检验方法;显微镜法;镜检;镜检术;镜检法 细菌类;菌",""
