"LOINC_NUM","COMPONENT","PROPERTY","TIME_ASPCT","SYSTEM","SCALE_TYP","METHOD_TYP","CLASS","SHORTNAME","LONG_COMMON_NAME","RELATEDNAMES2","LinguisticVariantDisplayName"
"634-6","microorganismo identificado","presencia o identidad","punto en el tiempo","XXX","Nominal","cultivo aerobio","microbiología","microorganismo identificado:presencia o identidad:punto en el tiempo:XXX:Nominal:cultivo aerobio","","",""
"635-3","microorganismo identificado","presencia o identidad","punto en el tiempo","XXX","Nominal","cultivo anaerobio","microbiología","microorganismo identificado:presencia o identidad:punto en el tiempo:XXX:Nominal:cultivo anaerobio","","",""
"636-1","microorganismo identificado","presencia o identidad","punto en el tiempo","XXX","Nominal","cultivo de líquido corporal estéril","microbiología","microorganismo identificado:presencia o identidad:punto en el tiempo:XXX:Nominal:cultivo de líquido corporal estéril","","",""
"6459-2","microorganismo identificado","presencia o identidad","punto en el tiempo","alimento","Nominal","cultivo de alimento","microbiología","microorganismo identificado:presencia o identidad:punto en el tiempo:alimento:Nominal:cultivo de alimento","","",""
"6460-0","microorganismo identificado","presencia o identidad","punto en el tiempo","esputo","Nominal","cultivo bacteriano de rutina","microbiología","microorganismo identificado:presencia o identidad:punto en el tiempo:esputo:Nominal:cultivo bacteriano de rutina","","",""
"6461-8","microorganismo identificado","presencia o identidad","punto en el tiempo","materia fecal","Nominal","cultivo anaerobio","microbiología","microorganismo identificado:presencia o identidad:punto en el tiempo:materia fecal:Nominal:cultivo anaerobio","","",""
"6462-6","microorganismo identificado","presencia o identidad","punto en el tiempo","herida","Nominal","cultivo bacteriano de rutina","microbiología","microorganismo identificado:presencia o identidad:punto en el tiempo:herida:Nominal:cultivo bacteriano de rutina","","",""
"6463-4","microorganismo identificado","presencia o identidad","punto en el tiempo","XXX","Nominal","cultivo bacteriano de rutina","microbiología","microorganismo identificado:presencia o identidad:punto en el tiempo:XXX:Nominal:cultivo bacteriano de rutina","","",""
"6792-6","potasio","índice de sustancia","24 horas","materia fecal","cuantitativo","","química","potasio:índice de sustancia:24 horas:materia fecal:cuantitativo:","","",""
"6940-1","potasio","índice de sustancia","xxx","materia fecal","cuantitativo","","química","potasio:índice de sustancia:xxx:materia fecal:cuantitativo:","","",""
"9482-1","potasio","concentración de masa","punto en el tiempo","agua","cuantitativo","","química","potasio:concentración de masa:punto en el tiempo:agua:cuantitativo:","","",""
"9822-8","microorganismo identificado","presencia o identidad","punto en el tiempo","líquido de diálisis","Nominal","cultivo de líquido corporal estéril","microbiología","microorganismo identificado:presencia o identidad:punto en el tiempo:líquido de diálisis:Nominal:cultivo de líquido corporal estéril","","",""
