"LOINC_NUM","COMPONENT","PROPERTY","TIME_ASPCT","SYSTEM","SCALE_TYP","METHOD_TYP","CLASS","SHORTNAME","LONG_COMMON_NAME","RELATEDNAMES2","LinguisticVariantDisplayName"
"58940-8","Bacteria","Presencia o identidad","Punto temporal","Nutrición parenteral total","Nom","Cultivo","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"58996-0","Potasio","Indice de susbtancia","18 Horas","Orina","Qn","","Pruebas de provocación no químicas","","","Cuantitativo",""
"59162-8","Potasio","Concentración de sustancia","24 horas","Heces","Qn","","Pruebas de provocación no químicas","","","Cuantitativo",""
"5927-9","Potasio","Concentración de sustancia","Punto temporal","Líquido de dialisis","Qn","","Pruebas de provocación no químicas","","","Cuantitativo",""
"595-9","Bacteria","Presencia o identidad","Punto temporal","Abceso","Nom","Cultivo aerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"596-7","Bacteria","Presencia o identidad","Punto temporal","Fluido Ammiótico","Nom","Cultivo","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"59733-6","Potasio","Contenido de masa","Punto temporal","Tejido","Qn","","Pruebas toxicológicas de drogas","","","Cuantitativo",""
"597-5","Bacteria","Presencia o identidad","Punto temporal","Asp","Nom","Cultivo aerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"598-3","Bacteria","Presencia o identidad","Punto temporal","Asp","Nom","Cultivo anaerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"599-1","Bacteria","Presencia o identidad","Punto temporal","^Unidad de hemoderivado","Nom","Cultivo aerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"60032-0","Bacteria","Presencia o identidad","Punto temporal","Dialisis líquido peritoneal","Nom","Cultivo","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"600-7","Bacteria","Presencia o identidad","Punto temporal","Sangre","Nom","Cultivo","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"60218-5","Potasio","Concentración de sustancia","Punto temporal","Leche Materna","Qn","","Pruebas de provocación no químicas","","","Cuantitativo",""
"602-3","Bacteria","Presencia o identidad","Punto temporal","Hueso","Nom","Cultivo aerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"60257-3","Bacteria","Presencia o identidad","Punto temporal","Cornea","Nom","Cultivo","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"60258-1","Bacteria","Presencia o identidad","Punto temporal","Médula ósea","Nom","Cultivo","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"603-1","Bacteria","Presencia o identidad","Punto temporal","Quemadura","Nom","Cultivo","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"604-9","Bacteria","Presencia o identidad","Punto temporal","Bronquial","Nom","Cultivo aerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"605-6","Bacteria","Presencia o identidad","Punto temporal","Muestra de cánula","Nom","Cultivo aerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"606-4","Bacteria","Presencia o identidad","Punto temporal","Líquido Cefalorraquideo","Nom","Cultivo","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"617-1","Bacteria","Presencia o identidad","Punto temporal","Placenta","Nom","Cultivo aerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"607-2","Bacteria","Presencia o identidad","Punto temporal","Drenaje","Nom","Cultivo aerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"608-0","Bacteria","Presencia o identidad","Punto temporal","Oído","Nom","Cultivo aerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"609-8","Bacteria","Presencia o identidad","Punto temporal","Ojo","Nom","Cultivo aerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"610-6","Bacteria","Presencia o identidad","Punto temporal","Fluido corporal","Nom","Cultivo aerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"611-4","Bacteria","Presencia o identidad","Punto temporal","Fluido corporal","Nom","Cultivo","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"616-3","Bacteria","Presencia o identidad","Punto temporal","Muestra nasal","Nom","Cultivo vía intravenosa","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"618-9","Bacteria","Presencia o identidad","Punto temporal","Líquido pleural","Nom","Cultivo","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"619-7","Bacteria","Presencia o identidad","Punto temporal","Fluído peritoneal","Nom","Cultivo","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"620-5","Bacteria","Presencia o identidad","Punto temporal","Piel","Nom","Cultivo aerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"621-3","Bacteria","Presencia o identidad","Punto temporal","Líquido sinovial","Nom","Cultivo","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"622-1","Bacteria","Presencia o identidad","Punto temporal","Esputo","Nom","Cultivo aerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"623-9","Bacteria","Presencia o identidad","Punto temporal","Esputo","Nom","Cultivo respiratorio en fibrosis quística","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"6298-4","Potasio","Concentración de sustancia","Punto temporal","Sangre","Qn","","Pruebas de provocación no químicas","","","Cuantitativo",""
"624-7","Bacteria","Presencia o identidad","Punto temporal","Esputo","Nom","Cultivo respiratorio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"625-4","Bacteria","Presencia o identidad","Punto temporal","Heces","Nom","Cultivo","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"626-2","Bacteria","Presencia o identidad","Punto temporal","Faringe","Nom","Cultivo","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"627-0","Bacteria","Presencia o identidad","Punto temporal","Tejido","Nom","Cultivo aerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"628-8","Bacteria","Presencia o identidad","Punto temporal","Tejido","Nom","Cultivo anaerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"629-6","Bacteria","Presencia o identidad","Punto temporal","Úlcera","Nom","Cultivo aerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","Úlcera",""
"630-4","Bacteria","Presencia o identidad","Punto temporal","Orina","Nom","Cultivo","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"631-2","Bacteria","Presencia o identidad","Punto temporal","Sustancia desconocida","Nom","Cultivo aerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"632-0","Bacteria","Presencia o identidad","Punto temporal","Herida","Nom","Cultivo aerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"633-8","Bacteria","Presencia o identidad","Punto temporal","Herida","Nom","Cultivo anaerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"634-6","Bacteria","Presencia o identidad","Punto temporal","XXX","Nom","Cultivo aerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"635-3","Bacteria","Presencia o identidad","Punto temporal","XXX","Nom","Cultivo anaerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"636-1","Bacteria","Presencia o identidad","Punto temporal","XXX","Nom","Cultivo de líquidos biológicos estériles","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"6459-2","Bacteria","Presencia o identidad","Punto temporal","Alimento","Nom","Cultivo","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"6460-0","Bacteria","Presencia o identidad","Punto temporal","Esputo","Nom","Cultivo","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"6461-8","Bacteria","Presencia o identidad","Punto temporal","Heces","Nom","Cultivo anaerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"6462-6","Bacteria","Presencia o identidad","Punto temporal","Herida","Nom","Cultivo","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"6463-4","Bacteria","Presencia o identidad","Punto temporal","XXX","Nom","Cultivo","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"6792-6","Potasio","Indice de susbtancia","24 horas","Heces","Qn","","Pruebas de provocación no químicas","","","Cuantitativo",""
"68366-4","Bacteria","Presencia o identidad","Punto temporal","^Unidad de hemoderivado","Nom","Cultivo","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"6940-1","Potasio","Indice de susbtancia","No especificado","Heces","Qn","","Pruebas de provocación no químicas","","","Cuantitativo",""
"102896-8","Cucaracha oriental (Blatta orientalis) IgE","PrThr","Punto temporal","Suero","Semicuantitativo","Prueba de absorcion de radioalergeno (RAST)","Pruebas de alergia","","","Semicuantitativo",""
"72340-3","Bacteria","PrThr","Punto temporal","Fluído prostático","Ord","Microscopía de luz","Hematología/Recuentos celulares","","","",""
"88142-5","Bacteria","Presencia o identidad","Punto temporal","Cornea/conjuntiva","Nom","Cultivo aerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"88683-8","Bacteria","Presencia o identidad","Punto temporal","Lavado broncoalveolar","Nom","Cultivo anaerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"102820-8","Lenguado (Solea solea) IgG","PrThr","Punto temporal","Suero","Semicuantitativo","Prueba de absorcion de radioalergeno (RAST)","Pruebas de alergia","","","Semicuantitativo",""
"73960-7","Bacteria","Presencia o identidad","Punto temporal","Boca","Nom","Cultivo","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"74348-4","Bacteria","Presencia o identidad","Punto temporal","Hueso^donante","Nom","Cultivo aerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"74355-9","Bacteria","Presencia o identidad","Punto temporal","Quiste de Bartolino","Nom","Cultivo aerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"74356-7","Bacteria","Presencia o identidad","Punto temporal","Derivación VP","Nom","Cultivo","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"74816-0","Bacteria","Presencia o identidad","Punto temporal","Ojo","Nom","Cultivo de aerobios+anaerobios","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"75269-1","Bacteria","Presencia o identidad","Punto temporal","Genital","Nom","Cultivo de aerobios+anaerobios","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"75357-4","Bacteria","Presencia o identidad","Punto temporal","Abceso","Nom","Cultivo de aerobios+anaerobios","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"75358-2","Bacteria","Presencia o identidad","Punto temporal","Hueso","Nom","Cultivo de aerobios+anaerobios","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"75359-0","Bacteria","Presencia o identidad","Punto temporal","Médula ósea","Nom","Cultivo de aerobios+anaerobios","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"75518-1","Bacteria","Presencia o identidad","Punto temporal","Líquido Cefalorraquideo","Nom","Aglutinación de latex","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"75756-7","Bacteria","Presencia o identidad","Punto temporal","Aislado","Nom","MS.MALDI-TOF","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"75940-7","Potasio","Concentración de masa","Punto temporal","Sangre","Qn","","Pruebas de provocación no químicas","","","Cuantitativo",""
"76346-6","Microorganismo","Presencia o identidad","Punto temporal","Aislado","Nom","MS.MALDI-TOF","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"76693-1","Bacteria","Presencia o identidad","Punto temporal","^Unidad de hemoderivado. Autologo","Nom","Cultivo","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"77142-8","Potasio","Concentración de sustancia","Punto temporal","Suero, Plasma o Sangre","Qn","","Pruebas de provocación no químicas","","","Cuantitativo",""
"77193-1","Bacteria","Presencia o identidad","Punto temporal","Útero","Nom","Cultivo","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"78356-3","Bacteria","Presencia o identidad","Punto temporal","dispositivo de implante","Nom","Cultivo","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"79710-0","Potasio","Contenido de masa","Punto temporal","Pelo","Qn","","Pruebas de provocación no químicas","","","Cuantitativo",""
"85818-3","Formación de coágulo+tiempo de coagulación","Tiempo","Punto temporal","Sangre","Qn","TromboelastografÍa","Pruebas de coagulación","","","Cuantitativo",""
"82722-0","Potasio","Concentración de masa","Punto temporal","Glóbulos rojos","Qn","","Pruebas de provocación no químicas","","","Cuantitativo",""
"87829-8","Bacteria","PrThr","Punto temporal","Orina","Ord","","Pruebas de urianálisis","","","",""
"87929-6","Bacteria","Presencia o identidad","Punto temporal","Fluido Ammiótico","Nom","Cultivo aerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"87930-4","Bacteria","Presencia o identidad","Punto temporal","Quemadura","Nom","Cultivo aerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"87931-2","Bacteria","Presencia o identidad","Punto temporal","dispositivo de implante","Nom","Cultivo aerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"87932-0","Bacteria","Presencia o identidad","Punto temporal","Seno","Nom","Cultivo aerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"87933-8","Bacteria","Presencia o identidad","Punto temporal","Fluido Ammiótico","Nom","Cultivo anaerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"87934-6","Bacteria","Presencia o identidad","Punto temporal","Fluido biliar","Nom","Cultivo anaerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"87935-3","Bacteria","Presencia o identidad","Punto temporal","^Unidad de hemoderivado","Nom","Cultivo anaerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"87936-1","Bacteria","Presencia o identidad","Punto temporal","Quemadura","Nom","Cultivo anaerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"87937-9","Bacteria","Presencia o identidad","Punto temporal","Líquido Cefalorraquideo","Nom","Cultivo anaerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"87938-7","Bacteria","Presencia o identidad","Punto temporal","dispositivo de implante","Nom","Cultivo anaerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"87939-5","Bacteria","Presencia o identidad","Punto temporal","Fluido pericárdico","Nom","Cultivo anaerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"87940-3","Bacteria","Presencia o identidad","Punto temporal","Fluído peritoneal","Nom","Cultivo anaerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"87942-9","Bacteria","Presencia o identidad","Punto temporal","Líquido pleural","Nom","Cultivo anaerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"87943-7","Bacteria","Presencia o identidad","Punto temporal","Seno","Nom","Cultivo anaerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"87944-5","Bacteria","Presencia o identidad","Punto temporal","Líquido sinovial","Nom","Cultivo anaerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"87954-4","Bacteria","Presencia o identidad","Punto temporal","Sangre de cordón umbilical","Nom","Cultivo aerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"87955-1","Bacteria","Presencia o identidad","Punto temporal","Sangre de cordón umbilical","Nom","Cultivo anaerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"88139-1","Bacteria","Presencia o identidad","Punto temporal","Fluido ocular","Nom","Cultivo anaerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"88141-7","Bacteria","Presencia o identidad","Punto temporal","Fluido ocular","Nom","Cultivo aerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"88236-5","Bacteria","Presencia o identidad","Punto temporal","Líquido Cefalorraquideo","Nom","Cultivo aerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"9482-1","Potasio","Concentración de masa","Punto temporal","Agua","Qn","","Pruebas de provocación no químicas","","","Cuantitativo",""
"9822-8","Bacteria","Presencia o identidad","Punto temporal","Líquido de dialisis","Nom","Cultivo","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"106018-5","Bacteria","Concentración de número","Punto temporal","Semen","Qn","Cultivo","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","Cuantitativo",""
"105610-0","Bacteria","Concentración de número","Punto temporal","Lavado broncoalveolar","Qn","Cultivo","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","Cuantitativo",""
"91866-4","Bacteria","Presencia o identidad","Punto temporal","Boca","Nom","Cultivo aerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"92253-4","Microorganismo","Presencia o identidad","Punto temporal","Muestra aislada","Nom","Genética molecular","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"91865-6","Bacteria","Presencia o identidad","Punto temporal","Genital","Nom","Cultivo anaerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"54443-7","Echovirus 2 Anticuerpos","Titulo / Factor de dilución","Punto temporal","Suero","Semicuantitativo","","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","Semicuantitativo",""
"55380-0","Virus Nilo Occidental Anticuerpos","Titulo / Factor de dilución","Punto temporal","Suero","Semicuantitativo","Inhibición de la Hemaglutinación","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","Semicuantitativo",""
"89344-6","Células CD38+IgM-/Porcentaje de células CD19","Fracción numérica","Punto temporal","Sangre","Qn","","Marcadores celulares","","","Cuantitativo",""
"105933-6","Bacteria","Presencia o identidad","Punto temporal","Herida quirúrgica","Nom","Cultivo anaerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"107188-5","Bacteria","Presencia o identidad","Punto temporal","Abceso","Nom","Cultivo anaerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"93429-9","Blastomyces sp Antígeno","Concentración de masa","Punto temporal","Orina","Qn","IA","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","Cuantitativo",""
"93432-3","Blastomyces sp Antígeno","Concentración de masa","Punto temporal","Lavado broncoalveolar","Qn","IA","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","Cuantitativo",""
"101448-9","proteina 1 asociada a contactina IgG","PrThr","Punto temporal","Suero o Plasma","Ord","CBA IFA (inmunofluorescencia indirecta de estudio basqado en células)","Pruebas de serología (no micro)","","","",""
"100865-5","Esquistosomas aviares ADN","PrThr","Punto temporal","XXX","Ord","Sonda con amplificación dirigida","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"100906-7","Bacteria","Concentración de número","Punto temporal","Orina","Qn","Cultivo","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","Cuantitativo",""
"105908-8","Bacteria","Número aréico (por área)","Punto temporal","Sedimento urinario","Qn","","Pruebas de urianálisis","","","Cuantitativo",""
"105917-9","Bacteria","Presencia o identidad","Punto temporal","Lavado broncoalveolar","Nom","Cultivo","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"105907-0","Bacteria","Concentración de número","Punto temporal","Orina","Qn","","Pruebas de urianálisis","","","Cuantitativo",""
"94841-4","Potasio","Concentración de sustancia","Punto temporal","Orina^Feto","Qn","","Pruebas de provocación no químicas","","","Cuantitativo",""
"95074-1","Bacteria","PrThr","Punto temporal","Lavado broncoalveolar","Ord","Microscopía de luz","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"95084-0","Péptido C^2 horas después de las comidas","Concentración de masa","Punto temporal","Suero o Plasma","Qn","","Pruebas de provocación química","","","Cuantitativo",""
"95095-6","Glucagón^2 horas después de las comidas","Concentración de masa","Punto temporal","Suero o Plasma","Qn","","Pruebas de provocación química","","","Cuantitativo",""
"95594-8","Calcidiol","Concentración de masa","Punto temporal","Sangre capilar","Qn","","Pruebas de provocación no químicas","","","Cuantitativo",""
"95675-5","Virus de la fiebre amarilla IgG","PrThr","Punto temporal","XXX","Ord","IA","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"104597-0","Glucosa","Concentración de masa","Punto temporal","Sangre venosa","Qn","Glucómetro","Pruebas de provocación no químicas","","","Cuantitativo",""
"104553-3","Microorganismo","Presencia o identidad","Punto temporal","Sangre crecimiento positivo","Nom","MS.MALDI-TOF","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"104684-6","1,1-Dimetoxi-(9Z)octadecano","Concentración de masa","Punto temporal","gota de sangre (papel de filtro)","Qn","","Pruebas de provocación no químicas","","","Cuantitativo",""
"104865-1","Bacteria","PrThr","Punto temporal","Orina","Ord","Asistida por ordenador","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"79425-5","Bacteria","Presencia o identidad","Punto temporal","Muestra de vías respiratorias inferiores","Nom","Cultivo respiratorio en fibrosis quística","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","Muestra del tracto respiratorio Muestra respiratoria Tracto respiratorio",""
"89643-1","Bacteria","Presencia o identidad","Punto temporal","Muestra de vías respiratorias inferiores","Nom","Cultivo aerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","Muestra del tracto respiratorio Muestra respiratoria Tracto respiratorio",""
"89644-9","Bacteria","Presencia o identidad","Punto temporal","Muestra de vías respiratorias inferiores","Nom","Cultivo anaerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","Muestra del tracto respiratorio Muestra respiratoria Tracto respiratorio",""
"91818-5","Bacteria","Presencia o identidad","Punto temporal","Muestra de vías respiratorias altas","Nom","Cultivo anaerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","Muestra del tracto respiratorio Muestra respiratoria Tracto respiratorio",""
"91819-3","Bacteria","Presencia o identidad","Punto temporal","Muestra de vías respiratorias altas","Nom","Cultivo aerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","Muestra del tracto respiratorio Muestra respiratoria Tracto respiratorio",""
"105925-2","Bacteria","Presencia o identidad","Punto temporal","Periumbilical","Nom","Cultivo aerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"105924-5","Bacteria","Presencia o identidad","Punto temporal","Herida quirúrgica","Nom","Cultivo","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
