"LOINC_NUM","COMPONENT","PROPERTY","TIME_ASPCT","SYSTEM","SCALE_TYP","METHOD_TYP","CLASS","SHORTNAME","LONG_COMMON_NAME","RELATEDNAMES2","LinguisticVariantDisplayName"
"44243-4","bacteriën","aantal/gezichtsveld","moment","vaginaal monster","kwantitatief","natte preparatie","microbiologie","","Bacteriën [aantal/gezichtsveld] in vaginaal monster d.m.v. natte preparatie","bacterie",""
"45275-5","bacteriën","identificator","moment","bloed","nominaal","aerobe kweek 25 graden C-incubatie","microbiologie","","Bacteriën [identificator] in bloed d.m.v. aerobe kweek 25 graden C-incubatie","bacterie",""
"45276-3","bacteriën","identificator","moment","bloed","nominaal","anearobe kweek 25 graden C-incubatie","microbiologie","","Bacteriën [identificator] in bloed d.m.v. anearobe kweek 25 graden C-incubatie","bacterie",""
"49034-2","micro-organisme","identificator","moment","cervix of vagina","nominaal","cytokleuring","cytologie","","Micro-organisme [identificator] in cervix of vagina d.m.v. cytokleuring","baarmoederhals baarmoederhals of vagina",""
"49788-3","kalium","mol/volume","moment","vruchtwater","kwantitatief","","chemie - zonder belasting","","Kalium [mol/volume] in vruchtwater","",""
"49789-1","kalium","mol/volume","moment","peritoneaalvocht","kwantitatief","","chemie - zonder belasting","","Kalium [mol/volume] in peritoneaalvocht","",""
"50221-1","bacteriën","aanwezigheid","moment","urine","ordinaal","geautomatiseerde methode","urineonderzoek","","Bacteriën [aanwezigheid] in urine d.m.v. geautomatiseerde methode","bacterie",""
"50902-6","kalium","mol/massa","moment","haar","kwantitatief","","chemie - zonder belasting","","Kalium [mol/massa] in haar","",""
"51480-2","bacteriën","aantal/volume","moment","urine","kwantitatief","geautomatiseerde telling","urineonderzoek","","Bacteriën [aantal/volume] in urine d.m.v. geautomatiseerde telling","bacterie",""
"51720-1","kalium","massa/tijd","24 uur","urine","kwantitatief","","chemie - zonder belasting","","Kalium [massa/tijd] in 24-uursurine","24U",""
"52966-9","bacteriën","identificator","moment","anaal monster","nominaal","kweek","microbiologie","","Bacteriën [identificator] in anaal monster d.m.v. kweek","bacterie",""
"52967-7","bacteriën","identificator","moment","maagvloeistof","nominaal","kweek","microbiologie","","Bacteriën [identificator] in maagvloeistof d.m.v. kweek","bacterie",""
"52973-5","bacteriën","identificator","moment","sputum verkregen door aspiratie uit trachea","nominaal","kweek","microbiologie","","Bacteriën [identificator] in sputum verkregen door aspiratie uit trachea d.m.v. kweek","bacterie",""
"53123-6","kalium","mol/tijd","1 uur","urine","kwantitatief","","chemie - zonder belasting","","Kalium [mol/tijd] in 1-uursurine","1U",""
"53558-3","bacteriën","identificator","moment","sperma","nominaal","kweek","microbiologie","","Bacteriën [identificator] in sperma d.m.v. kweek","bacterie",""
"53617-7","bacteriën","identificator","moment","duodenaal vocht","nominaal","aerobe kweek","microbiologie","","Bacteriën [identificator] in duodenaal vocht d.m.v. aerobe kweek","bacterie",""
"53911-4","bacteriën","identificator","moment","galvocht","nominaal","kweek","microbiologie","","Bacteriën [identificator] in galvocht d.m.v. kweek","bacterie",""
"54148-2","autoantistoffen","interpretatie","moment","serum","tekstueel","immunofluorescentie Hep2-substraat","serologie","","Autoantistoffen [interpretatie] in serum d.m.v. immunofluorescentie Hep2-substraat (tekstueel)","IF IF Hep2-substraat",""
"56714-9","bacteriën","identificator","moment","contactlens","nominaal","kweek","microbiologie","","Bacteriën [identificator] in contactlens d.m.v. kweek","bacterie",""
"56715-6","bacteriën","identificator","moment","pericardvocht","nominaal","kweek","microbiologie","","Bacteriën [identificator] in pericardvocht d.m.v. kweek","bacterie",""
"57355-0","kalium","mol/volume","12 uur","urine","kwantitatief","","chemie - zonder belasting","","Kalium [mol/volume] in 12-uursurine","12U",""
"57379-0","kalium","mol/volume","2 uur","urine","kwantitatief","","chemie - zonder belasting","","Kalium [mol/volume] in 2-uursurine","2U",""
"57380-8","kalium","mol/tijd","12 uur","urine","kwantitatief","","chemie - zonder belasting","","Kalium [mol/tijd] in 12-uursurine","12U",""
"5769-5","bacteriën","aantal/gezichtsveld","moment","urinesediment","kwantitatief","microscopie.licht.HPF","urineonderzoek","","Bacteriën [aantal/gezichtsveld] in urinesediment d.m.v. microscopie.licht.HPF","bacterie lichtmicroscopie",""
"58940-8","bacteriën","identificator","moment","totale parenterale voeding","nominaal","kweek","microbiologie","","Bacteriën [identificator] in totale parenterale voeding d.m.v. kweek","bacterie TPV",""
"58996-0","kalium","mol/tijd","18 uur","urine","kwantitatief","","chemie - zonder belasting","","Kalium [mol/tijd] in 18-uursurine","18U",""
"59162-8","kalium","mol/volume","24 uur","feces","kwantitatief","","chemie - zonder belasting","","Kalium [mol/volume] in 24-uursfeces","24U ontlasting; feces",""
"5927-9","kalium","mol/volume","moment","dialysevloeistof","kwantitatief","","chemie - zonder belasting","","Kalium [mol/volume] in dialysevloeistof","",""
"595-9","bacteriën","identificator","moment","abces","nominaal","aerobe kweek","microbiologie","","Bacteriën [identificator] in abces d.m.v. aerobe kweek","bacterie",""
"596-7","bacteriën","identificator","moment","vruchtwater","nominaal","kweek","microbiologie","","Bacteriën [identificator] in vruchtwater d.m.v. kweek","bacterie",""
"59733-6","kalium","massa/massa","moment","weefsel en uitstrijkjes","kwantitatief","","DRUG/TOX","","Kalium [massa/massa] in weefsel en uitstrijkjes","",""
"597-5","bacteriën","identificator","moment","aspiraat","nominaal","aerobe kweek","microbiologie","","Bacteriën [identificator] in aspiraat d.m.v. aerobe kweek","bacterie",""
"598-3","bacteriën","identificator","moment","aspiraat","nominaal","anaerobe kweek","microbiologie","","Bacteriën [identificator] in aspiraat d.m.v. anaerobe kweek","bacterie",""
"599-1","bacteriën","identificator","moment","^bloedproducteenheid","nominaal","aerobe kweek","microbiologie","","Bacteriën [identificator] van bloedproducteenheid d.m.v. aerobe kweek","bacterie",""
"60032-0","bacteriën","identificator","moment","periteonale dialysevloeistof","nominaal","kweek","microbiologie","","Bacteriën [identificator] in periteonale dialysevloeistof d.m.v. kweek","bacterie",""
"600-7","bacteriën","identificator","moment","bloed","nominaal","kweek","microbiologie","","Bacteriën [identificator] in bloed d.m.v. kweek","bacterie",""
"60218-5","kalium","mol/volume","moment","moedermelk","kwantitatief","","chemie - zonder belasting","","Kalium [mol/volume] in moedermelk","",""
"602-3","bacteriën","identificator","moment","bot","nominaal","aerobe kweek","microbiologie","","Bacteriën [identificator] in bot d.m.v. aerobe kweek","bacterie",""
"60257-3","bacteriën","identificator","moment","cornea","nominaal","kweek","microbiologie","","Bacteriën [identificator] in cornea d.m.v. kweek","bacterie hoornvlies",""
"60258-1","bacteriën","identificator","moment","beenmerg","nominaal","kweek","microbiologie","","Bacteriën [identificator] in beenmerg d.m.v. kweek","bacterie",""
"603-1","bacteriën","identificator","moment","brandwond","nominaal","kweek","microbiologie","","Bacteriën [identificator] in brandwond d.m.v. kweek","bacterie",""
"604-9","bacteriën","identificator","moment","bronchiaal monster","nominaal","aerobe kweek","microbiologie","","Bacteriën [identificator] in bronchiaal monster d.m.v. aerobe kweek","bacterie",""
"605-6","bacteriën","identificator","moment","canulemonster","nominaal","aerobe kweek","microbiologie","","Bacteriën [identificator] in canulemonster d.m.v. aerobe kweek","bacterie",""
"606-4","bacteriën","identificator","moment","liquor cerebrospinalis","nominaal","kweek","microbiologie","","Bacteriën [identificator] in liquor cerebrospinalis d.m.v. kweek","bacterie",""
"607-2","bacteriën","identificator","moment","afvoer","nominaal","aerobe kweek","microbiologie","","Bacteriën [identificator] in afvoer d.m.v. aerobe kweek","bacterie",""
"608-0","bacteriën","identificator","moment","oor","nominaal","aerobe kweek","microbiologie","","Bacteriën [identificator] in oor d.m.v. aerobe kweek","bacterie",""
"609-8","bacteriën","identificator","moment","oog","nominaal","aerobe kweek","microbiologie","","Bacteriën [identificator] in oog d.m.v. aerobe kweek","bacterie oculus",""
"610-6","bacteriën","identificator","moment","lichaamsvocht","nominaal","aerobe kweek","microbiologie","","Bacteriën [identificator] in lichaamsvocht d.m.v. aerobe kweek","bacterie",""
"611-4","bacteriën","identificator","moment","lichaamsvocht","nominaal","kweek","microbiologie","","Bacteriën [identificator] in lichaamsvocht d.m.v. kweek","bacterie",""
"90277-5","bacteriën","identificator","moment","periteonale dialysevloeistof","nominaal","anaerobe kweek","microbiologie","","Bacteriën [identificator] in periteonale dialysevloeistof d.m.v. anaerobe kweek","bacterie",""
"90324-5","Mycoplasma hyopneumoniae DNA","aanwezigheid","moment","XXX","ordinaal","probe-detectie","microbiologie","","Mycoplasma hyopneumoniae DNA [aanwezigheid] d.m.v. probe-detectie","probe.amp.tar",""
"90271-8","bacteriën","identificator","moment","pericardvocht","nominaal","aerobe kweek","microbiologie","","Bacteriën [identificator] in pericardvocht d.m.v. aerobe kweek","bacterie",""
"90278-3","bacteriën","identificator","moment","synoviaal vocht","nominaal","aerobe kweek","microbiologie","","Bacteriën [identificator] in synoviaal vocht d.m.v. aerobe kweek","bacterie",""
"90444-1","di-ethylpropion","massa/volume","moment","serum of plasma of bloed","kwantitatief","bevestiging","DRUG/TOX","","Di-ethylpropion [massa/volume] in serum of plasma of bloed d.m.v. bevestiging","",""
"616-3","bacteriën","identificator","moment","lijn","nominaal","intravasculaire-lijnkweek","microbiologie","","Bacteriën [identificator] in lijn d.m.v. intravasculaire-lijnkweek","bacterie",""
"618-9","bacteriën","identificator","moment","pleuravocht","nominaal","kweek","microbiologie","","Bacteriën [identificator] in pleuravocht d.m.v. kweek","bacterie",""
"619-7","bacteriën","identificator","moment","peritoneaalvocht","nominaal","kweek","microbiologie","","Bacteriën [identificator] in peritoneaalvocht d.m.v. kweek","bacterie",""
"620-5","bacteriën","identificator","moment","huid","nominaal","aerobe kweek","microbiologie","","Bacteriën [identificator] in huid d.m.v. aerobe kweek","bacterie",""
"621-3","bacteriën","identificator","moment","synoviaal vocht","nominaal","kweek","microbiologie","","Bacteriën [identificator] in synoviaal vocht d.m.v. kweek","bacterie",""
"622-1","bacteriën","identificator","moment","sputum","nominaal","aerobe kweek","microbiologie","","Bacteriën [identificator] in sputum d.m.v. aerobe kweek","bacterie",""
"623-9","bacteriën","identificator","moment","sputum","nominaal","cystische fibrose respiratoire kweek","microbiologie","","Bacteriën [identificator] in sputum d.m.v. cystische fibrose respiratoire kweek","bacterie",""
"624-7","bacteriën","identificator","moment","sputum","nominaal","respiratoire kweek","microbiologie","","Bacteriën [identificator] in sputum d.m.v. respiratoire kweek","bacterie",""
"625-4","bacteriën","identificator","moment","feces","nominaal","kweek","microbiologie","","Bacteriën [identificator] in feces d.m.v. kweek","bacterie ontlasting; feces",""
"626-2","bacteriën","identificator","moment","keel","nominaal","kweek","microbiologie","","Bacteriën [identificator] in keel d.m.v. kweek","bacterie",""
"627-0","bacteriën","identificator","moment","weefsel en uitstrijkjes","nominaal","aerobe kweek","microbiologie","","Bacteriën [identificator] in weefsel en uitstrijkjes d.m.v. aerobe kweek","bacterie",""
"628-8","bacteriën","identificator","moment","weefsel en uitstrijkjes","nominaal","anaerobe kweek","microbiologie","","Bacteriën [identificator] in weefsel en uitstrijkjes d.m.v. anaerobe kweek","bacterie",""
"629-6","bacteriën","identificator","moment","abces","nominaal","aerobe kweek","microbiologie","","Bacteriën [identificator] in abces d.m.v. aerobe kweek","bacterie",""
"6298-4","kalium","mol/volume","moment","bloed","kwantitatief","","chemie - zonder belasting","","Kalium [mol/volume] in bloed","",""
"630-4","bacteriën","identificator","moment","urine","nominaal","kweek","microbiologie","","Bacteriën [identificator] in urine d.m.v. kweek","bacterie",""
"631-2","bacteriën","identificator","moment","onbekende substantie","nominaal","aerobe kweek","microbiologie","","Bacteriën [identificator] in onbekende substantie d.m.v. aerobe kweek","bacterie",""
"632-0","bacteriën","identificator","moment","wond","nominaal","aerobe kweek","microbiologie","","Bacteriën [identificator] in wond d.m.v. aerobe kweek","bacterie",""
"633-8","bacteriën","identificator","moment","wond","nominaal","anaerobe kweek","microbiologie","","Bacteriën [identificator] in wond d.m.v. anaerobe kweek","bacterie",""
"634-6","bacteriën","identificator","moment","XXX","nominaal","aerobe kweek","microbiologie","","Bacteriën [identificator] d.m.v. aerobe kweek","bacterie",""
"635-3","bacteriën","identificator","moment","XXX","nominaal","anaerobe kweek","microbiologie","","Bacteriën [identificator] d.m.v. anaerobe kweek","bacterie",""
"636-1","bacteriën","identificator","moment","XXX","nominaal","steriel-lichaamsvochtkweek","microbiologie","","Bacteriën [identificator] d.m.v. steriel-lichaamsvochtkweek","bacterie",""
"6459-2","bacteriën","identificator","moment","voedsel","nominaal","kweek","microbiologie","","Bacteriën [identificator] in voedsel d.m.v. kweek","bacterie",""
"6460-0","bacteriën","identificator","moment","sputum","nominaal","kweek","microbiologie","","Bacteriën [identificator] in sputum d.m.v. kweek","bacterie",""
"6461-8","bacteriën","identificator","moment","feces","nominaal","anaerobe kweek","microbiologie","","Bacteriën [identificator] in feces d.m.v. anaerobe kweek","bacterie ontlasting; feces",""
"6462-6","bacteriën","identificator","moment","wond","nominaal","kweek","microbiologie","","Bacteriën [identificator] in wond d.m.v. kweek","bacterie",""
"6463-4","bacteriën","identificator","moment","XXX","nominaal","kweek","microbiologie","","Bacteriën [identificator] d.m.v. kweek","bacterie",""
"6792-6","kalium","mol/tijd","24 uur","feces","kwantitatief","","chemie - zonder belasting","","Kalium [mol/tijd] in 24-uursfeces","24U ontlasting; feces",""
"68366-4","bacteriën","identificator","moment","^bloedproducteenheid","nominaal","kweek","microbiologie","","Bacteriën [identificator] van bloedproducteenheid d.m.v. kweek","bacterie",""
"6940-1","kalium","mol/tijd","niet gespecificeerd","feces","kwantitatief","","chemie - zonder belasting","","Kalium [mol/tijd] in feces (verzamelduur niet gespecificeerd)","ontlasting; feces",""
"72340-3","bacteriën","aanwezigheid","moment","prostaatvocht","ordinaal","microscopie.licht","hematologie en celtelling","","Bacteriën [aanwezigheid] in prostaatvocht d.m.v. microscopie.licht","bacterie lichtmicroscopie",""
"73960-7","bacteriën","identificator","moment","mond","nominaal","kweek","microbiologie","","Bacteriën [identificator] in mond d.m.v. kweek","bacterie",""
"74348-4","bacteriën","identificator","moment","bot^donor","nominaal","aerobe kweek","microbiologie","","Bacteriën [identificator] in bot^donor d.m.v. aerobe kweek","bacterie",""
"74816-0","bacteriën","identificator","moment","oog","nominaal","anaerobe + aerobe kweek","microbiologie","","Bacteriën [identificator] in oog d.m.v. anaerobe + aerobe kweek","bacterie oculus",""
"75269-1","bacteriën","identificator","moment","genitaal monster","nominaal","anaerobe + aerobe kweek","microbiologie","","Bacteriën [identificator] in genitaal monster d.m.v. anaerobe + aerobe kweek","bacterie",""
"75357-4","bacteriën","identificator","moment","abces","nominaal","anaerobe + aerobe kweek","microbiologie","","Bacteriën [identificator] in abces d.m.v. anaerobe + aerobe kweek","bacterie",""
"75358-2","bacteriën","identificator","moment","bot","nominaal","anaerobe + aerobe kweek","microbiologie","","Bacteriën [identificator] in bot d.m.v. anaerobe + aerobe kweek","bacterie",""
"75359-0","bacteriën","identificator","moment","beenmerg","nominaal","anaerobe + aerobe kweek","microbiologie","","Bacteriën [identificator] in beenmerg d.m.v. anaerobe + aerobe kweek","bacterie",""
"75518-1","bacteriën","identificator","moment","liquor cerebrospinalis","nominaal","latexagglutinatie","microbiologie","","Bacteriën [identificator] in liquor cerebrospinalis d.m.v. latexagglutinatie","bacterie LA",""
"75940-7","kalium","massa/volume","moment","bloed","kwantitatief","","chemie - zonder belasting","","Kalium [massa/volume] in bloed","",""
"76693-1","bacteriën","identificator","moment","^bloedproducteenheid.autoloog","nominaal","kweek","microbiologie","","Bacteriën [identificator] van bloedproducteenheid.autoloog d.m.v. kweek","bacterie",""
"77142-8","kalium","mol/volume","moment","serum of plasma of bloed","kwantitatief","","chemie - zonder belasting","","Kalium [mol/volume] in serum of plasma of bloed","",""
"77193-1","bacteriën","identificator","moment","uterus","nominaal","kweek","microbiologie","","Bacteriën [identificator] in uterus d.m.v. kweek","bacterie",""
"79710-0","kalium","massa/massa","moment","haar","kwantitatief","","chemie - zonder belasting","","Kalium [massa/massa] in haar","",""
"82722-0","kalium","massa/volume","moment","erytrocyten","kwantitatief","","chemie - zonder belasting","","Kalium [massa/volume] in erytrocyten","rode bloedcellen",""
"85818-3","stolselvorming + stollingstijd","tijd","moment","bloed","kwantitatief","trombo-elastografie","stollingsmethode","","Stolselvorming + stollingstijd [tijd] in bloed d.m.v. trombo-elastografie","coagulatiemethode",""
"87454-5","kalium","massa/volume","moment","XXX","kwantitatief","","chemie - zonder belasting","","Kalium [massa/volume]","",""
"87455-2","kalium","massa/massa","moment","XXX","kwantitatief","","chemie - zonder belasting","","Kalium [massa/massa]","",""
"87829-8","bacteriën","aanwezigheid","moment","urine","ordinaal","","urineonderzoek","","Bacteriën [aanwezigheid] in urine","bacterie",""
"87929-6","bacteriën","identificator","moment","vruchtwater","nominaal","aerobe kweek","microbiologie","","Bacteriën [identificator] in vruchtwater d.m.v. aerobe kweek","bacterie",""
"87930-4","bacteriën","identificator","moment","brandwond","nominaal","aerobe kweek","microbiologie","","Bacteriën [identificator] in brandwond d.m.v. aerobe kweek","bacterie",""
"87932-0","bacteriën","identificator","moment","sinus","nominaal","aerobe kweek","microbiologie","","Bacteriën [identificator] in sinus d.m.v. aerobe kweek","bacterie",""
"87933-8","bacteriën","identificator","moment","vruchtwater","nominaal","anaerobe kweek","microbiologie","","Bacteriën [identificator] in vruchtwater d.m.v. anaerobe kweek","bacterie",""
"87934-6","bacteriën","identificator","moment","galvocht","nominaal","anaerobe kweek","microbiologie","","Bacteriën [identificator] in galvocht d.m.v. anaerobe kweek","bacterie",""
"87935-3","bacteriën","identificator","moment","^bloedproducteenheid","nominaal","anaerobe kweek","microbiologie","","Bacteriën [identificator] van bloedproducteenheid d.m.v. anaerobe kweek","bacterie",""
"87936-1","bacteriën","identificator","moment","brandwond","nominaal","anaerobe kweek","microbiologie","","Bacteriën [identificator] in brandwond d.m.v. anaerobe kweek","bacterie",""
"87937-9","bacteriën","identificator","moment","liquor cerebrospinalis","nominaal","anaerobe kweek","microbiologie","","Bacteriën [identificator] in liquor cerebrospinalis d.m.v. anaerobe kweek","bacterie",""
"87939-5","bacteriën","identificator","moment","pericardvocht","nominaal","anaerobe kweek","microbiologie","","Bacteriën [identificator] in pericardvocht d.m.v. anaerobe kweek","bacterie",""
"87940-3","bacteriën","identificator","moment","peritoneaalvocht","nominaal","anaerobe kweek","microbiologie","","Bacteriën [identificator] in peritoneaalvocht d.m.v. anaerobe kweek","bacterie",""
"87942-9","bacteriën","identificator","moment","pleuravocht","nominaal","anaerobe kweek","microbiologie","","Bacteriën [identificator] in pleuravocht d.m.v. anaerobe kweek","bacterie",""
"87943-7","bacteriën","identificator","moment","sinus","nominaal","anaerobe kweek","microbiologie","","Bacteriën [identificator] in sinus d.m.v. anaerobe kweek","bacterie",""
"87944-5","bacteriën","identificator","moment","synoviaal vocht","nominaal","anaerobe kweek","microbiologie","","Bacteriën [identificator] in synoviaal vocht d.m.v. anaerobe kweek","bacterie",""
"87954-4","bacteriën","identificator","moment","navelstrengbloed","nominaal","aerobe kweek","microbiologie","","Bacteriën [identificator] in navelstrengbloed d.m.v. aerobe kweek","bacterie",""
"87955-1","bacteriën","identificator","moment","navelstrengbloed","nominaal","anaerobe kweek","microbiologie","","Bacteriën [identificator] in navelstrengbloed d.m.v. anaerobe kweek","bacterie",""
"88139-1","bacteriën","identificator","moment","oogvocht","nominaal","anaerobe kweek","microbiologie","","Bacteriën [identificator] in oogvocht d.m.v. anaerobe kweek","bacterie",""
"88141-7","bacteriën","identificator","moment","oogvocht","nominaal","aerobe kweek","microbiologie","","Bacteriën [identificator] in oogvocht d.m.v. aerobe kweek","bacterie",""
"88236-5","bacteriën","identificator","moment","liquor cerebrospinalis","nominaal","aerobe kweek","microbiologie","","Bacteriën [identificator] in liquor cerebrospinalis d.m.v. aerobe kweek","bacterie",""
"9482-1","kalium","massa/volume","moment","water","kwantitatief","","chemie - zonder belasting","","Kalium [massa/volume] in water","",""
"9822-8","bacteriën","identificator","moment","dialysevloeistof","nominaal","kweek","microbiologie","","Bacteriën [identificator] in dialysevloeistof d.m.v. kweek","bacterie",""
"15508-5","dossier zwangerschap en bevalling","bevinding","-","^patiënt","document","","DOC.MISC","","Dossier zwangerschap en bevalling [bevinding] (document)","",""
"100865-5","aviaire Schistosoma DNA","aanwezigheid","moment","XXX","ordinaal","probe-detectie","microbiologie","","Aviaire Schistosoma DNA [aanwezigheid] d.m.v. probe-detectie","probe.amp.tar",""
"94841-4","kalium","mol/volume","moment","urine^foetus","kwantitatief","","chemie - zonder belasting","","Kalium [mol/volume] in urine^foetus","",""
"96352-0","verslag","bevinding","moment","poliklinisch","document","wondzorg","document-ontologie","","Verslag [bevinding] in poliklinisch d.m.v. wondzorg (document)","poli",""
"99932-6","bacteriën","aanwezigheid","moment","lichaamsvocht","ordinaal","geautomatiseerde methode","microbiologie","","Bacteriën [aanwezigheid] in lichaamsvocht d.m.v. geautomatiseerde methode","bacterie",""
"105610-0","bacteriën","aantal/volume","moment","bronchoalveolaire wassing","kwantitatief","kweek","microbiologie","","Bacteriën [aantal/volume] in bronchoalveolaire wassing d.m.v. kweek","bacterie",""
"79425-5","bacteriën","identificator","moment","onderste luchtwegen","nominaal","cystische fibrose respiratoire kweek","microbiologie","","Bacteriën [identificator] in onderste luchtwegen d.m.v. cystische fibrose respiratoire kweek","bacterie onderste ademhalingsstelsel; systema respiratorium inferior systema respiratorium; ademhalingsstelsel",""
"89644-9","bacteriën","identificator","moment","onderste luchtwegen","nominaal","anaerobe kweek","microbiologie","","Bacteriën [identificator] in onderste luchtwegen d.m.v. anaerobe kweek","bacterie onderste ademhalingsstelsel; systema respiratorium inferior systema respiratorium; ademhalingsstelsel",""
"89643-1","bacteriën","identificator","moment","onderste luchtwegen","nominaal","aerobe kweek","microbiologie","","Bacteriën [identificator] in onderste luchtwegen d.m.v. aerobe kweek","bacterie onderste ademhalingsstelsel; systema respiratorium inferior systema respiratorium; ademhalingsstelsel",""
"91819-3","bacteriën","identificator","moment","bovenste luchtwegen","nominaal","aerobe kweek","microbiologie","","Bacteriën [identificator] in bovenste luchtwegen d.m.v. aerobe kweek","bacterie bovenste ademhalingsstelsel; systema respiratorium superior systema respiratorium; ademhalingsstelsel",""
"91818-5","bacteriën","identificator","moment","bovenste luchtwegen","nominaal","anaerobe kweek","microbiologie","","Bacteriën [identificator] in bovenste luchtwegen d.m.v. anaerobe kweek","bacterie bovenste ademhalingsstelsel; systema respiratorium superior systema respiratorium; ademhalingsstelsel",""
"104684-6","1,1-dimethoxy-(9Z)octadeceen","massa/volume","moment","gedroogde bloedspot","kwantitatief","","chemie - zonder belasting","","1,1-dimethoxy-(9Z)octadeceen [massa/volume] in gedroogde bloedspot","",""
"104553-3","micro-organisme","identificator","moment","positieve bloedkweek","nominaal","MALDI-TOF","microbiologie","","Micro-organisme [identificator] in positieve bloedkweek d.m.v. MALDI-TOF","massaspectometrie; Malditof",""
"104597-0","glucose","massa/volume","moment","veneus bloed","kwantitatief","glucometer","chemie - zonder belasting","","Glucose [massa/volume] in veneus bloed d.m.v. glucometer","",""
"104865-1","bacteriën","aanwezigheid","moment","urine","ordinaal","computer ondersteunde methode","microbiologie","","Bacteriën [aanwezigheid] in urine d.m.v. computer ondersteunde methode","bacterie",""
"105907-0","bacteriën","aantal/volume","moment","urine","kwantitatief","","urineonderzoek","","Bacteriën [aantal/volume] in urine","bacterie",""
"105932-8","bacteriën","identificator","moment","bronchiaal monster","nominaal","kweek","microbiologie","","Bacteriën [identificator] in bronchiaal monster d.m.v. kweek","bacterie",""
"105917-9","bacteriën","identificator","moment","bronchoalveolaire wassing","nominaal","kweek","microbiologie","","Bacteriën [identificator] in bronchoalveolaire wassing d.m.v. kweek","bacterie",""
"107188-5","bacteriën","identificator","moment","abces","nominaal","anaerobe kweek","microbiologie","","Bacteriën [identificator] in abces d.m.v. anaerobe kweek","bacterie",""
