"LOINC_NUM","COMPONENT","PROPERTY","TIME_ASPCT","SYSTEM","SCALE_TYP","METHOD_TYP","CLASS","SHORTNAME","LONG_COMMON_NAME","RELATEDNAMES2","LinguisticVariantDisplayName"
"610-6","Бактерии","ПрИд","ТчкВрм","Тело ждк","Ном","Аэробная культура","MICRO","","","Номинальный;Именной Присутствие или Идентификация Тела жидкость Точка во времени;Момент",""
"611-4","Бактерии","ПрИд","ТчкВрм","Тело ждк","Ном","Культура","MICRO","","","Номинальный;Именной Присутствие или Идентификация Тела жидкость Точка во времени;Момент",""
"618-9","Бактерии","ПрИд","ТчкВрм","Плевр ждк","Ном","Культура","MICRO","","","Номинальный;Именной Плевральная жидкость Присутствие или Идентификация Точка во времени;Момент",""
"619-7","Бактерии","ПрИд","ТчкВрм","Перитон ждк","Ном","Культура","MICRO","","","Номинальный;Именной Перитонеальная жидкость Присутствие или Идентификация Точка во времени;Момент",""
"620-5","Бактерии","ПрИд","ТчкВрм","Кожа","Ном","Аэробная культура","MICRO","","","Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент",""
"621-3","Бактерии","ПрИд","ТчкВрм","Синов ждк","Ном","Культура","MICRO","","","Номинальный;Именной Присутствие или Идентификация Синовиальная жидкость Точка во времени;Момент",""
"622-1","Бактерии","ПрИд","ТчкВрм","Мокрота","Ном","Аэробная культура","MICRO","","","Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент",""
"87941-1","Бактерии","ПрИд","ТчкВрм","Плацента","Ном","Анаэробная культура","MICRO","","","Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент",""
"624-7","Бактерии","ПрИд","ТчкВрм","Мокрота","Ном","Респираторная культура","MICRO","","","Культура бактерий, обнаруженная в дыхательной системе Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент",""
"625-4","Бактерии","ПрИд","ТчкВрм","Фекалии","Ном","Культура","MICRO","","","Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент",""
"626-2","Бактерии","ПрИд","ТчкВрм","Гортань","Ном","Культура","MICRO","","","Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент",""
"627-0","Бактерии","ПрИд","ТчкВрм","Тк","Ном","Аэробная культура","MICRO","","","Номинальный;Именной Присутствие или Идентификация Ткань и мазки Точка во времени;Момент",""
"628-8","Бактерии","ПрИд","ТчкВрм","Тк","Ном","Анаэробная культура","MICRO","","","Номинальный;Именной Присутствие или Идентификация Ткань и мазки Точка во времени;Момент",""
"629-6","Бактерии","ПрИд","ТчкВрм","Язва","Ном","Аэробная культура","MICRO","","","Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент",""
"6298-4","Калий","МолКонц","ТчкВрм","Кр","Колич","","CHEM","","","Количественный Кровь Молярность;Молярная объёмная концентрация Точка во времени;Момент",""
"630-4","Бактерии","ПрИд","ТчкВрм","Моча","Ном","Культура","MICRO","","","Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент",""
"631-2","Бактерии","ПрИд","ТчкВрм","Неизв вещ","Ном","Аэробная культура","MICRO","","","Неизвестное вещество Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент",""
"632-0","Бактерии","ПрИд","ТчкВрм","Рана","Ном","Аэробная культура","MICRO","","","Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент",""
"633-8","Бактерии","ПрИд","ТчкВрм","Рана","Ном","Анаэробная культура","MICRO","","","Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент",""
"634-6","Бактерии","ПрИд","ТчкВрм","XXX","Ном","Аэробная культура","MICRO","","","Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент",""
"635-3","Бактерии","ПрИд","ТчкВрм","XXX","Ном","Анаэробная культура","MICRO","","","Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент",""
"6459-2","Бактерии","ПрИд","ТчкВрм","Пищевой продукт","Ном","Культура","MICRO","","","Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент",""
"6460-0","Бактерии","ПрИд","ТчкВрм","Мокрота","Ном","Культура","MICRO","","","Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент",""
"6461-8","Бактерии","ПрИд","ТчкВрм","Фекалии","Ном","Анаэробная культура","MICRO","","","Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент",""
"6462-6","Бактерии","ПрИд","ТчкВрм","Рана","Ном","Культура","MICRO","","","Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент",""
"6463-4","Бактерии","ПрИд","ТчкВрм","XXX","Ном","Культура","MICRO","","","Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент",""
"6792-6","Калий","МольРасх","24 часа","Фекалии","Колич","","CHEM","","","Количественный Молярная скорость;Молярный расход",""
"68366-4","Бактерии","ПрИд","ТчкВрм","^КПЕ","Ном","Культура","MICRO","","","Кровь препарат единица;Доза;Единица препарата крови Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент",""
"6940-1","Калий","МольРасх","XXX","Фекалии","Колич","","CHEM","","","Количественный Молярная скорость;Молярный расход Неустановленный",""
"72340-3","Бактерии","PrThr","ТчкВрм","Простатическая ждк","Пор","Микроскопия.световой","HEM/BC","","","Порядковый Простатическая жидкость Точка во времени;Момент",""
"73960-7","Бактерии","ПрИд","ТчкВрм","Рот","Ном","Культура","MICRO","","","Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент",""
"74356-7","Бактерии","ПрИд","ТчкВрм","Вентрикулоперитонеальный (VP) шунт","Ном","Культура","MICRO","","","Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент",""
"74348-4","Бактерии","ПрИд","ТчкВрм","Кость^донор","Ном","Аэробная культура","MICRO","","","Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент",""
"74816-0","Бактерии","ПрИд","ТчкВрм","Глаз","Ном","Анаэробная+Аэробная культура","MICRO","","","Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент",""
"74355-9","Бактерии","ПрИд","ТчкВрм","Киста бартолиновой железы","Ном","Аэробная культура","MICRO","","","Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент",""
"75269-1","Бактерии","ПрИд","ТчкВрм","Генитальный","Ном","Анаэробная+Аэробная культура","MICRO","","","Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент",""
"75357-4","Бактерии","ПрИд","ТчкВрм","Абсцесс","Ном","Анаэробная+Аэробная культура","MICRO","","","Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент",""
"75358-2","Бактерии","ПрИд","ТчкВрм","Кость","Ном","Анаэробная+Аэробная культура","MICRO","","","Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент",""
"75359-0","Бактерии","ПрИд","ТчкВрм","Костный мозг","Ном","Анаэробная+Аэробная культура","MICRO","","","Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент",""
"75518-1","Бактерии","ПрИд","ТчкВрм","ЦСЖ","Ном","ЛА","MICRO","","","Латекс-агглютинация Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент Цереброспинальная жидкость",""
"75940-7","Калий","МассКонц","ТчкВрм","Кр","Колич","","CHEM","","","Количественный Кровь Массовая концентрация Точка во времени;Момент",""
"77142-8","Калий","МолКонц","ТчкВрм","Сыв/Плаз/Кр","Колич","","CHEM","","","Количественный Кровь Молярность;Молярная объёмная концентрация Плазма Сыворотка Сыворотка или Плазма Сыворотка, Плазма или Кровь Точка во времени;Момент",""
"77193-1","Бактерии","ПрИд","ТчкВрм","Матка","Ном","Культура","MICRO","","","Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент",""
"79710-0","Калий","МассСод","ТчкВрм","Волосы","Колич","","CHEM","","","Количественный Масса содержание Точка во времени;Момент",""
"82722-0","Калий","МассКонц","ТчкВрм","Эритроциты","Колич","","CHEM","","","Количественный Массовая концентрация Точка во времени;Момент",""
"89248-9","Микроорганизм","ПрИд","ТчкВрм","Индекс случай^Событие","Ном","","PUBLICHEALTH","","","Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент",""
"87454-5","Калий","МассКонц","ТчкВрм","XXX","Колич","","CHEM","","","Количественный Массовая концентрация Точка во времени;Момент",""
"87455-2","Калий","МассСод","ТчкВрм","XXX","Колич","","CHEM","","","Количественный Масса содержание Точка во времени;Момент",""
"87829-8","Бактерии","PrThr","ТчкВрм","Моча","Пор","","UA","","","Порядковый Точка во времени;Момент",""
"87929-6","Бактерии","ПрИд","ТчкВрм","Амниотич ждк","Ном","Аэробная культура","MICRO","","","Амниотическая жидкость Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент",""
"87930-4","Бактерии","ПрИд","ТчкВрм","Ожог","Ном","Аэробная культура","MICRO","","","Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент",""
"87932-0","Бактерии","ПрИд","ТчкВрм","Синус","Ном","Аэробная культура","MICRO","","","Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент",""
"87933-8","Бактерии","ПрИд","ТчкВрм","Амниотич ждк","Ном","Анаэробная культура","MICRO","","","Амниотическая жидкость Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент",""
"87934-6","Бактерии","ПрИд","ТчкВрм","Желчь ждк","Ном","Анаэробная культура","MICRO","","","Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент",""
"87935-3","Бактерии","ПрИд","ТчкВрм","^КПЕ","Ном","Анаэробная культура","MICRO","","","Кровь препарат единица;Доза;Единица препарата крови Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент",""
"87936-1","Бактерии","ПрИд","ТчкВрм","Ожог","Ном","Анаэробная культура","MICRO","","","Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент",""
"87937-9","Бактерии","ПрИд","ТчкВрм","ЦСЖ","Ном","Анаэробная культура","MICRO","","","Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент Цереброспинальная жидкость",""
"87939-5","Бактерии","ПрИд","ТчкВрм","Перикардиальная ждк","Ном","Анаэробная культура","MICRO","","","Номинальный;Именной Перикардиальная жидкость Присутствие или Идентификация Точка во времени;Момент",""
"87940-3","Бактерии","ПрИд","ТчкВрм","Перитон ждк","Ном","Анаэробная культура","MICRO","","","Номинальный;Именной Перитонеальная жидкость Присутствие или Идентификация Точка во времени;Момент",""
"87942-9","Бактерии","ПрИд","ТчкВрм","Плевр ждк","Ном","Анаэробная культура","MICRO","","","Номинальный;Именной Плевральная жидкость Присутствие или Идентификация Точка во времени;Момент",""
"87943-7","Бактерии","ПрИд","ТчкВрм","Синус","Ном","Анаэробная культура","MICRO","","","Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент",""
"87944-5","Бактерии","ПрИд","ТчкВрм","Синов ждк","Ном","Анаэробная культура","MICRO","","","Номинальный;Именной Присутствие или Идентификация Синовиальная жидкость Точка во времени;Момент",""
"87954-4","Бактерии","ПрИд","ТчкВрм","КрП","Ном","Аэробная культура","MICRO","","","Кровь пуповинная Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент",""
"87955-1","Бактерии","ПрИд","ТчкВрм","КрП","Ном","Анаэробная культура","MICRO","","","Кровь пуповинная Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент",""
"88139-1","Бактерии","ПрИд","ТчкВрм","Глазная ждк","Ном","Анаэробная культура","MICRO","","","Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент",""
"88141-7","Бактерии","ПрИд","ТчкВрм","Глазная ждк","Ном","Аэробная культура","MICRO","","","Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент",""
"88236-5","Бактерии","ПрИд","ТчкВрм","ЦСЖ","Ном","Аэробная культура","MICRO","","","Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент Цереброспинальная жидкость",""
"90277-5","Бактерии","ПрИд","ТчкВрм","Диал ждк перитон","Ном","Анаэробная культура","MICRO","","","Диализная жидкость Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент",""
"90270-0","Бактерии","ПрИд","ТчкВрм","Желчь ждк","Ном","Аэробная культура","MICRO","","","Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент",""
"90271-8","Бактерии","ПрИд","ТчкВрм","Перикардиальная ждк","Ном","Аэробная культура","MICRO","","","Номинальный;Именной Перикардиальная жидкость Присутствие или Идентификация Точка во времени;Момент",""
"90273-4","Бактерии","ПрИд","ТчкВрм","КатКн","Ном","Анаэробная культура","MICRO","","","Кончик катетера Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент",""
"90324-5","Mycoplasma hyopneumoniae ДНК","PrThr","ТчкВрм","XXX","Пор","Проба.усил.миш","MICRO","","","ДНК проба;ДНК зонд Порядковый Проба с мишени усилением Точка во времени;Момент",""
"90274-2","Бактерии","ПрИд","ТчкВрм","КатКн","Ном","Аэробная культура","MICRO","","","Кончик катетера Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент",""
"90276-7","Бактерии","ПрИд","ТчкВрм","Сперма","Ном","Анаэробная культура","MICRO","","","Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент",""
"90278-3","Бактерии","ПрИд","ТчкВрм","Синов ждк","Ном","Аэробная культура","MICRO","","","Номинальный;Именной Присутствие или Идентификация Синовиальная жидкость Точка во времени;Момент",""
"90281-7","Бактерии","ПрИд","ТчкВрм","Перитон ждк","Ном","Аэробная культура","MICRO","","","Номинальный;Именной Перитонеальная жидкость Присутствие или Идентификация Точка во времени;Момент",""
"90279-1","Бактерии","ПрИд","ТчкВрм","Сперма","Ном","Аэробная культура","MICRO","","","Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент",""
"90280-9","Бактерии","ПрИд","ТчкВрм","Диал ждк перитон","Ном","Аэробная культура","MICRO","","","Диализная жидкость Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент",""
"90444-1","Диэтилпропион","МассКонц","ТчкВрм","Сыв/Плаз/Кр","Колич","Подтверждать","DRUG/TOX","","","Амфепрамон Количественный Кровь Массовая концентрация Плазма Сыворотка Сыворотка или Плазма Сыворотка, Плазма или Кровь Точка во времени;Момент",""
"91062-0","Бактерии","ПрИд","ТчкВрм","Пластинки^КПЕ","Ном","Анаэробная культура","MICRO","","","Кровь препарат единица;Доза;Единица препарата крови Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент Тромбоциты",""
"91063-8","Бактерии","ПрИд","ТчкВрм","Пластинки^КПЕ","Ном","Аэробная культура","MICRO","","","Кровь препарат единица;Доза;Единица препарата крови Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент Тромбоциты",""
"9482-1","Калий","МассКонц","ТчкВрм","Вода","Колич","","CHEM","","","Количественный Массовая концентрация Точка во времени;Момент",""
"9822-8","Бактерии","ПрИд","ТчкВрм","Диал ждк","Ном","Культура","MICRO","","","Диализная жидкость Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент",""
"93432-3","Blastomyces sp Аг","МассКонц","ТчкВрм","БАЛ","Колич","IA","MICRO","","","Бронхоальвеолярный лаваж Количественный Массовая концентрация Точка во времени;Момент",""
"93429-9","Blastomyces sp Аг","МассКонц","ТчкВрм","Моча","Колич","IA","MICRO","","","Количественный Массовая концентрация Точка во времени;Момент",""
"91866-4","Бактерии","ПрИд","ТчкВрм","Рот","Ном","Аэробная культура","MICRO","","","Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент",""
"100906-7","Бактерии","КолОб","ТчкВрм","Моча","Колич","Культура","MICRO","","","Количественный Количество в объеме Точка во времени;Момент",""
"94841-4","Калий","МолКонц","ТчкВрм","Моча^Плод","Колич","","CHEM","","","Количественный Молярность;Молярная объёмная концентрация Точка во времени;Момент",""
"95095-6","Глюкагон^2 часа после приёма пищи","МассКонц","ТчкВрм","Сыв/Плаз","Колич","","CHAL","","","Количественный Массовая концентрация Плазма Сыворотка Сыворотка или Плазма Точка во времени;Момент",""
"95074-1","Бактерии","PrThr","ТчкВрм","БАЛ","Пор","Микроскопия.световой","MICRO","","","Бронхоальвеолярный лаваж Порядковый Точка во времени;Момент",""
"95675-5","Жёлтая лихорадка вирус Ат.IgG","PrThr","ТчкВрм","XXX","Пор","IA","MICRO","","","Антитело Жёлтой лихорадки вирус Порядковый Точка во времени;Момент",""
"104684-6","1,1-Диметокси-(9Z)октадецен","МассКонц","ТчкВрм","Кр.Сух.капл","Колич","","CHEM","","","Количественный Кровь Кровь сухая капля Массовая концентрация Точка во времени;Момент",""
"104865-1","Бактерии","PrThr","ТчкВрм","Моча","Пор","Компьютизированный","MICRO","","","Компьютизированный метод определения Порядковый Точка во времени;Момент",""
"105610-0","Бактерии","КолОб","ТчкВрм","БАЛ","Колич","Культура","MICRO","","","Бронхоальвеолярный лаваж Количественный Количество в объеме Точка во времени;Момент",""
"105917-9","Бактерии","ПрИд","ТчкВрм","БАЛ","Ном","Культура","MICRO","","","Бронхоальвеолярный лаваж Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент",""
"105908-8","Бактерии","КолПлощ","ТчкВрм","Моча осад","Колич","","UA","","","Количественный Количество на площади;Количество приходящееся на площадь Осадок мочи Точка во времени;Момент",""
"105932-8","Бактерии","ПрИд","ТчкВрм","Бронхиальный","Ном","Культура","MICRO","","","Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент",""
"106016-9","Бактерии","ПрИд","ТчкВрм","Пенис","Ном","Культура","MICRO","","","Номинальный;Именной Половой член Присутствие или Идентификация Точка во времени;Момент",""
"106042-5","Бактерии","ПрИд","ТчкВрм","ММолоко","Ном","Культура","MICRO","","","Материнское молоко Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент",""
"106032-6","Бактерии","ПрИд","ТчкВрм","Гной","Ном","Культура","MICRO","","","Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент",""
"106033-4","Бактерии","ПрИд","ТчкВрм","Гной","Ном","Анаэробная культура","MICRO","","","Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент",""
"107188-5","Бактерии","ПрИд","ТчкВрм","Абсцесс","Ном","Анаэробная культура","MICRO","","","Номинальный;Именной Присутствие или Идентификация Точка во времени;Момент",""
